Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.187485   50.904102

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.3968310595E+000
Box 2    0.2545105874E+002

Rotation per molecule type
Box 1    0.6535941901E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.2506342609E+003
Box 2   0.1160343800E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  1        0.4278078981        0.4050664252       20.7633485723
  2        0.2212483815        0.0471985019       21.1263412934
  1        0.0184083607       -0.2993191081       21.5022155689
  1        6.6563977710       23.1853861567       10.7077071708
  2        6.7962815612       22.6739909373       10.5613943043
  1        6.9087194604       22.1502573166       10.4366513192
  1       10.7032919541        1.1903661215       19.8315753770
  2       10.2178624514        1.4473733832       19.8031946551
  1        9.7317728104        1.7013906470       19.7620596391
  1        9.4859513768       24.8746468538        6.8578343177
  2        9.3020747102       25.0708829465        6.3780627393
  1        9.0926406879       25.2476348859        5.9012020247
  1       21.2170138990        9.7829479714        6.7208263971
  2       21.1392297072       10.1825685921        7.0906276668
  1       21.0636945054       10.5638547079        7.4797488949
  1        1.6599557830        0.0148716527        4.0358763381
  2        1.2359781059        0.1431791441        3.7098700237
  1        0.8051674947        0.2526069612        3.3859444627
  1       10.6029231336       14.1669212769       20.4665172519
  2       10.8788685250       13.7673672282       20.2082331000
  1       11.1456507405       13.3697663416       19.9376027553
  1        0.8375801906        3.0315483861       23.0585917482
  2        0.5422091631        2.8268437892       23.4749473464
  1        0.2452477492        2.6301733721       23.8940352425
  1       14.5618371512        7.6952346751       20.5492762713
  2       14.6553742457        8.0898791893       20.9207685584
  1       14.7440730602        8.4782272496       21.3000023957
  1        1.3025827027       16.8431895037        3.0626783662
  2        1.6057745395       17.2658354707        2.8839464534
  1        1.8929795185       17.6923241445        2.6887011970
  1        3.1455213972       20.5423576667       22.5311052317
  2        3.0389064770       20.6057208630       21.9952709624
  1        2.9414976652       20.6768231157       21.4586556513
  1       23.3529862685        9.2765293027       19.9772143610
  2       22.8634448483        9.5173590734       20.0468578779
  1       22.3622649977        9.7341044070       20.1127381995
  1        6.1524287841        9.0386772079       26.7256864954
  2        6.2444779798        8.6049159524       26.4002973149
  1        6.3464880675        8.1826335906       26.0629969326
  1       13.1783186447       10.9936734281       19.7262183045
  2       13.5793776625       10.8423988941       19.3815914343
  1       13.9696626750       10.6759289102       19.0316409344
  1       17.9434223526       23.9075087118       22.2285881181
  2       18.3604173070       24.0278684539       22.5664175728
