# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.14447
40000 0.142536
60000 0.141989
80000 0.138189
100000 0.140345
120000 0.142726
140000 0.137891
160000 0.142827
180000 0.1412
200000 0.145764
220000 0.14097
240000 0.143493
260000 0.146098
280000 0.142167
300000 0.13952
320000 0.138282
340000 0.138361
360000 0.141607
380000 0.144563
400000 0.144039
420000 0.145488
440000 0.142723
460000 0.141186
480000 0.142326
500000 0.1444
520000 0.143663
540000 0.14354
560000 0.14913
580000 0.146457
600000 0.142436
620000 0.142339
640000 0.142487
660000 0.146345
680000 0.15029
700000 0.14209
720000 0.143985
740000 0.146064
760000 0.141397
780000 0.14516
800000 0.139758
820000 0.142147
840000 0.140932
860000 0.140622
880000 0.144972
900000 0.147115
920000 0.141844
940000 0.145857
960000 0.142968
980000 0.145098
1000000 0.14307
1020000 0.146196
1040000 0.141343
1060000 0.139758
1080000 0.146958
1100000 0.150067
1120000 0.146843
1140000 0.142681
1160000 0.142833
1180000 0.146272
1200000 0.145888
1220000 0.143937
1240000 0.146439
1260000 0.145764
1280000 0.142844
1300000 0.149146
1320000 0.141325
1340000 0.146891
1360000 0.148521
1380000 0.149141
1400000 0.147612
1420000 0.143624
1440000 0.1489
1460000 0.148666
1480000 0.140898
1500000 0.146993
1520000 0.151155
1540000 0.144313
1560000 0.145759
1580000 0.144236
1600000 0.146643
1620000 0.143906
1640000 0.147531
1660000 0.15006
1680000 0.148267
1700000 0.147818
1720000 0.145162
1740000 0.147851
1760000 0.147873
1780000 0.147738
1800000 0.149199
1820000 0.142766
1840000 0.149476
1860000 0.144665
1880000 0.155222
1900000 0.153833
1920000 0.148574
1940000 0.14539
1960000 0.145024
1980000 0.144832
2000000 0.150854
