Simulation state at cycle:     710000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.435674   50.528693

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6573212288E+000
Box 2    0.2526094068E+002

Rotation per molecule type
Box 1    0.1063198442E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4299482567E+003
Box 2   0.1990501188E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 385   
Atomtype         X                  Y                   Z
  1       26.8759944031       16.0078918853       16.3464893599
  2       26.6488897623       15.7113591063       16.7502117808
  1       26.4165369776       15.4207886631       17.1552809106
  1       12.7577286835        3.3466799162       16.8805692522
  2       13.2282822826        3.5557241174       17.0739078988
  1       13.6977037094        3.7532062344       17.2816200472
  1       13.3265437669       12.5644619135       15.1785368816
  2       13.4886627589       12.9239457402       14.7951456835
  1       13.6560138970       13.2907806660       14.4210792017
  1       10.6898457834       20.8877258352        6.4344854095
  2       10.1536273749       20.8083983144        6.3413351930
  1        9.6145969020       20.7383730902        6.2574148961
  1       20.9619699831        7.4632528878       27.8599482145
  2       21.1504003092        6.9857696636       27.6624544605
  1       21.3436085155        6.5007351218       27.4895033657
  1        2.5617176700       13.0621956719       22.0176551949
  2        2.6838839676       12.5263598019       22.0389933332
  1        2.8061459914       11.9901221775       22.0400918387
  1        1.0204728942        1.6341645671       23.4209865306
  2        1.0589454128        1.1044302909       23.2781528442
  1        1.0995072115        0.5724499393       23.1445427962
  1       10.5950921682       16.2784490256        9.7393779511
  2       10.7003254562       15.8474383577        9.4143306325
  1       10.8087969329       15.4149932517        9.0922667133
  1       15.9223315779       21.2352306095       17.7152127894
  2       15.7804311123       21.6593773676       18.0353124387
  1       15.6347576718       22.0883997493       18.3471121239
  1        1.0418221775       22.8951659375        2.3325466824
  2        0.4965898799       22.9239037338        2.3988481203
  1       -0.0504510277       22.9567800038        2.4453819286
  1        9.3346282689        8.9578732250        3.0506243859
  2        9.1170654562        8.6783191777        3.4713570292
  1        8.8624140536        8.4386655990        3.8958789066
  1       25.0438715481       12.8730231076       15.8677044320
  2       24.9547038945       12.9544379873       15.3311219622
  1       24.8601266375       13.0090581681       14.7920748610
  1       20.9498987378        4.4486813727       21.5566025684
  2       21.1687036870        4.9517438149       21.5171998585
  1       21.3758351285        5.4582825611       21.4622902654
  1       10.5508733143       25.3756171077       14.1014176793
  2       11.0282519163       25.3712204001       13.8283053593
  1       11.4996949635       25.3882532990       13.5455486926
  1       23.1226106540        2.5601557883       12.3985193779
  2       23.3180279594        2.1268269883       12.1218639463
  1       23.5332334160        1.6953260932       11.8573009330
  1       27.7443078699       23.0585562774       19.4427896649
  2       27.1966095358       23.0242263681       19.4795046784
  1       26.6498581626       22.9969711968       19.5326092030
  1       15.6421434912       28.3686362456       13.7196728651
  2       16.1791136543       28.2549311887       13.7548041044
  1       16.7183839536       28.1545855407       13.7950321319
  1        5.9708103515       11.3404233234       13.7371666609
  2        6.1448865504       10.8194128901       13.7644724364
  1        6.3473725255       10.3080965798       13.7718926524
  1        2.1530301799       12.8717622156       25.7174908346
  2        2.5798935361       12.6096900994       25.9446601130
  1        2.9962358932       12.3425831038       26.1851032321
  1        8.3654775989       19.5220593193        3.0680068567
  2        7.9487503414       19.8286664085        2.8813775833
  1        7.5493816321       20.1535011238        2.6877618796
  1       24.1817060448        4.9217074160       14.7803060645
  2       24.5580163807        5.1496808704       14.4502778306
  1       24.9250677774        5.3947127245       14.1220512904
  1        0.8207239700       25.5436350370       17.6409588162
  2        0.4068579578       25.8075386347       17.3928261601
  1        0.0137169574       26.0745847099       17.1160111559
  1       28.2330054955        6.2308856629        7.6293290042
  2       28.1729011876        5.8380157962        7.2491438652
  1       28.1059270885        5.4604131511        6.8548968468
  1       21.0590194928       19.7790800966       28.1327289012
  2       21.3848834479       19.6909630039       27.6985076894
  1       21.7067331508       19.6060392016       27.2606712867
  1       12.6426321856       16.4461068896       12.3277458867
