# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.143881
40000 0.144073
60000 0.135215
80000 0.143826
100000 0.141375
120000 0.139157
140000 0.139181
160000 0.138901
180000 0.141298
200000 0.142738
220000 0.147011
240000 0.144064
260000 0.146802
280000 0.141086
300000 0.140219
320000 0.143497
340000 0.145931
360000 0.143303
380000 0.142879
400000 0.145292
420000 0.1473
440000 0.142102
460000 0.139851
480000 0.1414
500000 0.140536
520000 0.142588
540000 0.143114
560000 0.139553
580000 0.144957
600000 0.143559
620000 0.146204
640000 0.145607
660000 0.144321
680000 0.142387
700000 0.140433
720000 0.143837
740000 0.145249
760000 0.147461
780000 0.146373
800000 0.143811
820000 0.142772
840000 0.142327
860000 0.144998
880000 0.141374
900000 0.140417
920000 0.144342
940000 0.144719
960000 0.142455
980000 0.144189
1000000 0.142557
1020000 0.144799
1040000 0.151205
1060000 0.1479
1080000 0.143836
1100000 0.146729
1120000 0.14572
1140000 0.148176
1160000 0.142828
1180000 0.142409
1200000 0.144638
1220000 0.143265
1240000 0.144333
1260000 0.144835
1280000 0.148195
1300000 0.141662
1320000 0.14724
1340000 0.146637
1360000 0.148759
1380000 0.147351
1400000 0.147478
1420000 0.147605
1440000 0.147423
1460000 0.149628
1480000 0.151284
1500000 0.145971
1520000 0.144636
1540000 0.144849
1560000 0.141504
1580000 0.148071
1600000 0.145778
1620000 0.143666
1640000 0.148678
1660000 0.145534
1680000 0.143398
1700000 0.144635
1720000 0.14548
1740000 0.138627
1760000 0.145161
1780000 0.146839
1800000 0.145461
1820000 0.14502
1840000 0.152309
1860000 0.149571
1880000 0.145732
1900000 0.146908
1920000 0.146532
1940000 0.147434
1960000 0.15126
1980000 0.142344
2000000 0.139902
