# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.111328
40000 0.112122
60000 0.114027
80000 0.111287
100000 0.114526
120000 0.113171
140000 0.111156
160000 0.10865
180000 0.109896
200000 0.110443
220000 0.11084
240000 0.110491
260000 0.114365
280000 0.113174
300000 0.116587
320000 0.119514
340000 0.114759
360000 0.114036
380000 0.11182
400000 0.113454
420000 0.112827
440000 0.112038
460000 0.111124
480000 0.118102
500000 0.115788
520000 0.115834
540000 0.113481
560000 0.112406
580000 0.1128
600000 0.108975
620000 0.113968
640000 0.115058
660000 0.119998
680000 0.115216
700000 0.115862
720000 0.116281
740000 0.113737
760000 0.116131
780000 0.11239
800000 0.113625
820000 0.113675
840000 0.116939
860000 0.115575
880000 0.113932
900000 0.115013
920000 0.113905
940000 0.118471
960000 0.113369
980000 0.108648
1000000 0.11148
1020000 0.11831
1040000 0.116646
1060000 0.118437
1080000 0.116057
1100000 0.11643
1120000 0.121089
1140000 0.116262
1160000 0.113201
1180000 0.115944
1200000 0.116655
1220000 0.115845
1240000 0.115955
1260000 0.116622
1280000 0.11551
1300000 0.115652
1320000 0.114326
1340000 0.115926
1360000 0.119788
1380000 0.120378
1400000 0.116793
1420000 0.113908
1440000 0.116233
1460000 0.11529
1480000 0.117894
1500000 0.121201
1520000 0.117676
1540000 0.116333
1560000 0.114809
1580000 0.115745
1600000 0.116012
1620000 0.115532
1640000 0.116011
1660000 0.116699
1680000 0.116691
1700000 0.116875
1720000 0.118855
1740000 0.118072
1760000 0.113185
1780000 0.117166
1800000 0.116844
1820000 0.11672
1840000 0.11945
1860000 0.118116
1880000 0.117966
1900000 0.113083
1920000 0.113556
1940000 0.11775
1960000 0.117247
1980000 0.12094
2000000 0.117717
