# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.17287
40000 0.172918
60000 0.165324
80000 0.166427
100000 0.172871
120000 0.174505
140000 0.169621
160000 0.170134
180000 0.165714
200000 0.168962
220000 0.168108
240000 0.175265
260000 0.172273
280000 0.171377
300000 0.171063
320000 0.17444
340000 0.175618
360000 0.173991
380000 0.170719
400000 0.171901
420000 0.173885
440000 0.167548
460000 0.17094
480000 0.169745
500000 0.179356
520000 0.172356
540000 0.173237
560000 0.176755
580000 0.175252
600000 0.171368
620000 0.176229
640000 0.169802
660000 0.169965
680000 0.17645
700000 0.171249
720000 0.172243
740000 0.171776
760000 0.173988
780000 0.173302
800000 0.17971
820000 0.174435
840000 0.176661
860000 0.178456
880000 0.173562
900000 0.173448
920000 0.176294
940000 0.17215
960000 0.176739
980000 0.173351
1000000 0.174989
1020000 0.176833
1040000 0.17453
1060000 0.178393
1080000 0.179981
1100000 0.172869
1120000 0.17722
1140000 0.175411
1160000 0.1786
1180000 0.176761
1200000 0.182656
1220000 0.18186
1240000 0.175343
1260000 0.180062
1280000 0.184244
1300000 0.182326
1320000 0.17915
1340000 0.179512
1360000 0.178393
1380000 0.18231
1400000 0.181263
1420000 0.181738
1440000 0.184587
1460000 0.183123
1480000 0.18059
1500000 0.181212
1520000 0.17985
1540000 0.181587
1560000 0.179075
1580000 0.175784
1600000 0.181277
1620000 0.182446
1640000 0.187194
1660000 0.18204
1680000 0.18213
1700000 0.183005
1720000 0.183415
1740000 0.182321
1760000 0.180369
1780000 0.176312
1800000 0.180634
1820000 0.180195
1840000 0.18318
1860000 0.183267
1880000 0.181823
1900000 0.182339
1920000 0.180345
1940000 0.184823
1960000 0.182779
1980000 0.18454
2000000 0.181929
