# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.112864
40000 0.113998
60000 0.115171
80000 0.114709
100000 0.112976
120000 0.115068
140000 0.116201
160000 0.114873
180000 0.112459
200000 0.113942
220000 0.114131
240000 0.113019
260000 0.110495
280000 0.115386
300000 0.116795
320000 0.117147
340000 0.115305
360000 0.110545
380000 0.11239
400000 0.11787
420000 0.116429
440000 0.118136
460000 0.11862
480000 0.118729
500000 0.11459
520000 0.114212
540000 0.116254
560000 0.120878
580000 0.121665
600000 0.117916
620000 0.116319
640000 0.121093
660000 0.117204
680000 0.118402
700000 0.113164
720000 0.111457
740000 0.11566
760000 0.116172
780000 0.116398
800000 0.115641
820000 0.115638
840000 0.11726
860000 0.119341
880000 0.119484
900000 0.11637
920000 0.115331
940000 0.116782
960000 0.114963
980000 0.112474
1000000 0.121092
1020000 0.117177
1040000 0.118588
1060000 0.117831
1080000 0.116288
1100000 0.124131
1120000 0.119171
1140000 0.124051
1160000 0.118325
1180000 0.118753
1200000 0.119622
1220000 0.117727
1240000 0.118201
1260000 0.11373
1280000 0.116931
1300000 0.12027
1320000 0.119658
1340000 0.122711
1360000 0.117816
1380000 0.11978
1400000 0.118251
1420000 0.115542
1440000 0.118944
1460000 0.124265
1480000 0.120688
1500000 0.121242
1520000 0.12367
1540000 0.118607
1560000 0.119025
1580000 0.115557
1600000 0.11759
1620000 0.116114
1640000 0.118524
1660000 0.116692
1680000 0.11684
1700000 0.116889
1720000 0.121571
1740000 0.1198
1760000 0.12284
1780000 0.12261
1800000 0.118793
1820000 0.116623
1840000 0.116531
1860000 0.118741
1880000 0.117565
1900000 0.113573
1920000 0.112448
1940000 0.118921
1960000 0.117874
1980000 0.11841
2000000 0.122735
