Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.660739   50.766368

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4733373566E+000
Box 2    0.2540919512E+002

Rotation per molecule type
Box 1    0.7306608284E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.2952912141E+003
Box 2   0.1367088954E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  1       26.8160169817        7.9966231874        7.6147319375
  2       26.9832365539        7.7436702051        7.1558720423
  1       27.1592118223        7.5035566762        6.6934023707
  1        7.1561103816       10.9598786464       11.8737428958
  2        7.4963054953       11.1685311255       11.4952836146
  1        7.8459271224       11.3523688744       11.1125717139
  1       17.6930761308       15.9940947406       22.3026211466
  2       17.7755568830       16.5374683400       22.2815959958
  1       17.8561489506       17.0802092940       22.2436859124
  1        8.9950657659       22.6107799729       16.9946691468
  2        9.2419297027       22.5372551283       17.4806241797
  1        9.5167721692       22.4545983280       17.9498037518
  1        9.3124016402       11.2374958604       17.7755122927
  2        8.8830339630       11.3626962324       18.0956189384
  1        8.4513678038       11.4997651998       18.4076708959
  1        2.1583417061       12.1157898896       21.7341712129
  2        2.0342799763       12.6344055839       21.8688799686
  1        1.9027163588       13.1526100005       21.9979349807
  1       12.4085255555       18.6236500606       17.9296123416
  2       12.0877158619       18.2185096949       18.1178739271
  1       11.7774909766       17.8047390872       18.3051021400
  1       12.3529703766        4.5740257320       17.2007198343
  2       12.8757813797        4.4049637688       17.1764977858
  1       13.3990692979        4.2448322842       17.1214735983
  1        6.0838992571        2.3007333317       27.3279247888
  2        5.5830962937        2.2450313870       27.5483645429
  1        5.0849478165        2.1914956645       27.7752610392
  1       23.5706123296       13.9255442486       26.8439149560
  2       23.9650346293       13.9029052782       27.2265616945
  1       24.3656920724       13.8775125034       27.6024989489
  1        6.1396511667        8.3991254777       17.6308948926
  2        6.5832791274        8.1416435600       17.8293824097
  1        7.0344779147        7.8840448673       18.0098334193
  1       22.2640023910       12.8989748015       21.1679701750
  2       22.1947526463       13.2101494575       20.7197795835
  1       22.1040970676       13.5461069545       20.2938522127
  1       26.6234734948       27.3344429011       23.5334187160
  2       26.1590578499       27.3479408527       23.8277585096
