# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.152347
40000 0.147806
60000 0.147868
80000 0.150582
100000 0.148731
120000 0.150597
140000 0.157482
160000 0.155322
180000 0.151536
200000 0.153104
220000 0.154392
240000 0.154101
260000 0.150342
280000 0.153007
300000 0.151943
320000 0.156347
340000 0.153583
360000 0.154226
380000 0.156676
400000 0.153236
420000 0.157249
440000 0.155098
460000 0.153478
480000 0.156568
500000 0.149309
520000 0.155866
540000 0.156375
560000 0.15416
580000 0.147025
600000 0.153002
620000 0.153061
640000 0.151518
660000 0.151919
680000 0.150329
700000 0.155545
720000 0.158801
740000 0.156364
760000 0.152135
780000 0.153875
800000 0.151192
820000 0.153388
840000 0.162941
860000 0.153675
880000 0.152129
900000 0.152836
920000 0.1571
940000 0.154265
960000 0.14997
980000 0.156464
1000000 0.153625
1020000 0.156913
1040000 0.158014
1060000 0.157844
1080000 0.155525
1100000 0.157893
1120000 0.16157
1140000 0.158079
1160000 0.157032
1180000 0.16014
1200000 0.158615
1220000 0.15749
1240000 0.156126
1260000 0.159009
1280000 0.16007
1300000 0.155082
1320000 0.158392
1340000 0.158862
1360000 0.157824
1380000 0.162816
1400000 0.161649
1420000 0.161166
1440000 0.158408
1460000 0.15495
1480000 0.159116
1500000 0.165348
1520000 0.161778
1540000 0.158345
1560000 0.160972
1580000 0.155206
1600000 0.160828
1620000 0.15716
1640000 0.161066
1660000 0.159809
1680000 0.15581
1700000 0.154875
1720000 0.161026
1740000 0.154991
1760000 0.161458
1780000 0.158591
1800000 0.158381
1820000 0.159405
1840000 0.157207
1860000 0.15827
1880000 0.159615
1900000 0.159093
1920000 0.164534
1940000 0.166445
1960000 0.156066
1980000 0.158742
2000000 0.1602
