# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.207737
40000 0.207633
60000 0.211493
80000 0.211841
100000 0.214734
120000 0.214244
140000 0.214144
160000 0.210994
180000 0.21713
200000 0.207937
220000 0.215759
240000 0.215895
260000 0.210482
280000 0.216317
300000 0.211453
320000 0.216113
340000 0.212161
360000 0.215262
380000 0.213392
400000 0.209557
420000 0.218704
440000 0.213923
460000 0.211724
480000 0.214235
500000 0.215776
520000 0.220276
540000 0.216987
560000 0.222872
580000 0.220866
600000 0.214014
620000 0.217974
640000 0.220517
660000 0.220129
680000 0.219245
700000 0.219245
720000 0.21332
740000 0.213737
760000 0.218411
780000 0.218926
800000 0.217187
820000 0.216086
840000 0.217608
860000 0.21884
880000 0.218908
900000 0.221701
920000 0.219822
940000 0.217925
960000 0.219277
980000 0.224517
1000000 0.224371
1020000 0.223055
1040000 0.224175
1060000 0.229248
1080000 0.2201
1100000 0.220301
1120000 0.222164
1140000 0.227528
1160000 0.218041
1180000 0.219178
1200000 0.219152
1220000 0.22693
1240000 0.225458
1260000 0.224768
1280000 0.222387
1300000 0.224866
1320000 0.22501
1340000 0.220402
1360000 0.223874
1380000 0.219673
1400000 0.225301
1420000 0.23154
1440000 0.229341
1460000 0.226983
1480000 0.220005
1500000 0.223936
1520000 0.225494
1540000 0.228188
1560000 0.229177
1580000 0.227877
1600000 0.220229
1620000 0.222339
1640000 0.224819
1660000 0.231401
1680000 0.225535
1700000 0.227361
1720000 0.220019
1740000 0.223232
1760000 0.221772
1780000 0.222821
1800000 0.223029
1820000 0.224071
1840000 0.226938
1860000 0.224997
1880000 0.228207
1900000 0.22852
1920000 0.228457
1940000 0.230882
1960000 0.23413
1980000 0.22839
2000000 0.233271
