Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.059997   50.645833

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6249397005E+000
Box 2    0.2528684461E+002

Rotation per molecule type
Box 1    0.1043617310E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4356089613E+003
Box 2   0.2016708154E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 383   
Atomtype         X                  Y                   Z
  1        0.1735541715       28.4470125462       23.1602889312
  2        0.0929678286       27.9036300826       23.1875164838
  1       -0.0006975209       27.3622895906       23.2135409547
  1       13.3311122134       12.6649975917       24.6182296477
  2       13.6033570462       12.4942260314       25.0645701289
  1       13.8739741588       12.2887266012       25.4970471359
  1        1.1239522327       12.9720685570       28.5317376256
  2        1.0602165111       13.2093535230       28.0396668963
  1        0.9799485361       13.4309794616       27.5427373293
  1       21.2659176494       10.2374805433        9.3202286382
  2       21.4015806083       10.6731064057        9.0131037944
  1       21.5399672241       11.1042124221        8.7008591049
  1        7.4363209780       14.1543569189       27.4514832494
  2        7.2522408212       13.9229663286       27.9152427675
  1        7.0920920396       13.6888874337       28.3864745975
  1        1.7415517782        3.2979005045        5.9214522092
  2        1.8591600778        3.0614411290        5.4390050602
  1        2.0044043855        2.8218889143        4.9656987889
  1       21.3496980693       14.8157960991       27.8081794992
  2       21.8609354353       14.9342838338       27.6435677974
  1       22.3754503285       15.0517954273       27.4887600163
  1       19.1586955742       17.6035680724       21.8004447533
  2       18.9343784960       18.1055876061       21.7878655531
  1       18.7015762763       18.6038638939       21.7829802220
  1        7.2387691918        1.7453363886       14.7593788611
  2        6.7726133168        1.5572430370       14.9825818883
  1        6.2894497364        1.3964599906       15.1904322323
  1       20.3762373122       27.4966547492        8.1770341056
  2       20.3231235876       28.0199378244        8.0162430753
  1       20.2640188226       28.5455637717        7.8654982932
  1       14.2120803578       16.7337667063       19.5325310231
  2       13.8617641956       16.9107463403       19.1472301074
  1       13.4983871444       17.0792458734       18.7703149644
