# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.217683
40000 0.220986
60000 0.218106
80000 0.215221
100000 0.212375
120000 0.213255
140000 0.211695
160000 0.216172
180000 0.219127
200000 0.220906
220000 0.217756
240000 0.214706
260000 0.215959
280000 0.215691
300000 0.214983
320000 0.213926
340000 0.221927
360000 0.215936
380000 0.223612
400000 0.218359
420000 0.215146
440000 0.218817
460000 0.217912
480000 0.219374
500000 0.220762
520000 0.212051
540000 0.221747
560000 0.222436
580000 0.221917
600000 0.222743
620000 0.214463
640000 0.221453
660000 0.214401
680000 0.221462
700000 0.219393
720000 0.217515
740000 0.227869
760000 0.220836
780000 0.221932
800000 0.222274
820000 0.226066
840000 0.218398
860000 0.218539
880000 0.224197
900000 0.22056
920000 0.215776
940000 0.219799
960000 0.227926
980000 0.216347
1000000 0.22271
1020000 0.218872
1040000 0.221526
1060000 0.22346
1080000 0.22555
1100000 0.223827
1120000 0.227826
1140000 0.224101
1160000 0.220468
1180000 0.227595
1200000 0.225961
1220000 0.227573
1240000 0.221023
1260000 0.218166
1280000 0.22604
1300000 0.221385
1320000 0.227852
1340000 0.227393
1360000 0.229569
1380000 0.22669
1400000 0.227306
1420000 0.225718
1440000 0.222753
1460000 0.228608
1480000 0.225318
1500000 0.226535
1520000 0.223237
1540000 0.223271
1560000 0.222589
1580000 0.229113
1600000 0.227321
1620000 0.227661
1640000 0.233671
1660000 0.226011
1680000 0.22046
1700000 0.226593
1720000 0.226541
1740000 0.225809
1760000 0.226067
1780000 0.229359
1800000 0.218839
1820000 0.231477
1840000 0.234588
1860000 0.227181
1880000 0.229796
1900000 0.227161
1920000 0.223105
1940000 0.229301
1960000 0.230736
1980000 0.225762
2000000 0.232728
