Simulation state at cycle:     670000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.496769   50.509294

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6439392711E+000
Box 2    0.2530295568E+002

Rotation per molecule type
Box 1    0.1081182555E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4188682636E+003
Box 2   0.1939204924E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 376   
Atomtype         X                  Y                   Z
  1        8.3686349638        7.0318799274        8.0212195243
  2        8.4319132137        7.2542735658        7.5221835209
  1        8.5188955053        7.4636739808        7.0210991507
  1       22.7573859095       26.6439840393       27.8584173204
  2       23.2154334195       26.8171990507       28.1087951118
  1       23.6748956153       27.0170244572       28.3356525484
  1        5.0274778235        1.4694865553       23.3801366740
  2        5.1601254523        1.3659090140       23.9037551415
  1        5.2999835645        1.2801476058       24.4287167480
  1        9.3565817664       15.4191564150        2.8909395526
  2        9.6373388327       15.7907058668        2.5983195352
  1        9.9240465738       16.1568773263        2.3046919949
  1       11.2376149500        1.1641972261       22.5544281825
  2       10.8344709385        1.3401153749       22.2242347378
  1       10.4320160648        1.5059454108       21.8880346890
  1       10.4969452486       14.5516413267       10.7173237910
  2       10.0906866032       14.6544467243       11.0735329477
  1        9.6798377074       14.7415915263       11.4286511917
  1       23.3412925159       14.6774110771        1.9280840785
  2       23.7792592789       14.3802613387        2.0777074306
  1       24.2103526255       14.0649277196        2.2089447506
  1       13.6290140565       23.9749730921       11.7557754984
  2       13.9014746943       24.0984482152       12.2173154152
  1       14.1702719421       24.2177983473       12.6820772731
  1        5.9731361552        1.2781972673       19.7327466203
  2        6.1409468111        1.7923048424       19.8329114093
  1        6.3128053953        2.3038897082       19.9389564522
  1       25.0873484298       18.8834305714       19.5969054902
  2       25.0190241455       19.4031852340       19.4305117316
  1       24.9237645689       19.9147156055       19.2522919486
  1        8.0501967796       25.9880586412        2.0516313194
  2        7.9931887850       26.4852854082        1.8235619643
  1        7.9261106063       26.9807505312        1.5944008227
  1       16.2790075931       16.2429461512        4.4920537300
  2       16.0855573605       15.7420397423        4.3730168579
  1       15.8798847538       15.2460876686        4.2537259591
  1       26.8446836611        7.2206010342        8.6002663861
  2       27.1596606847        7.1909309073        9.0501654394
  1       27.4669856266        7.1322136003        9.5024967968
  1       12.7984074773        7.6230802871        9.5352501007
  2       12.7549993728        7.9908944292        9.9418561672
  1       12.7162965092        8.3615824570       10.3463218312
  1       22.2658915366       19.7043987271       16.1555411179
  2       22.6543195677       19.3150927209       16.1475100357
  1       23.0531272734       18.9367176816       16.1643843478
  1       20.5257801891       26.3332146819       24.1147252752
  2       21.0096620132       26.5828961744       24.1922980321
  1       21.4947952556       26.8286510284       24.2744581675
  1        5.1011314924       15.8109204731        8.1117278239
  2        5.0815821505       15.3227881248        8.3644027807
  1        5.0723794401       14.8446908821        8.6361348834
  1       21.5141875897        4.2954225393        2.5757107316
  2       21.9575509400        4.0878394051        2.8263861830
  1       22.3930991505        3.8807625176        3.0908042573
  1       17.5899287107       22.6388378721        8.2953092888
  2       17.9119307554       22.3845939647        7.9290106145
  1       18.2626555137       22.1487216943        7.5770782133
  1        4.8927456371        8.2597410853       22.5456784226
  2        4.7819411784        8.6631387480       22.9027396186
  1        4.6437495478        9.0625672112       23.2546770775
  1       11.0223711354       10.5520648612       23.7937798761
  2       10.8816712303       10.7717397744       23.3095831504
  1       10.7890916882       10.9760584392       22.8074049842
  1       17.8097151921       24.3010326260       23.6065566980
  2       17.6715206030       24.4912550650       24.1037665925
  1       17.5250888199       24.6856092423       24.5970050598
  1        9.9563050165        5.4375059983       10.5023806845
  2        9.4742395691        5.6521090151       10.6574885489
  1        9.0028706442        5.8751908907       10.8322621521
  1       12.7706784762        3.8175978571       17.5767795050
  2       12.6944912343        3.5367720326       17.1100543606
