# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.108928
40000 0.107736
60000 0.108058
80000 0.106571
100000 0.109482
120000 0.113146
140000 0.108961
160000 0.107748
180000 0.109359
200000 0.108586
220000 0.110552
240000 0.111493
260000 0.107943
280000 0.111809
300000 0.109084
320000 0.105258
340000 0.11223
360000 0.114907
380000 0.112568
400000 0.111028
420000 0.115721
440000 0.111077
460000 0.108957
480000 0.112238
500000 0.112332
520000 0.112304
540000 0.107885
560000 0.112588
580000 0.110353
600000 0.110151
620000 0.112515
640000 0.109657
660000 0.110045
680000 0.107508
700000 0.107828
720000 0.108388
740000 0.111682
760000 0.113445
780000 0.112427
800000 0.112106
820000 0.109645
840000 0.114465
860000 0.114719
880000 0.112797
900000 0.110327
920000 0.108303
940000 0.111251
960000 0.112276
980000 0.111395
1000000 0.114711
1020000 0.115096
1040000 0.108995
1060000 0.111127
1080000 0.10875
1100000 0.11184
1120000 0.111764
1140000 0.115226
1160000 0.108444
1180000 0.10784
1200000 0.110649
1220000 0.113642
1240000 0.108546
1260000 0.110618
1280000 0.112153
1300000 0.113294
1320000 0.116732
1340000 0.11287
1360000 0.110498
1380000 0.112555
1400000 0.112613
1420000 0.112936
1440000 0.111201
1460000 0.110382
1480000 0.10991
1500000 0.108392
1520000 0.112696
1540000 0.111718
1560000 0.112221
1580000 0.1168
1600000 0.11583
1620000 0.110354
1640000 0.110743
1660000 0.112113
1680000 0.112194
1700000 0.113755
1720000 0.113506
1740000 0.116093
1760000 0.113238
1780000 0.113777
1800000 0.111951
1820000 0.113043
1840000 0.111223
1860000 0.109285
1880000 0.110967
1900000 0.113029
1920000 0.119585
1940000 0.116546
1960000 0.118392
1980000 0.111539
2000000 0.110518
