# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.114296
40000 0.111889
60000 0.112027
80000 0.109685
100000 0.109092
120000 0.106791
140000 0.108831
160000 0.109928
180000 0.11018
200000 0.109092
220000 0.111368
240000 0.113058
260000 0.114571
280000 0.11155
300000 0.110904
320000 0.113481
340000 0.112578
360000 0.110809
380000 0.116432
400000 0.115861
420000 0.114608
440000 0.112035
460000 0.109637
480000 0.113674
500000 0.11078
520000 0.108708
540000 0.109731
560000 0.106139
580000 0.112631
600000 0.11078
620000 0.111049
640000 0.111996
660000 0.114857
680000 0.114172
700000 0.112754
720000 0.111934
740000 0.113718
760000 0.110249
780000 0.111058
800000 0.114916
820000 0.111366
840000 0.113185
860000 0.111687
880000 0.113803
900000 0.11226
920000 0.117944
940000 0.115322
960000 0.110734
980000 0.112186
1000000 0.110061
1020000 0.114006
1040000 0.111404
1060000 0.11285
1080000 0.110409
1100000 0.11526
1120000 0.112809
1140000 0.113878
1160000 0.116771
1180000 0.115675
1200000 0.111088
1220000 0.111676
1240000 0.114224
1260000 0.113032
1280000 0.119037
1300000 0.113492
1320000 0.113079
1340000 0.110248
1360000 0.112067
1380000 0.114172
1400000 0.11388
1420000 0.116788
1440000 0.115655
1460000 0.114248
1480000 0.115526
1500000 0.114247
1520000 0.118068
1540000 0.113875
1560000 0.117128
1580000 0.11348
1600000 0.114601
1620000 0.112141
1640000 0.114015
1660000 0.113965
1680000 0.113209
1700000 0.111709
1720000 0.112503
1740000 0.115426
1760000 0.116569
1780000 0.111406
1800000 0.111714
1820000 0.11304
1840000 0.113491
1860000 0.113586
1880000 0.115956
1900000 0.115824
1920000 0.116322
1940000 0.117227
1960000 0.11689
1980000 0.118767
2000000 0.115654
