Simulation state at cycle:     940000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.124443   50.625997

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6423721312E+000
Box 2    0.2528858788E+002

Rotation per molecule type
Box 1    0.1079600003E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4185375435E+003
Box 2   0.1937673813E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 378   
Atomtype         X                  Y                   Z
  1       27.0023649633       19.5583590065       26.1414199556
  2       27.5391962013       19.6101204392       26.2492762302
  1       28.0754244091       19.6713921071       26.3551303319
  1       16.9540954510       -0.1261855841        3.5962378860
  2       17.0172287486        0.3446166409        3.8734732585
  1       17.0852857021        0.7925811620        4.1852360495
  1       10.9828203943        7.7052992723       10.6521147679
  2       10.9147837088        7.1678556493       10.5571128654
  1       10.8638637325        6.6325694062       10.4414591022
  1       22.3433517368       17.6974044755       17.9010820470
  2       21.9785455257       17.3313204327       18.0892280062
  1       21.5924027623       16.9757836686       18.2535063511
  1       12.7299526248       28.3716658170       10.5547597514
  2       12.7068592406       27.8511144591       10.3787115210
  1       12.6987449114       27.3294815514       10.2045470405
  1       19.7154806590       14.6053652120       27.9313905082
  2       19.1714360251       14.6542945114       27.9955883272
  1       18.6301288563       14.7243703856       28.0632338733
  1       22.9167658317       21.7472814016       19.4250156391
  2       22.5937153866       21.7522010801       18.9799154182
  1       22.2683188228       21.7605774656       18.5365793026
  1        6.2007769508        2.1309070697        8.1294527053
  2        6.4559913023        2.5359938930        8.4001375782
  1        6.7050319155        2.9306644341        8.6911941636
  1        4.9361409397        1.6834099509       21.4322503542
  2        4.6820460312        2.1635828524       21.3464030355
  1        4.4551834214        2.6532009899       21.2400666133
  1       26.1310158374       12.3775590935       17.2850813604
  2       25.7646803253       12.7867379465       17.3145933722
  1       25.4136325440       13.2083348808       17.3535995162
  1        7.1191254447       23.2938693693       23.3217687429
  2        6.9698167409       23.2767859380       22.7926987406
  1        6.8193636821       23.2656994886       22.2637932985
  1       28.2504703553        4.9741436122       16.3320510959
  2       27.8682406209        5.2357015232       16.6286786221
  1       27.4882539197        5.4940304813       16.9309636786
  1        9.3438854267       14.1447975744       24.8375807384
  2        9.0307267036       13.9942879873       25.2639356122
  1        8.7105540545       13.8507797520       25.6874859164
  1       23.2416465686       -0.0793535983       15.9116004658
  2       22.9257899104        0.3282751937       15.7203588923
  1       22.5933418411        0.7274122262       15.5396162313
  1        9.5934003326       24.9818139298       24.7474851401
  2        9.7404127105       24.4852148124       24.5623455243
  1        9.9062948525       23.9893250230       24.3918273999
  1        3.6276692677       25.3851930301       20.6617706303
  2        3.3784685718       25.3125791487       21.1466688025
  1        3.1126379412       25.2285898992       21.6207783687
  1       23.6986352413       23.9906128530       15.9666396816
  2       23.2970819638       24.3399562262       16.1052548789
  1       22.8970423953       24.6871631440       16.2532943967
  1       20.4512873705       24.6686154736       27.0235299008
  2       20.9688794184       24.4898872925       26.9720060298
  1       21.4800038535       24.2952297100       26.9140384840
  1       26.4720280124       12.1994277957       13.6384985527
  2       26.2987220280       11.6951256744       13.5037973788
  1       26.1383066978       11.1825675583       13.3852600495
  1       22.2622289269       18.4688196289        9.1138428070
  2       22.1320935927       18.5299400427        9.6447185832
  1       21.9993480440       18.5630614781       10.1774301269
  1       27.6840690919       16.6008904822       11.7922348038
  2       27.3725338647       16.8129091917       11.3916179432
  1       27.0445302624       17.0274617749       11.0057671625
  1        3.8743574531       27.2889140586        7.4842700766
  2        4.1862641128       27.0387867316        7.8619611619
  1        4.5010597633       26.8130905741        8.2524287559
  1        1.8801740571       11.2669138702       19.9538712156
  2        1.8752636487       11.6330732514       19.5435016317
  1        1.8562709107       11.9920915838       19.1272743958
  1       27.3992482994       26.8625620642       14.6540758073
  2       27.8973669263       26.9211023776       14.4283528239
  1       28.3919437151       26.9929774039       14.1987275213
  1       22.1570623239        6.0689799692       21.0889926748
  2       21.6139728828        6.0307168149       21.0109555686
