Simulation state at cycle:     910000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.720540   50.437403

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7359592599E+000
Box 2    0.2535168925E+002

Rotation per molecule type
Box 1    0.1639367392E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4869007447E+003
Box 2   0.2254170114E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 368   
Atomtype         X                  Y                   Z
  1       18.0609786615        0.6669657823       26.0668331719
  2       18.1317048536        0.9244292306       26.5476765752
  1       18.2117732003        1.1859125895       27.0248720403
  1        4.1403302323       27.5428390048       27.5488994561
  2        4.2018433211       28.0640140062       27.3843006776
  1        4.2698764657       28.5769282071       27.1977785268
  1        1.8230383233       20.8956832831       16.1280989916
  2        2.3034813054       20.6752377471       16.2800144502
  1        2.7785334088       20.4436231596       16.4322648391
  1       27.1094868360       19.6206453534        9.7282781523
  2       26.7734879048       19.3735055242        9.3697720533
  1       26.4187082843       19.1467251446        9.0159329949
  1       20.9366140024       22.4717207196       13.3905767198
  2       21.1300703093       22.0891691252       13.7351473728
  1       21.3236394751       21.7097103364       14.0830582876
  1       23.2411565185       27.8549847711        2.5579405235
  2       23.3947970131       28.3025925393        2.2776872733
  1       23.5609958383       28.7311961974        1.9757322206
  1        4.8293393953       13.3891160760        0.0787350790
  2        4.9432435069       12.8740380983        0.2343645436
  1        5.0487115358       12.3537132717        0.3780258419
  1       12.1397982683       26.1292826876       23.6316052112
  2       11.9517479318       25.6763276553       23.3826698589
  1       11.7683272082       25.2261263688       23.1254235978
  1       25.0395242936       16.2987498341       13.8669512658
  2       25.0535064557       16.6946449683       13.4854128773
  1       25.0787783991       17.0697926583       13.0840084198
  1       19.1248501559       19.3730190150        6.3557259385
  2       19.1207763969       18.9120823729        6.0556912465
  1       19.1022820211       18.4560347049        5.7488061188
  1       23.3446920694       14.1799488870        1.1760944402
  2       22.8461437149       13.9577977301        1.1082829242
  1       22.3538451348       13.7359011919        1.0038605446
  1        9.3468866923        7.8792396453       16.8533945900
  2        9.2696374384        8.3905009987       17.0408629375
  1        9.1688977549        8.9004920464       17.2204754271
  1       17.5445729739       23.5348937211       25.8908242018
  2       17.4996047968       23.7001742978       26.4134714959
  1       17.4672548790       23.8758954883       26.9336402618
  1        7.4635776971       24.2249254678       11.5526957658
  2        7.4088756592       24.6704350676       11.8705461764
  1        7.3549192971       25.1102757342       12.1963204817
  1       17.3443065549        9.9446457502       24.7768414786
  2       17.0169642304        9.6268428499       25.0840031935
  1       16.7014218103        9.3031750931       25.3973275674
  1        5.9703837963        7.1595302880        1.1707004528
  2        6.4486219804        7.4162134736        1.0818073629
  1        6.9156084438        7.6774570318        0.9546246388
  1        5.2594519346       19.7919970293       12.4479851169
  2        4.8619144885       19.4403575945       12.5922546107
  1        4.4558655444       19.0945627492       12.7266055653
  1       24.7131186831       26.7613995453       10.9972592308
  2       24.2909436399       27.1138461254       10.9902135873
  1       23.8795129646       27.4783603143       11.0090339089
  1        6.7789653497       11.3057347167       16.5827699062
  2        6.5902542158       11.5209324577       17.0524272709
  1        6.3847532050       11.7220106238       17.5212949544
  1        1.8158244342       13.5412627594       17.3436439178
  2        1.4827491613       13.7809684430       17.7098433822
  1        1.1513957702       14.0049568137       18.0873803195
  1       23.0850429393        2.7768570231       23.2778471689
  2       23.4376633704        2.3684746453       23.1711575954
  1       23.7986489053        1.9702446009       23.0545288070
  1       15.5905817005       20.3411442800       11.2835281147
  2       15.1499298272       20.3120918857       10.9556838149
  1       14.7297702572       20.2655741198       10.6038286853
  1       14.0169487606        9.5216817052       18.3240906886
  2       14.4832035956        9.7880700501       18.4430178869
  1       14.9586636303       10.0364892395       18.5643672205
  1        6.7403740403       20.0441434488       18.8409827094
  2        6.3578985340       19.7044939120       19.0430982192
  1        5.9662677066       19.3803462999       19.2529877604
  1       23.1225854096       23.2430856610       24.0305161631
  2       23.0422342448       23.5080374590       24.5057468808
  1       22.9716526480       23.7393652931       24.9997161819
  1       22.9806260809       10.6966882339       19.5397273006
  2       23.4844133890       10.9148448895       19.5729842066
  1       23.9833777134       11.1429536758       19.6117267364
  1       21.6557419653       17.8961512249       21.5253705355
  2       21.7762232423       18.4033048990       21.3499299109
  1       21.8957262794       18.9147276630       21.1866333109
  1        5.6580044056       26.5177529324       23.8085786175
  2        6.1017482234       26.8336542407       23.8847218219
  1        6.5484199951       27.1443714950       23.9649659200
  1       27.2400901897       26.2836780434        1.1355492881
  2       27.3477077142       25.7713637887        0.9668703837
  1       27.4333931994       25.2564144767        0.7937080242
  1       12.5394864463        4.7966316970       23.0531683329
  2       12.4000164029        4.3570393287       23.3528459208
  1       12.2856431241        3.8950287316       23.6284633372
  1       25.9675915917       11.7071844697       11.0935671303
