Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.087058   50.637517

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6044523340E+000
Box 2    0.2531295870E+002

Rotation per molecule type
Box 1    0.1066947565E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3936628618E+003
Box 2   0.1822513249E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 391   
Atomtype         X                  Y                   Z
  1        8.4109820679        7.3585725637        2.6598622619
  2        7.9362125735        7.3146171677        2.3857056455
  1        7.4639157617        7.2648270236        2.1082950075
  1       12.5618116642       23.8102726873        8.9463737330
  2       12.1901607301       23.4289835062        8.8085544907
  1       11.8307355179       23.0328154395        8.6806311591
  1        8.5859600604       18.0690600532       24.6527469040
  2        8.0568738081       17.9945714090       24.5222893265
  1        7.5368336240       17.8804424640       24.3843299493
  1       20.0288899000        1.9098133628       -0.0925956136
  2       19.8336664205        2.3200074540        0.2174505130
  1       19.6463433128        2.7378621310        0.5220937817
  1       20.0378991363       23.0864088016       14.5835449877
  2       20.2470230358       23.1226607840       14.0761467335
  1       20.4426475038       23.1730989885       13.5645931644
  1       10.7035773299        9.6296355591       25.8502025577
  2       10.4531556937        9.9729137124       26.1994146904
  1       10.2201187523       10.3159521192       26.5606880417
  1       22.3574075266       27.1838906002        6.1993392761
  2       21.8354907699       27.0218181018        6.2612699173
  1       21.3252176264       26.8250318434        6.3195493009
  1       16.1174414993       13.5906356242        8.1052126955
  2       16.0258615108       13.0487707868        8.0829505373
  1       15.9552855720       12.5040227891        8.0552259113
  1        7.5170439693       25.9438648010        2.3771606670
  2        7.2781633806       25.5217050373        2.1178978693
  1        7.0511537141       25.1078225038        1.8356429158
  1        9.2744257519        4.2934767400        9.4417409610
  2        9.7717450487        4.3853175124        9.6579325188
  1       10.2645559799        4.4911390534        9.8780215611
  1        3.1288783850       14.7018900592       22.0578946954
  2        2.9775461845       14.5247093374       21.5596923701
  1        2.8093797666       14.3300970244       21.0735379682
  1       23.3653327661       15.8930608965       11.2123902131
  2       22.8273285815       15.7923178217       11.1585169333
  1       22.2857861244       15.7268479249       11.0881929774
  1        0.7781794734       19.2324618346        5.0432874125
  2        1.2914646190       19.1405708579        5.2181999842
  1        1.8081769186       19.0444242573        5.3802624092
  1        4.3185062546       25.7638201818        5.3889065687
  2        4.6926498640       25.9132091710        5.0144743459
  1        5.0693883814       26.0334700953        4.6322369869
  1       15.8266061053       24.1997817342        7.8600824926
  2       15.6617979662       23.6903069117        7.7344891704
  1       15.4874351322       23.1888478564        7.5908353610
  1       24.0756148713       18.0634833842       14.6304124740
  2       24.5660038363       18.0288213963       14.3838010191
  1       25.0554092535       17.9758493652       14.1384924368
  1        0.7144213061       11.4880299769        6.7496749351
  2        1.0053586268       11.1963044529        6.3853238763
  1        1.2623499987       10.8869310287        6.0101658853
  1       25.3699186135       12.0804585248       19.2041714233
  2       24.8514711958       12.2304563106       19.0982802560
  1       24.3313338083       12.3753257653       18.9935427833
  1        7.6419082480       11.9663557924       14.8312945486
  2        7.9310529342       12.4287892785       14.7602268251
  1        8.2443713265       12.8773245424       14.7041224489
  1        8.6634557244       25.2192223060       13.0743813977
  2        8.4905125363       25.7257083941       12.9476434940
  1        8.3246705008       26.2328803030       12.8143278045
  1       17.1166365438       16.1635077825       16.4782236476
  2       16.6175479442       16.3908765663       16.4368230933
  1       16.1144740373       16.6105883681       16.4030093791
  1       11.2108159563       20.5635116094        2.6880266603
  2       10.8830631773       20.9796528832        2.8360285392
  1       10.5483139883       21.3939725479        2.9730766873
  1       11.5702593108       15.9658474775       25.1068324187
  2       11.8123788966       15.8904487119       25.5948827566
  1       12.0331927522       15.8269173806       26.0945876796
  1       12.9326342456       22.8026328696       20.5848700420
  2       12.3998923415       22.6949819792       20.5006242739
  1       11.8610362579       22.6012651439       20.4427340769
  1       12.4397480007       13.3773537956       15.0607054590
  2       12.0486818834       13.6619677911       15.3225492397
  1       11.6424708276       13.9514665474       15.5542452631
  1       13.0797659109        8.2771753289       23.5834780150
  2       13.1676871615        8.6333194307       23.1736838808
  1       13.2376000251        8.9805314575       22.7529036544
  1       19.2343947278       23.6512807173        9.5726010274
  2       19.5932126854       23.2357205337        9.6051495611
  1       19.9551376504       22.8241060029        9.6507981838
  1        9.2359556555       23.7569394554        4.8415105388
  2        9.1626827053       23.6678740867        5.3792822700
  1        9.1005271338       23.5727759467        5.9174207537
  1        9.9422581799       16.5167541570       21.9244491032
  2       10.2245491877       16.0656159442       21.7855747001
  1       10.5166046518       15.6275738166       21.6264436240
  1       22.1329351137       18.3335958076       28.5240873681
  2       21.9722141817       18.4586837756       28.0131844592
  1       21.8195965138       18.5505978763       27.4928387621
  1       26.3998047656       22.1455109799        7.1972215397
  2       26.3481479972       22.1290933255        7.7445441492
