Date and Time     Completed      Estimated Time Left
01-01-2025 16:29      1%    1 days and   5 hours
01-01-2025 16:47      2%    1 days and   6 hours
01-01-2025 17:05      3%    1 days and   5 hours
01-01-2025 17:23      4%    1 days and   5 hours
01-01-2025 17:41      5%    1 days and   5 hours
01-01-2025 18:00      6%    1 days and   5 hours
01-01-2025 18:18      7%    1 days and   5 hours
01-01-2025 18:37      8%    1 days and   4 hours
01-01-2025 18:55      9%    1 days and   4 hours
01-01-2025 19:13     10%    1 days and   4 hours
01-01-2025 19:32     11%    1 days and   4 hours
01-01-2025 19:50     12%    1 days and   3 hours
01-01-2025 20:09     13%    1 days and   3 hours
01-01-2025 20:27     14%    1 days and   3 hours
01-01-2025 20:46     15%    1 days and   2 hours
01-01-2025 21:04     16%    1 days and   2 hours
01-01-2025 21:22     17%    1 days and   2 hours
01-01-2025 21:41     18%    1 days and   2 hours
01-01-2025 21:59     19%    1 days and   1 hours
01-01-2025 22:18     20%    1 days and   1 hours
01-01-2025 22:37     21%    1 days and   1 hours
01-01-2025 22:55     22%   23 hours and  51 minutes
01-01-2025 23:13     23%   23 hours and  32 minutes
01-01-2025 23:31     24%   23 hours and  13 minutes
01-01-2025 23:50     25%   22 hours and  55 minutes
02-01-2025 00:08     26%   22 hours and  37 minutes
02-01-2025 00:27     27%   22 hours and  19 minutes
02-01-2025 00:45     28%   22 hours and   0 minutes
02-01-2025 01:03     29%   21 hours and  41 minutes
02-01-2025 01:22     30%   21 hours and  24 minutes
02-01-2025 01:40     31%   21 hours and   5 minutes
02-01-2025 01:58     32%   20 hours and  47 minutes
02-01-2025 02:16     33%   20 hours and  28 minutes
02-01-2025 02:35     34%   20 hours and  11 minutes
02-01-2025 02:54     35%   19 hours and  53 minutes
02-01-2025 03:12     36%   19 hours and  35 minutes
02-01-2025 03:31     37%   19 hours and  17 minutes
02-01-2025 03:49     38%   18 hours and  58 minutes
02-01-2025 04:06     39%   18 hours and  37 minutes
02-01-2025 04:23     40%   18 hours and  17 minutes
02-01-2025 04:40     41%   17 hours and  57 minutes
02-01-2025 04:57     42%   17 hours and  37 minutes
02-01-2025 05:15     43%   17 hours and  18 minutes
02-01-2025 05:33     44%   16 hours and  59 minutes
02-01-2025 05:50     45%   16 hours and  40 minutes
02-01-2025 06:07     46%   16 hours and  21 minutes
02-01-2025 06:24     47%   16 hours and   2 minutes
02-01-2025 06:42     48%   15 hours and  43 minutes
02-01-2025 07:00     49%   15 hours and  24 minutes
02-01-2025 07:18     50%   15 hours and   6 minutes
02-01-2025 07:36     51%   14 hours and  47 minutes
02-01-2025 07:53     52%   14 hours and  29 minutes
02-01-2025 08:10     53%   14 hours and  10 minutes
02-01-2025 08:28     54%   13 hours and  52 minutes
02-01-2025 08:45     55%   13 hours and  33 minutes
02-01-2025 09:03     56%   13 hours and  14 minutes
02-01-2025 09:20     57%   12 hours and  56 minutes
02-01-2025 09:38     58%   12 hours and  37 minutes
02-01-2025 09:55     59%   12 hours and  18 minutes
02-01-2025 10:12     60%   12 hours and   0 minutes
02-01-2025 10:29     61%   11 hours and  41 minutes
02-01-2025 10:47     62%   11 hours and  23 minutes
02-01-2025 11:04     63%   11 hours and   5 minutes
02-01-2025 11:21     64%   10 hours and  46 minutes
02-01-2025 11:38     65%   10 hours and  27 minutes
02-01-2025 11:55     66%   10 hours and   9 minutes
02-01-2025 12:12     67%    9 hours and  51 minutes
02-01-2025 12:30     68%    9 hours and  33 minutes
02-01-2025 12:47     69%    9 hours and  15 minutes
02-01-2025 13:05     70%    8 hours and  57 minutes
02-01-2025 13:22     71%    8 hours and  39 minutes
02-01-2025 13:40     72%    8 hours and  21 minutes
02-01-2025 13:57     73%    8 hours and   2 minutes
02-01-2025 14:14     74%    7 hours and  44 minutes
02-01-2025 14:31     75%    7 hours and  26 minutes
02-01-2025 14:48     76%    7 hours and   8 minutes
