Date and Time     Completed      Estimated Time Left
01-01-2025 16:46      1%    2 days and   4 hours
01-01-2025 17:20      2%    2 days and   6 hours
01-01-2025 17:55      3%    2 days and   7 hours
01-01-2025 18:30      4%    2 days and   7 hours
01-01-2025 19:05      5%    2 days and   6 hours
01-01-2025 19:41      6%    2 days and   6 hours
01-01-2025 20:16      7%    2 days and   6 hours
01-01-2025 20:51      8%    2 days and   5 hours
01-01-2025 21:27      9%    2 days and   5 hours
01-01-2025 22:02     10%    2 days and   5 hours
01-01-2025 22:38     11%    2 days and   4 hours
01-01-2025 23:13     12%    2 days and   4 hours
01-01-2025 23:49     13%    2 days and   3 hours
02-01-2025 00:24     14%    2 days and   3 hours
02-01-2025 00:59     15%    2 days and   2 hours
02-01-2025 01:35     16%    2 days and   1 hours
02-01-2025 02:10     17%    2 days and   1 hours
02-01-2025 02:46     18%    1 days and  24 hours
02-01-2025 03:21     19%    1 days and  24 hours
02-01-2025 03:57     20%    1 days and  23 hours
02-01-2025 04:32     21%    1 days and  23 hours
02-01-2025 05:07     22%    1 days and  22 hours
02-01-2025 05:42     23%    1 days and  22 hours
02-01-2025 06:18     24%    1 days and  21 hours
02-01-2025 06:53     25%    1 days and  20 hours
02-01-2025 07:28     26%    1 days and  20 hours
02-01-2025 08:03     27%    1 days and  19 hours
02-01-2025 08:39     28%    1 days and  19 hours
02-01-2025 09:14     29%    1 days and  18 hours
02-01-2025 09:49     30%    1 days and  18 hours
02-01-2025 10:25     31%    1 days and  17 hours
02-01-2025 11:00     32%    1 days and  16 hours
02-01-2025 11:34     33%    1 days and  16 hours
02-01-2025 12:09     34%    1 days and  15 hours
02-01-2025 12:45     35%    1 days and  15 hours
02-01-2025 13:20     36%    1 days and  14 hours
02-01-2025 13:55     37%    1 days and  13 hours
02-01-2025 14:31     38%    1 days and  13 hours
02-01-2025 15:07     39%    1 days and  12 hours
02-01-2025 15:42     40%    1 days and  12 hours
02-01-2025 16:16     41%    1 days and  11 hours
02-01-2025 16:51     42%    1 days and  10 hours
02-01-2025 17:26     43%    1 days and  10 hours
02-01-2025 18:00     44%    1 days and   9 hours
02-01-2025 18:34     45%    1 days and   9 hours
02-01-2025 19:09     46%    1 days and   8 hours
02-01-2025 19:43     47%    1 days and   7 hours
02-01-2025 20:18     48%    1 days and   7 hours
02-01-2025 20:52     49%    1 days and   6 hours
02-01-2025 21:26     50%    1 days and   6 hours
02-01-2025 22:01     51%    1 days and   5 hours
02-01-2025 22:36     52%    1 days and   5 hours
02-01-2025 23:10     53%    1 days and   4 hours
02-01-2025 23:45     54%    1 days and   3 hours
03-01-2025 00:19     55%    1 days and   3 hours
03-01-2025 00:54     56%    1 days and   2 hours
03-01-2025 01:29     57%    1 days and   2 hours
03-01-2025 02:04     58%    1 days and   1 hours
03-01-2025 02:38     59%   23 hours and  53 minutes
03-01-2025 03:13     60%   23 hours and  18 minutes
03-01-2025 03:48     61%   22 hours and  43 minutes
03-01-2025 04:23     62%   22 hours and   8 minutes
03-01-2025 04:57     63%   21 hours and  32 minutes
03-01-2025 05:30     64%   20 hours and  57 minutes
03-01-2025 06:05     65%   20 hours and  22 minutes
03-01-2025 06:39     66%   19 hours and  47 minutes
03-01-2025 07:14     67%   19 hours and  12 minutes
03-01-2025 07:48     68%   18 hours and  36 minutes
03-01-2025 08:23     69%   18 hours and   1 minutes
03-01-2025 08:58     70%   17 hours and  27 minutes
03-01-2025 09:33     71%   16 hours and  52 minutes
03-01-2025 10:08     72%   16 hours and  17 minutes
03-01-2025 10:42     73%   15 hours and  41 minutes
03-01-2025 11:16     74%   15 hours and   6 minutes
03-01-2025 11:51     75%   14 hours and  31 minutes
03-01-2025 12:25     76%   13 hours and  56 minutes
03-01-2025 12:59     77%   13 hours and  21 minutes
03-01-2025 13:33     78%   12 hours and  46 minutes
03-01-2025 14:07     79%   12 hours and  11 minutes
03-01-2025 14:41     80%   11 hours and  36 minutes
03-01-2025 15:16     81%   11 hours and   1 minutes
03-01-2025 15:50     82%   10 hours and  26 minutes
03-01-2025 16:25     83%    9 hours and  51 minutes
03-01-2025 17:00     84%    9 hours and  17 minutes
03-01-2025 17:34     85%    8 hours and  42 minutes
03-01-2025 18:08     86%    8 hours and   7 minutes
03-01-2025 18:42     87%    7 hours and  32 minutes
03-01-2025 19:17     88%    6 hours and  57 minutes
03-01-2025 19:51     89%    6 hours and  22 minutes
03-01-2025 20:25     90%    5 hours and  47 minutes
03-01-2025 21:00     91%    5 hours and  13 minutes
03-01-2025 21:34     92%    4 hours and  38 minutes
03-01-2025 22:08     93%    4 hours and   3 minutes
03-01-2025 22:42     94%    3 hours and  28 minutes
03-01-2025 23:17     95%    2 hours and  53 minutes
03-01-2025 23:51     96%    2 hours and  18 minutes
04-01-2025 00:25     97%    1 hours and  44 minutes
04-01-2025 01:00     98%    1 hours and   9 minutes
04-01-2025 01:35     99%   34 minutes and 45 seconds
04-01-2025 02:10    100%    0 minutes and  0 seconds
