# Energies per box
# Cycle, LJ_Inter, LJ_tail, LJ_Inter_Total, EL_Real, EL_Excl, EL_Self, EL_Four,                                                EL_Inter, LJ_Intra, EL_Intra, E_Bending, E_Torsion, E_Total
       100  -0.1538963279E+006  -0.4156291441E+004  -0.1580526194E+006  -0.4110404561E+005   0.1134472045E+008  -0.1135554974E+008   0.3451198508E+004  -0.4848213958E+005   0.0000000000E+000   0.0000000000E+000   0.5877568283E+007   0.0000000000E+000   0.5671033524E+007  -0.1184519126E+005  -0.2543104955E+002  -0.1187062231E+005  -0.4560321698E+004   0.1508907932E+007  -0.1509335373E+007   0.3713419756E+003  -0.4616421388E+004   0.0000000000E+000   0.0000000000E+000   0.1280107439E+007   0.0000000000E+000   0.1263620396E+007
       200  -0.1748112096E+006  -0.4699451582E+004  -0.1795106611E+006  -0.2553389962E+005   0.1166239765E+008  -0.1166904652E+008   0.3013868518E+004  -0.2916890016E+005   0.0000000000E+000   0.0000000000E+000   0.3029684283E+007   0.0000000000E+000   0.2821004721E+007  -0.9741977810E+004  -0.1944928474E+002  -0.9761427095E+004  -0.2134077323E+004   0.1325156841E+007  -0.1325335956E+007   0.2032641362E+003  -0.2109928800E+004   0.0000000000E+000   0.0000000000E+000   0.5017493097E+006   0.0000000000E+000   0.4898779538E+006
       300  -0.1821233100E+006  -0.5059078575E+004  -0.1871823886E+006  -0.1514747115E+005   0.1196819240E+008  -0.1197242173E+008   0.2298099371E+004  -0.1707870358E+005   0.0000000000E+000   0.0000000000E+000   0.1386973474E+007   0.0000000000E+000   0.1182712382E+007  -0.7355275546E+004  -0.1446273425E+002  -0.7369738280E+004  -0.7590062877E+003   0.1162161453E+007  -0.1162217685E+007   0.8670041736E+002  -0.7285373669E+003   0.0000000000E+000   0.0000000000E+000   0.1018689690E+006   0.0000000000E+000   0.9377069337E+005
       400  -0.1913040513E+006  -0.5333081998E+004  -0.1966371333E+006  -0.1080255383E+005   0.1211889872E+008  -0.1212187519E+008   0.1471522958E+004  -0.1230750185E+005   0.0000000000E+000   0.0000000000E+000   0.5466118984E+006   0.0000000000E+000   0.3376672633E+006  -0.5033206728E+004  -0.1232346469E+002  -0.5045530192E+004  -0.3790810337E+003   0.1060236592E+007  -0.1060268765E+007   0.4385548537E+002  -0.3673981218E+003   0.0000000000E+000   0.0000000000E+000   0.3279998999E+005   0.0000000000E+000   0.2738706167E+005
       500  -0.2005595874E+006  -0.5545336706E+004  -0.2061049241E+006  -0.8426071185E+004   0.1218907142E+008  -0.1219154114E+008   0.1379547633E+004  -0.9516243355E+004   0.0000000000E+000   0.0000000000E+000   0.2070139273E+006   0.0000000000E+000  -0.8607240108E+004  -0.3125537441E+004  -0.1147276693E+002  -0.3137010207E+004  -0.2438603017E+003   0.1021096155E+007  -0.1021119648E+007   0.2804790365E+002  -0.2393054932E+003   0.0000000000E+000   0.0000000000E+000   0.7721603143E+004   0.0000000000E+000   0.4345287442E+004
       600  -0.1995761253E+006  -0.5482405268E+004  -0.2050585306E+006  -0.7060301813E+004   0.1217795543E+008  -0.1218026201E+008   0.1142182211E+004  -0.8224694627E+004   0.0000000000E+000   0.0000000000E+000   0.1014668132E+006   0.0000000000E+000  -0.1118164119E+006  -0.1303346851E+004  -0.1149317842E+002  -0.1314840029E+004  -0.8705027707E+002   0.1039856299E+007  -0.1039878981E+007   0.2466742792E+002  -0.8506513710E+002   0.0000000000E+000   0.0000000000E+000   0.4235294171E+004   0.0000000000E+000   0.2835389005E+004
       700  -0.2047760130E+006  -0.5676967094E+004  -0.2104529801E+006  -0.8340819919E+004   0.1222412217E+008  -0.1222637411E+008   0.1043950203E+004  -0.9548805352E+004   0.0000000000E+000   0.0000000000E+000   0.6152127252E+005   0.0000000000E+000  -0.1584805129E+006  -0.1083596385E+004  -0.1067053413E+002  -0.1094266919E+004   0.5369426788E+002   0.9990777672E+006  -0.9990994132E+006   0.2440268868E+002   0.5645087069E+002   0.0000000000E+000   0.0000000000E+000   0.3827233620E+004   0.0000000000E+000   0.2789417572E+004
       800  -0.2097921844E+006  -0.5777906566E+004  -0.2155700909E+006  -0.8266465533E+004   0.1222606366E+008  -0.1222827020E+008   0.9931237166E+003  -0.9479877178E+004   0.0000000000E+000   0.0000000000E+000   0.3151514816E+005   0.0000000000E+000  -0.1935348199E+006  -0.1291965179E+004  -0.1054287147E+002  -0.1302508050E+004  -0.2590142469E+002   0.9990776751E+006  -0.9990994132E+006   0.2387802451E+002  -0.2376152322E+002   0.0000000000E+000   0.0000000000E+000   0.3899564049E+004   0.0000000000E+000   0.2573294476E+004
       900  -0.2068875989E+006  -0.5732484374E+004  -0.2126200832E+006  -0.7187373317E+004   0.1229635283E+008  -0.1229857126E+008   0.9441879308E+003  -0.8461614687E+004   0.0000000000E+000   0.0000000000E+000   0.3116378972E+005   0.0000000000E+000  -0.1899179082E+006  -0.1501661574E+004  -0.9728024330E+001  -0.1511389598E+004  -0.8278635570E+002   0.9582992813E+006  -0.9583198454E+006   0.2103784023E+002  -0.8231261174E+002   0.0000000000E+000   0.0000000000E+000   0.2850016051E+004   0.0000000000E+000   0.1256313841E+004
      1000  -0.2083549053E+006  -0.5760897546E+004  -0.2141158029E+006  -0.7032404841E+004   0.1232864964E+008  -0.1233087303E+008   0.1011256087E+004  -0.8244539759E+004   0.0000000000E+000   0.0000000000E+000   0.3079992797E+005   0.0000000000E+000  -0.1915604147E+006  -0.2017112615E+004  -0.9480198020E+001  -0.2026592813E+004  -0.4722879217E+002   0.9379099052E+006  -0.9379300614E+006   0.2307348293E+002  -0.4431151200E+002   0.0000000000E+000   0.0000000000E+000   0.2897086655E+004   0.0000000000E+000   0.8261823297E+003
      1100  -0.2124041833E+006  -0.5791610624E+004  -0.2181957939E+006  -0.7851115005E+004   0.1232865920E+008  -0.1233087303E+008   0.9752726418E+003  -0.9089677013E+004   0.0000000000E+000   0.0000000000E+000   0.2461979043E+005   0.0000000000E+000  -0.2026656805E+006  -0.8360176007E+003  -0.9712866989E+001  -0.8457304677E+003  -0.5427006941E+002   0.9382522916E+006  -0.9382726451E+006   0.2360636412E+002  -0.5101725565E+002   0.0000000000E+000   0.0000000000E+000   0.3513470473E+004   0.0000000000E+000   0.2616722750E+004
      1200  -0.2126857557E+006  -0.5841689110E+004  -0.2185274448E+006  -0.6770567161E+004   0.1232866037E+008  -0.1233087303E+008   0.9503606196E+003  -0.8032866405E+004   0.0000000000E+000   0.0000000000E+000   0.2386357392E+005   0.0000000000E+000  -0.2026967373E+006  -0.5975971713E+003  -0.9362239359E+001  -0.6069594106E+003  -0.2155000257E+002   0.9379098980E+006  -0.9379300614E+006   0.1932215702E+002  -0.2239125824E+002   0.0000000000E+000   0.0000000000E+000   0.2922711604E+004   0.0000000000E+000   0.2293360936E+004
