Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.040192   50.651908

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.5528035269E+000
Box 2    0.2533708130E+002

Rotation per molecule type
Box 1    0.8693061667E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3661855513E+003
Box 2   0.1695303478E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 395   
Atomtype         X                  Y                   Z
  1        3.8323140255       26.5017327707       25.0582678504
  2        3.5356702454       26.8157153830       25.3987342759
  1        3.2409681569       27.1425557736       25.7286221919
  1       12.9917322533       17.3481067191        4.6250405862
  2       13.0629798510       17.5859923316        4.1342919590
  1       13.1309974374       17.8050494849        3.6344044011
  1        8.3235586037       20.2308769076       14.8711311572
  2        8.7519407669       19.9552874637       14.6636722923
  1        9.1964420203       19.6865559355       14.4828353478
  1       20.7356298850       15.4392136955       13.5625449811
  2       20.7876106982       15.0175922315       13.2132122799
  1       20.8341487815       14.5843156545       12.8776446808
  1       21.6558176872        9.2669710492       12.9723165883
  2       21.1416602326        9.0816297320       12.9107478623
  1       20.6319550062        8.8822312098       12.8565186224
  1       23.3698435728        7.7617158878        4.1392627438
  2       23.4712275974        7.9754056846        4.6358087641
  1       23.5626523716        8.1549624688        5.1475712783
  1       18.0552683598       12.9099269186        2.3247772663
  2       17.6376826023       13.0470298311        2.6554204675
  1       17.2126032170       13.1739749413        2.9805242266
  1       13.3664269231       25.0798411596       24.2093426990
  2       12.8369568203       25.2238913180       24.1717799241
  1       12.3063204934       25.3603762939       24.1238535338
  1        3.2136312374       23.2844308837       24.1899782100
  2        3.2126239277       22.9919187120       23.7242147349
  1        3.1825525408       22.7072064243       23.2546035937
  1       14.0129813549       15.2030720316       15.0421849480
  2       14.1836529865       15.4528378907       15.5015194773
  1       14.3509578805       15.7066076333       15.9598970391
  1       17.8137931790        8.8115605970       10.8681084508
  2       17.9453784839        8.4831160693       10.4470271050
  1       18.0786037825        8.1480633618       10.0317071056
  1       10.7423802297        4.5250641491       27.0738139595
  2       10.9560561376        4.0183636600       27.0836740154
  1       11.1590544287        3.5075381693       27.1023558476
  1       16.7224354861       19.2224477105       20.3640526858
  2       16.9708415137       18.7939285916       20.1249589590
  1       17.2227826075       18.3645918569       19.8910879422
  1       19.0835075636       27.3603280407       12.2724671344
  2       19.1317577596       26.8175872253       12.3473291798
  1       19.1555039006       26.2709905816       12.4036162022
  1        7.8739758674       10.9825436336        5.8582202907
  2        7.4425588198       11.0560125656        6.1913593714
  1        7.0174385516       11.1314856971        6.5320594785
  1       11.7240612104       24.4979147141       17.9012004969
  2       11.4559192773       24.7652987118       17.5023199364
  1       11.2038025920       25.0441051425       17.1008175701
  1       26.0719877956        8.2094686728       17.2119803133
  2       26.2768444069        8.3159242579       17.7111806511
  1       26.4535254108        8.4013435915       18.2249776531
  1        7.7767500722       11.7401017190       12.4057470020
  2        7.3545808283       12.0498381141       12.5740814757
  1        6.9151697847       12.3420353657       12.7291256628
  1        0.1186901599        0.3418413505       19.3204127248
  2        0.1171093804        0.3588851132       18.7706791427
  1        0.1028891222        0.3813056017       18.2213203301
  1        4.3188183897        9.2044171634       11.9615498520
  2        4.3151505073        8.7174041270       11.7060017175
  1        4.3256919832        8.2231825732       11.4648919252
  1       18.7859706053       15.1417295718        9.4120091863
  2       18.5692716862       14.8324709244        9.0121333713
  1       18.3395403847       14.5126542478        8.6281531355
  1       13.2470177354       14.4318966130       11.8759368534
  2       12.9014610650       14.8529365483       11.9521992978
  1       12.5519648076       15.2729271645       12.0151297939
  1       16.6770325726       15.1202578553        5.7163224592
  2       16.5427947112       15.5522365227        5.4034732504
  1       16.3931609993       15.9813248517        5.0936459482
  1       18.1808160070       20.2601137825        9.2460506908
  2       17.8572433478       20.3137667049        9.6875505188
  1       17.5396995977       20.3638629564       10.1338198672
  1        7.4254231241       14.2946652033        5.1120909900
  2        7.5804568236       14.6798202803        5.4728126537
  1        7.7286510993       15.0763221503        5.8239888526
  1       10.6689266985       13.5310298433        4.2836118435
  2       10.8644650309       13.0566802341        4.0854775235
  1       11.0634625363       12.5851327854        3.8841246108
  1        7.8238246145        3.5207604451       22.2705643146
  2        7.8192979131        2.9711695173       22.2498442515
  1        7.7864157761        2.4229146494       22.2209415885
  1       20.7616060665        7.7168157422        2.0803693857
  2       20.5031587763        7.3724365253        2.4225797789
  1       20.2488984517        7.0269344205        2.7667889913
  1       15.4479569949        7.8769486890       14.7545679491
  2       15.4266276169        7.9429641940       15.3001749603
  1       15.3955819373        8.0222845358       15.8435389710
  1       14.9028326748        8.3085042561        7.5105001616
  2       14.8162166166        8.2466484464        6.9708970507
  1       14.7050141842        8.1841056465        6.4358994655
  1        2.3286072556       24.2270593613       11.0171790647
  2        2.2079618845       24.1387101728       10.4878973672
  1        2.1045348183       24.0501706988        9.9550150139
  1       15.7064072524       22.7520593085       16.3322921179
  2       15.4560140919       23.2340621452       16.2458251844
  1       15.2026081402       23.7137545873       16.1553786054
  1       25.3461769632        7.9034934703       27.9475078993
  2       25.1657077015        7.4622632651       27.6731964857
  1       24.9543254822        7.0215567292       27.4210153889
  1        2.5116820938       19.0653545962       18.7591510492
  2        2.6694720604       19.0554044946       19.2859368899
  1        2.8108292450       19.0457704120       19.8173739321
  1       13.3196653470        2.6629206014       10.7680274169
  2       13.3619539617        3.0601656375       10.3899956003
  1       13.4087152454        3.4566492635       10.0116913370
  1       26.8188030237       15.3456240753        1.1483165177
  2       26.5826822301       15.7396810734        0.8458829662
  1       26.3487824322       16.1299211039        0.5368463953
  1       26.0881057197       23.9931497020       12.1999924656
  2       26.5703478865       23.7824613376       12.0401397031
  1       27.0579602051       23.5789725927       11.8874093642
  1       26.5533797402       11.3367934644        8.7749722750
  2       26.2592938902       11.0048558437        8.4496556159
  1       25.9576657287       10.6691960864        8.1352466806
  1        9.6215855110       19.7540551848       18.3676940394
  2        9.8439057360       20.2295375996       18.2034071235
  1       10.0694010999       20.7022230057       18.0354179969
  1       15.6504704781       19.6414320932        6.7763363648
  2       15.1824223060       19.5325321056        6.5088074855
  1       14.7190076630       19.4364633448        6.2285974555
  1        3.9425706054       26.1378865007       21.0463120067
  2        4.2105394819       26.5983469827       20.9096780955
  1        4.4862468801       27.0539814724       20.7722639717
  1       22.2383149858        5.5043187525       22.0149141014
  2       22.2802420087        5.8914035810       21.6264460071
  1       22.3128091325        6.2987261086       21.2583050831
  1       14.6137857364       11.8627932289        5.8557417369
  2       14.6397845665       11.9428560774        5.3122217270
  1       14.6530069677       12.0245226690        4.7684793846
  1        7.9696163732       11.0753043028       27.1286245622
  2        7.6563860061       10.8663495468       26.7277197766
  1        7.3442676701       10.6529416851       26.3282961571
  1        0.9035310965       14.1924635657       13.3864409943
  2        0.5115536531       14.4855629012       13.1355496565
  1        0.1293770882       14.7833567549       12.8752423517
  1       26.6151466298       17.9875537241       25.8874817301
  2       27.1208193344       17.7995383396       25.7804988766
  1       27.6295524063       17.6115390815       25.6891372898
  1        7.1341994647       13.6779519351       21.3672937629
  2        7.1613025451       13.3279171297       21.7906624651
  1        7.1848441245       12.9829197638       22.2183569946
  1       10.2753757569       11.5260278129       23.5764434810
  2       10.3860305510       11.6494460023       24.1008702796
  1       10.4646380317       11.7407322964       24.6375151114
  1        0.0326240651        1.4374246243        5.1129153508
  2        0.0124439956        1.7401767403        4.6541845790
  1        0.0006263175        2.0446817929        4.1963232305
  1       19.2089896499        1.9173602601       26.3973866347
  2       19.4078402797        1.7133982632       26.8678735430
  1       19.6137845355        1.5195519462       27.3395838014
  1        3.4835619222       12.4038327515       19.5396149851
  2        3.9962507676       12.4427140551       19.3443244527
  1        4.5032367129       12.4872831378       19.1358086330
  1       12.6911389539       27.9963341299       27.6525728305
  2       12.1669273815       27.8979191145       27.7867991771
  1       11.6489555136       27.7877859058       27.9353785141
  1       13.8677362576       11.0152596782        0.8370418752
  2       14.3551215253       10.9719527816        1.0881994224
  1       14.8563077797       10.9275359223        1.3103243423
  1        7.9283651157        5.9125141246       25.0935180819
  2        7.4381616627        5.7544237687       24.9006242922
  1        6.9420535154        5.6168427029       24.7071090332
  1       11.0041873897        5.5385450453       21.9268739633
  2       10.8727696195        5.3458384930       22.4249638692
  1       10.7542593135        5.1805828374       22.9359882078
  1       21.0371876824       17.7019634974       20.2957740645
  2       21.3601968752       17.2798845320       20.4372463525
  1       21.6877908302       16.8609314640       20.5774623519
  1       25.8073903469       10.8709812528       14.8675416431
  2       25.3843226240       10.5344439579       14.7662679989
  1       24.9636851005       10.1887357526       14.6884868340
  1       15.2881294767       15.6659415953       22.9541145562
  2       15.3697859213       16.2098251457       22.9493282601
  1       15.4253302659       16.7565538908       22.9717448617
  1       17.1880561560        4.4890988237        8.1193694740
  2       17.1322332388        5.0161464862        8.2663543827
  1       17.1048660929        5.5474331276        8.4059450092
  1       20.0148515548       11.8952957731       10.5135444048
  2       20.1957115428       11.4451662984       10.2543666266
  1       20.3809869922       10.9916773655       10.0043250408
  1        2.6606122569       22.6045339358       19.6150886942
  2        3.1579131401       22.4040836438       19.4925672184
  1        3.6592626627       22.2248768389       19.3546049912
  1       19.7182135965       24.3633350348       15.5865826312
  2       19.2062343616       24.1702106758       15.5310826771
  1       18.6949701955       23.9863568457       15.4456033192
  1       18.2097315157        0.0145111484        8.0634312961
  2       18.0048476211        0.4781818670        7.8500488824
  1       17.8062623343        0.9395656143        7.6260200437
  1       11.6817160728        1.0446258084       23.4726474289
  2       11.8488629324        1.4830356160       23.7596296023
  1       12.0141693659        1.9086266567       24.0662988837
  1       12.3384514094        8.3419133412        3.6134237580
  2       12.8221400532        8.4117755222        3.3611053647
  1       13.3032523656        8.4928086619        3.1072066210
  1       20.3003488247       14.3918677153        5.7180412854
  2       20.0984399145       14.2665275317        5.2220346016
  1       19.9039559349       14.1503245152        4.7208631343
  1       19.9044376572       23.3354081262       10.5585320981
  2       19.9303857861       22.8717525737       10.8532357173
  1       19.9754944811       22.4129429281       11.1531672325
  1        3.0913357893       -0.1781433857        8.6206169984
  2        3.0906803464        0.3651913653        8.7059804494
  1        3.0849781696        0.9076213235        8.7967396067
  1       18.0365494587       11.7198854607        6.6239269234
  2       18.0334692877       11.4094448971        7.0779282109
  1       18.0457652461       11.1002190632        7.5326019313
  1        0.4373625894        7.1515488541        9.1549907416
  2        0.2193878451        7.6493608151        9.0703133403
  1        0.0036673690        8.1486044861        8.9883350986
  1        2.2889085439       21.8846075430       13.1841346698
  2        2.1174772657       21.5270541550       12.8029957298
  1        1.9220607228       21.1723895675       12.4308057190
