# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.153344
40000 0.15401
60000 0.160486
80000 0.159753
100000 0.16005
120000 0.156052
140000 0.162007
160000 0.161489
180000 0.166283
200000 0.16297
220000 0.163289
240000 0.163147
260000 0.162049
280000 0.163795
300000 0.169237
320000 0.161817
340000 0.168523
360000 0.170068
380000 0.162954
400000 0.159527
420000 0.160848
440000 0.164979
460000 0.165412
480000 0.161146
500000 0.161381
520000 0.167867
540000 0.163685
560000 0.166771
580000 0.166589
600000 0.160803
620000 0.161317
640000 0.165561
660000 0.162291
680000 0.168119
700000 0.166749
720000 0.16158
740000 0.164595
760000 0.165396
780000 0.163806
800000 0.174719
820000 0.166676
840000 0.162974
860000 0.167774
880000 0.166988
900000 0.164125
920000 0.16404
940000 0.162069
960000 0.1677
980000 0.171885
1000000 0.162468
1020000 0.165449
1040000 0.169242
1060000 0.16926
1080000 0.161421
1100000 0.16517
1120000 0.168937
1140000 0.165837
1160000 0.161826
1180000 0.169543
1200000 0.170258
1220000 0.162642
1240000 0.15983
1260000 0.168363
1280000 0.170274
1300000 0.169016
1320000 0.165247
1340000 0.16679
1360000 0.164255
1380000 0.166795
1400000 0.166747
1420000 0.165413
1440000 0.170865
1460000 0.170364
1480000 0.165564
1500000 0.165383
1520000 0.165338
1540000 0.169204
1560000 0.169216
1580000 0.163648
1600000 0.164378
1620000 0.167803
1640000 0.168149
1660000 0.167384
1680000 0.168405
1700000 0.167953
1720000 0.167588
1740000 0.166192
1760000 0.167502
1780000 0.167099
1800000 0.172786
1820000 0.173023
1840000 0.169507
1860000 0.172385
1880000 0.167981
1900000 0.168404
1920000 0.173959
1940000 0.170064
1960000 0.167137
1980000 0.166981
2000000 0.170274
