# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.209697
40000 0.216242
60000 0.214355
80000 0.210785
100000 0.215883
120000 0.215991
140000 0.214047
160000 0.216471
180000 0.216953
200000 0.211205
220000 0.207849
240000 0.207983
260000 0.210037
280000 0.212005
300000 0.21531
320000 0.215997
340000 0.218016
360000 0.213588
380000 0.213183
400000 0.213215
420000 0.215299
440000 0.212716
460000 0.210529
480000 0.216393
500000 0.21167
520000 0.215197
540000 0.217293
560000 0.21109
580000 0.215421
600000 0.216106
620000 0.212559
640000 0.21658
660000 0.21197
680000 0.212629
700000 0.217214
720000 0.215416
740000 0.213068
760000 0.217461
780000 0.22643
800000 0.216758
820000 0.220675
840000 0.218974
860000 0.213346
880000 0.214184
900000 0.218083
920000 0.221989
940000 0.215371
960000 0.222516
980000 0.216704
1000000 0.218406
1020000 0.212957
1040000 0.218894
1060000 0.213873
1080000 0.222597
1100000 0.22061
1120000 0.217513
1140000 0.221877
1160000 0.22496
1180000 0.217869
1200000 0.218698
1220000 0.223448
1240000 0.218845
1260000 0.219511
1280000 0.220288
1300000 0.22091
1320000 0.226863
1340000 0.222293
1360000 0.216655
1380000 0.222571
1400000 0.226687
1420000 0.221468
1440000 0.219404
1460000 0.217858
1480000 0.22169
1500000 0.222672
1520000 0.220035
1540000 0.218166
1560000 0.214522
1580000 0.221098
1600000 0.221555
1620000 0.230976
1640000 0.225962
1660000 0.220712
1680000 0.220044
1700000 0.220421
1720000 0.221236
1740000 0.222832
1760000 0.219846
1780000 0.219932
1800000 0.219467
1820000 0.223483
1840000 0.219738
1860000 0.219257
1880000 0.222973
1900000 0.22863
1920000 0.220381
1940000 0.222803
1960000 0.228965
1980000 0.218034
2000000 0.21989
