# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.155905
40000 0.155104
60000 0.15459
80000 0.151814
100000 0.153195
120000 0.156468
140000 0.163049
160000 0.158714
180000 0.156221
200000 0.15689
220000 0.157026
240000 0.157128
260000 0.158517
280000 0.160021
300000 0.160435
320000 0.160401
340000 0.159617
360000 0.163214
380000 0.160642
400000 0.159241
420000 0.157062
440000 0.152342
460000 0.156331
480000 0.160631
500000 0.160065
520000 0.162819
540000 0.154601
560000 0.161955
580000 0.155515
600000 0.154036
620000 0.153216
640000 0.159297
660000 0.160107
680000 0.159812
700000 0.157489
720000 0.162774
740000 0.164076
760000 0.162462
780000 0.164526
800000 0.160963
820000 0.158037
840000 0.160669
860000 0.162184
880000 0.160818
900000 0.160304
920000 0.163008
940000 0.157382
960000 0.15613
980000 0.162735
1000000 0.165201
1020000 0.160373
1040000 0.157382
1060000 0.158317
1080000 0.153087
1100000 0.167962
1120000 0.167554
1140000 0.161645
1160000 0.164383
1180000 0.159226
1200000 0.172079
1220000 0.155269
1240000 0.156843
1260000 0.160412
1280000 0.162707
1300000 0.161446
1320000 0.163848
1340000 0.167303
1360000 0.163411
1380000 0.158431
1400000 0.160146
1420000 0.160235
1440000 0.164846
1460000 0.159197
1480000 0.157304
1500000 0.161391
1520000 0.163875
1540000 0.16293
1560000 0.163431
1580000 0.16016
1600000 0.164886
1620000 0.169301
1640000 0.163715
1660000 0.160992
1680000 0.163918
1700000 0.160325
1720000 0.165734
1740000 0.163137
1760000 0.168589
1780000 0.165308
1800000 0.160843
1820000 0.166359
1840000 0.169187
1860000 0.165083
1880000 0.160806
1900000 0.158706
1920000 0.159487
1940000 0.164192
1960000 0.166605
1980000 0.163234
2000000 0.163068
