# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.173039
40000 0.176983
60000 0.169636
80000 0.170335
100000 0.174029
120000 0.176661
140000 0.170248
160000 0.171855
180000 0.173532
200000 0.175924
220000 0.177484
240000 0.174502
260000 0.175613
280000 0.17251
300000 0.171661
320000 0.179191
340000 0.178993
360000 0.174169
380000 0.176855
400000 0.179913
420000 0.178379
440000 0.171254
460000 0.170137
480000 0.172391
500000 0.175886
520000 0.180803
540000 0.179024
560000 0.172318
580000 0.170898
600000 0.176945
620000 0.174853
640000 0.174791
660000 0.178991
680000 0.17548
700000 0.178257
720000 0.176385
740000 0.174885
760000 0.175183
780000 0.177975
800000 0.17985
820000 0.174681
840000 0.1748
860000 0.18095
880000 0.191481
900000 0.176368
920000 0.177872
940000 0.173503
960000 0.17618
980000 0.172054
1000000 0.178247
1020000 0.182616
1040000 0.182218
1060000 0.185055
1080000 0.179164
1100000 0.175811
1120000 0.176249
1140000 0.180543
1160000 0.177088
1180000 0.18066
1200000 0.180424
1220000 0.180363
1240000 0.178251
1260000 0.177432
1280000 0.178385
1300000 0.183462
1320000 0.178574
1340000 0.179485
1360000 0.186775
1380000 0.183109
1400000 0.178294
1420000 0.180236
1440000 0.18533
1460000 0.181992
1480000 0.181746
1500000 0.184567
1520000 0.183653
1540000 0.180356
1560000 0.179333
1580000 0.177852
1600000 0.180305
1620000 0.176294
1640000 0.180065
1660000 0.178606
1680000 0.182069
1700000 0.18414
1720000 0.175556
1740000 0.181032
1760000 0.186123
1780000 0.175761
1800000 0.17624
1820000 0.176511
1840000 0.183124
1860000 0.185151
1880000 0.183249
1900000 0.181363
1920000 0.182887
1940000 0.187552
1960000 0.184057
1980000 0.181134
2000000 0.185037
