# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.219077
40000 0.220302
60000 0.231242
80000 0.223672
100000 0.228342
120000 0.221942
140000 0.217478
160000 0.225397
180000 0.2288
200000 0.222549
220000 0.224389
240000 0.228076
260000 0.231877
280000 0.219765
300000 0.228538
320000 0.225894
340000 0.226003
360000 0.225712
380000 0.224386
400000 0.229718
420000 0.224529
440000 0.230884
460000 0.226049
480000 0.219397
500000 0.223275
520000 0.225945
540000 0.22384
560000 0.226644
580000 0.223532
600000 0.22527
620000 0.228155
640000 0.226493
660000 0.229576
680000 0.229314
700000 0.228216
720000 0.233397
740000 0.231832
760000 0.227049
780000 0.228769
800000 0.228818
820000 0.233871
840000 0.232674
860000 0.229557
880000 0.231625
900000 0.229899
920000 0.233734
940000 0.227891
960000 0.227441
980000 0.228647
1000000 0.237624
1020000 0.2234
1040000 0.234252
1060000 0.23182
1080000 0.228967
1100000 0.228633
1120000 0.233136
1140000 0.229098
1160000 0.229591
1180000 0.231364
1200000 0.229618
1220000 0.233024
1240000 0.242239
1260000 0.232589
1280000 0.23276
1300000 0.23311
1320000 0.233928
1340000 0.242659
1360000 0.238634
1380000 0.237268
1400000 0.233695
1420000 0.229647
1440000 0.231694
1460000 0.233522
1480000 0.236285
1500000 0.238107
1520000 0.237039
1540000 0.240109
1560000 0.235689
1580000 0.238716
1600000 0.243771
1620000 0.233635
1640000 0.233784
1660000 0.239035
1680000 0.235593
1700000 0.240085
1720000 0.244411
1740000 0.233652
1760000 0.235585
1780000 0.233975
1800000 0.23481
1820000 0.236635
1840000 0.23624
1860000 0.230023
1880000 0.237839
1900000 0.23758
1920000 0.229895
1940000 0.238831
1960000 0.238087
1980000 0.238622
2000000 0.234616
