# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.198484
40000 0.199276
60000 0.196616
80000 0.202949
100000 0.199528
120000 0.194499
140000 0.201229
160000 0.197473
180000 0.203162
200000 0.20097
220000 0.197589
240000 0.201875
260000 0.20677
280000 0.198057
300000 0.19764
320000 0.200324
340000 0.202763
360000 0.200493
380000 0.200263
400000 0.193292
420000 0.200485
440000 0.202456
460000 0.201497
480000 0.199343
500000 0.197726
520000 0.206062
540000 0.204849
560000 0.202595
580000 0.204246
600000 0.205269
620000 0.199674
640000 0.206014
660000 0.213197
680000 0.205518
700000 0.202618
720000 0.198345
740000 0.203116
760000 0.202914
780000 0.20287
800000 0.201701
820000 0.206483
840000 0.201564
860000 0.208978
880000 0.204509
900000 0.201439
920000 0.201775
940000 0.20805
960000 0.211573
980000 0.206357
1000000 0.204394
1020000 0.203623
1040000 0.204417
1060000 0.206297
1080000 0.203801
1100000 0.204383
1120000 0.209111
1140000 0.213023
1160000 0.209238
1180000 0.20628
1200000 0.214712
1220000 0.210182
1240000 0.209908
1260000 0.207454
1280000 0.203662
1300000 0.212641
1320000 0.208429
1340000 0.205809
1360000 0.204663
1380000 0.20416
1400000 0.209127
1420000 0.206875
1440000 0.208611
1460000 0.207989
1480000 0.201357
1500000 0.205012
1520000 0.209487
1540000 0.21033
1560000 0.208846
1580000 0.209795
1600000 0.215911
1620000 0.21301
1640000 0.212449
1660000 0.208023
1680000 0.208391
1700000 0.211551
1720000 0.211537
1740000 0.213212
1760000 0.212555
1780000 0.216002
1800000 0.210602
1820000 0.212657
1840000 0.214349
1860000 0.211577
1880000 0.212215
1900000 0.213444
1920000 0.214684
1940000 0.213751
1960000 0.214324
1980000 0.209302
2000000 0.209848
