# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.147741
40000 0.148693
60000 0.147664
80000 0.151025
100000 0.149458
120000 0.148699
140000 0.149061
160000 0.148147
180000 0.146355
200000 0.152093
220000 0.151938
240000 0.151117
260000 0.157335
280000 0.152513
300000 0.150966
320000 0.151374
340000 0.151545
360000 0.151499
380000 0.153067
400000 0.153005
420000 0.151868
440000 0.15203
460000 0.150802
480000 0.155349
500000 0.151499
520000 0.153306
540000 0.155525
560000 0.149176
580000 0.14587
600000 0.153959
620000 0.154928
640000 0.152267
660000 0.156675
680000 0.156125
700000 0.154969
720000 0.148474
740000 0.153189
760000 0.151922
780000 0.159442
800000 0.149
820000 0.148592
840000 0.155575
860000 0.153113
880000 0.156751
900000 0.152123
920000 0.160061
940000 0.157232
960000 0.148472
980000 0.158637
1000000 0.155709
1020000 0.148803
1040000 0.154379
1060000 0.153479
1080000 0.157313
1100000 0.155066
1120000 0.151369
1140000 0.150275
1160000 0.154438
1180000 0.155361
1200000 0.153845
1220000 0.155503
1240000 0.153829
1260000 0.154338
1280000 0.154256
1300000 0.15591
1320000 0.152642
1340000 0.151723
1360000 0.154768
1380000 0.158268
1400000 0.150818
1420000 0.156422
1440000 0.159072
1460000 0.161308
1480000 0.154095
1500000 0.156421
1520000 0.15565
1540000 0.159228
1560000 0.159762
1580000 0.155297
1600000 0.161714
1620000 0.163234
1640000 0.15569
1660000 0.150442
1680000 0.156579
1700000 0.160194
1720000 0.155917
1740000 0.155799
1760000 0.156285
1780000 0.154326
1800000 0.155585
1820000 0.15592
1840000 0.157906
1860000 0.155696
1880000 0.157911
1900000 0.158771
1920000 0.157263
1940000 0.159854
1960000 0.156596
1980000 0.15992
2000000 0.158562
