# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.187173
40000 0.1835
60000 0.191427
80000 0.193549
100000 0.185405
120000 0.190208
140000 0.193859
160000 0.187972
180000 0.190369
200000 0.185826
220000 0.185545
240000 0.190215
260000 0.188743
280000 0.189066
300000 0.185237
320000 0.182947
340000 0.187265
360000 0.194054
380000 0.188486
400000 0.192937
420000 0.185768
440000 0.191521
460000 0.188328
480000 0.192005
500000 0.19396
520000 0.188378
540000 0.190413
560000 0.193311
580000 0.192631
600000 0.18984
620000 0.192337
640000 0.190037
660000 0.192414
680000 0.192328
700000 0.191319
720000 0.194482
740000 0.197284
760000 0.194887
780000 0.199901
800000 0.190518
820000 0.193369
840000 0.193881
860000 0.19273
880000 0.197772
900000 0.192034
920000 0.197002
940000 0.200304
960000 0.195264
980000 0.192415
1000000 0.192057
1020000 0.196872
1040000 0.192964
1060000 0.197071
1080000 0.199003
1100000 0.194224
1120000 0.198878
1140000 0.199374
1160000 0.197806
1180000 0.195307
1200000 0.198142
1220000 0.191883
1240000 0.200809
1260000 0.195945
1280000 0.196647
1300000 0.19673
1320000 0.197833
1340000 0.195676
1360000 0.196395
1380000 0.191396
1400000 0.186999
1420000 0.192956
1440000 0.198603
1460000 0.194042
1480000 0.196993
1500000 0.198105
1520000 0.197192
1540000 0.198531
1560000 0.198311
1580000 0.196733
1600000 0.194419
1620000 0.194788
1640000 0.196972
1660000 0.195771
1680000 0.201517
1700000 0.198389
1720000 0.202585
1740000 0.196809
1760000 0.198342
1780000 0.195394
1800000 0.198645
1820000 0.199893
1840000 0.195073
1860000 0.204378
1880000 0.203974
1900000 0.197238
1920000 0.200295
1940000 0.197529
1960000 0.198767
1980000 0.200755
2000000 0.200594
