# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.22829
40000 0.22289
60000 0.224471
80000 0.228594
100000 0.225003
120000 0.228411
140000 0.224403
160000 0.22405
180000 0.225856
200000 0.224619
220000 0.223158
240000 0.227205
260000 0.224122
280000 0.229515
300000 0.226536
320000 0.23334
340000 0.233135
360000 0.220516
380000 0.224587
400000 0.22744
420000 0.22649
440000 0.225579
460000 0.228602
480000 0.227029
500000 0.22603
520000 0.223068
540000 0.227277
560000 0.230803
580000 0.227556
600000 0.227797
620000 0.224569
640000 0.232659
660000 0.227412
680000 0.229052
700000 0.221778
720000 0.228075
740000 0.22426
760000 0.224801
780000 0.229319
800000 0.226832
820000 0.22631
840000 0.230206
860000 0.227188
880000 0.224832
900000 0.232918
920000 0.233334
940000 0.23585
960000 0.22735
980000 0.229479
1000000 0.231824
1020000 0.235577
1040000 0.230632
1060000 0.233631
1080000 0.2345
1100000 0.232371
1120000 0.227143
1140000 0.231846
1160000 0.228002
1180000 0.235464
1200000 0.227942
1220000 0.246917
1240000 0.236609
1260000 0.23776
1280000 0.23206
1300000 0.230935
1320000 0.231536
1340000 0.23775
1360000 0.232058
1380000 0.236428
1400000 0.23127
1420000 0.228707
1440000 0.236182
1460000 0.232768
1480000 0.233152
1500000 0.23835
1520000 0.240895
1540000 0.230191
1560000 0.237811
1580000 0.232526
1600000 0.229406
1620000 0.234833
1640000 0.232404
1660000 0.232039
1680000 0.234003
1700000 0.232319
1720000 0.232515
1740000 0.23844
1760000 0.235125
1780000 0.23636
1800000 0.234215
1820000 0.235633
1840000 0.240359
1860000 0.233455
1880000 0.236537
1900000 0.233749
1920000 0.234785
1940000 0.238629
1960000 0.234134
1980000 0.236167
2000000 0.234797
