# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.133514
40000 0.133395
60000 0.130138
80000 0.136893
100000 0.137945
120000 0.13263
140000 0.133526
160000 0.133854
180000 0.136371
200000 0.137134
220000 0.128622
240000 0.133219
260000 0.135968
280000 0.134653
300000 0.136225
320000 0.137161
340000 0.137444
360000 0.137303
380000 0.135805
400000 0.13273
420000 0.136943
440000 0.135673
460000 0.133827
480000 0.135918
500000 0.136705
520000 0.136906
540000 0.139444
560000 0.135406
580000 0.136278
600000 0.136888
620000 0.132406
640000 0.13381
660000 0.138494
680000 0.141442
700000 0.141332
720000 0.136087
740000 0.134621
760000 0.134651
780000 0.139584
800000 0.136835
820000 0.132618
840000 0.13928
860000 0.141185
880000 0.142056
900000 0.141911
920000 0.141281
940000 0.143328
960000 0.138654
980000 0.138965
1000000 0.138979
1020000 0.138026
1040000 0.137134
1060000 0.13703
1080000 0.144855
1100000 0.138279
1120000 0.144297
1140000 0.138084
1160000 0.13638
1180000 0.145662
1200000 0.141217
1220000 0.135521
1240000 0.137871
1260000 0.139378
1280000 0.140054
1300000 0.139593
1320000 0.140646
1340000 0.140286
1360000 0.136138
1380000 0.141404
1400000 0.140443
1420000 0.144008
1440000 0.141008
1460000 0.142885
1480000 0.136967
1500000 0.142044
1520000 0.140443
1540000 0.139941
1560000 0.137872
1580000 0.141252
1600000 0.142913
1620000 0.14444
1640000 0.14001
1660000 0.140052
1680000 0.139315
1700000 0.13602
1720000 0.139968
1740000 0.139975
1760000 0.140701
1780000 0.139513
1800000 0.141063
1820000 0.140699
1840000 0.139832
1860000 0.138472
1880000 0.140784
1900000 0.143578
1920000 0.143397
1940000 0.144037
1960000 0.144552
1980000 0.13961
2000000 0.139594
