# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.217563
40000 0.214444
60000 0.217853
80000 0.213312
100000 0.217766
120000 0.217059
140000 0.221845
160000 0.220408
180000 0.216011
200000 0.215994
220000 0.2171
240000 0.221068
260000 0.221545
280000 0.220644
300000 0.221284
320000 0.222254
340000 0.225528
360000 0.223522
380000 0.222253
400000 0.220796
420000 0.222306
440000 0.219812
460000 0.22225
480000 0.226854
500000 0.219592
520000 0.218513
540000 0.220989
560000 0.224161
580000 0.218733
600000 0.224466
620000 0.224627
640000 0.22617
660000 0.219009
680000 0.224978
700000 0.221849
720000 0.222739
740000 0.224192
760000 0.218895
780000 0.224848
800000 0.227687
820000 0.22512
840000 0.220859
860000 0.230945
880000 0.227834
900000 0.226099
920000 0.227737
940000 0.229969
960000 0.223122
980000 0.225312
1000000 0.228731
1020000 0.226756
1040000 0.228674
1060000 0.227397
1080000 0.227702
1100000 0.226508
1120000 0.224299
1140000 0.224863
1160000 0.228784
1180000 0.225095
1200000 0.223749
1220000 0.2276
1240000 0.231867
1260000 0.2259
1280000 0.22825
1300000 0.230422
1320000 0.231929
1340000 0.234607
1360000 0.228893
1380000 0.227509
1400000 0.228114
1420000 0.223463
1440000 0.229382
1460000 0.232489
1480000 0.225821
1500000 0.234694
1520000 0.233115
1540000 0.234594
1560000 0.229614
1580000 0.232761
1600000 0.235869
1620000 0.230202
1640000 0.232564
1660000 0.233327
1680000 0.238178
1700000 0.233232
1720000 0.23056
1740000 0.233804
1760000 0.234783
1780000 0.226969
1800000 0.23501
1820000 0.228755
1840000 0.234479
1860000 0.228883
1880000 0.22145
1900000 0.231398
1920000 0.231147
1940000 0.233082
1960000 0.232678
1980000 0.236338
2000000 0.237664
