Date and Time     Completed      Estimated Time Left
01-01-2025 16:31      1%    1 days and   6 hours
01-01-2025 16:49      2%    1 days and   6 hours
01-01-2025 17:07      3%    1 days and   6 hours
01-01-2025 17:25      4%    1 days and   5 hours
01-01-2025 17:43      5%    1 days and   5 hours
01-01-2025 18:01      6%    1 days and   5 hours
01-01-2025 18:19      7%    1 days and   4 hours
01-01-2025 18:37      8%    1 days and   4 hours
01-01-2025 18:55      9%    1 days and   4 hours
01-01-2025 19:13     10%    1 days and   4 hours
01-01-2025 19:31     11%    1 days and   3 hours
01-01-2025 19:50     12%    1 days and   3 hours
01-01-2025 20:08     13%    1 days and   3 hours
01-01-2025 20:27     14%    1 days and   2 hours
01-01-2025 20:46     15%    1 days and   2 hours
01-01-2025 21:04     16%    1 days and   2 hours
01-01-2025 21:22     17%    1 days and   2 hours
01-01-2025 21:40     18%    1 days and   1 hours
01-01-2025 21:59     19%    1 days and   1 hours
01-01-2025 22:17     20%    1 days and   1 hours
01-01-2025 22:35     21%   23 hours and  57 minutes
01-01-2025 22:53     22%   23 hours and  39 minutes
01-01-2025 23:11     23%   23 hours and  20 minutes
01-01-2025 23:30     24%   23 hours and   2 minutes
01-01-2025 23:49     25%   22 hours and  47 minutes
02-01-2025 00:07     26%   22 hours and  29 minutes
02-01-2025 00:26     27%   22 hours and  11 minutes
02-01-2025 00:43     28%   21 hours and  52 minutes
02-01-2025 01:01     29%   21 hours and  32 minutes
02-01-2025 01:19     30%   21 hours and  13 minutes
02-01-2025 01:37     31%   20 hours and  55 minutes
02-01-2025 01:55     32%   20 hours and  36 minutes
02-01-2025 02:13     33%   20 hours and  18 minutes
02-01-2025 02:31     34%   19 hours and  59 minutes
02-01-2025 02:50     35%   19 hours and  42 minutes
02-01-2025 03:08     36%   19 hours and  24 minutes
02-01-2025 03:27     37%   19 hours and   7 minutes
02-01-2025 03:45     38%   18 hours and  49 minutes
02-01-2025 04:04     39%   18 hours and  31 minutes
02-01-2025 04:22     40%   18 hours and  13 minutes
02-01-2025 04:41     41%   17 hours and  56 minutes
02-01-2025 05:00     42%   17 hours and  39 minutes
02-01-2025 05:19     43%   17 hours and  21 minutes
02-01-2025 05:37     44%   17 hours and   3 minutes
02-01-2025 05:56     45%   16 hours and  45 minutes
02-01-2025 06:14     46%   16 hours and  27 minutes
02-01-2025 06:32     47%   16 hours and   9 minutes
02-01-2025 06:51     48%   15 hours and  50 minutes
02-01-2025 07:08     49%   15 hours and  31 minutes
02-01-2025 07:27     50%   15 hours and  13 minutes
02-01-2025 07:44     51%   14 hours and  54 minutes
02-01-2025 08:02     52%   14 hours and  36 minutes
02-01-2025 08:21     53%   14 hours and  18 minutes
02-01-2025 08:39     54%   13 hours and  59 minutes
02-01-2025 08:57     55%   13 hours and  41 minutes
02-01-2025 09:16     56%   13 hours and  23 minutes
02-01-2025 09:34     57%   13 hours and   5 minutes
02-01-2025 09:53     58%   12 hours and  47 minutes
02-01-2025 10:11     59%   12 hours and  29 minutes
02-01-2025 10:29     60%   12 hours and  10 minutes
02-01-2025 10:48     61%   11 hours and  52 minutes
02-01-2025 11:06     62%   11 hours and  34 minutes
02-01-2025 11:24     63%   11 hours and  16 minutes
02-01-2025 11:43     64%   10 hours and  57 minutes
02-01-2025 12:01     65%   10 hours and  39 minutes
02-01-2025 12:20     66%   10 hours and  21 minutes
02-01-2025 12:39     67%   10 hours and   3 minutes
02-01-2025 12:57     68%    9 hours and  45 minutes
02-01-2025 13:15     69%    9 hours and  26 minutes
02-01-2025 13:33     70%    9 hours and   8 minutes
02-01-2025 13:51     71%    8 hours and  49 minutes
02-01-2025 14:08     72%    8 hours and  31 minutes
02-01-2025 14:27     73%    8 hours and  13 minutes
02-01-2025 14:46     74%    7 hours and  55 minutes
02-01-2025 15:04     75%    7 hours and  36 minutes
02-01-2025 15:23     76%    7 hours and  18 minutes
02-01-2025 15:42     77%    7 hours and   0 minutes
02-01-2025 16:01     78%    6 hours and  42 minutes
02-01-2025 16:19     79%    6 hours and  24 minutes
02-01-2025 16:38     80%    6 hours and   6 minutes
02-01-2025 16:56     81%    5 hours and  47 minutes
02-01-2025 17:15     82%    5 hours and  29 minutes
02-01-2025 17:34     83%    5 hours and  11 minutes
02-01-2025 17:53     84%    4 hours and  53 minutes
02-01-2025 18:11     85%    4 hours and  34 minutes
02-01-2025 18:29     86%    4 hours and  16 minutes
02-01-2025 18:47     87%    3 hours and  58 minutes
02-01-2025 19:05     88%    3 hours and  39 minutes
02-01-2025 19:24     89%    3 hours and  21 minutes
02-01-2025 19:42     90%    3 hours and   3 minutes
02-01-2025 20:01     91%    2 hours and  44 minutes
02-01-2025 20:20     92%    2 hours and  26 minutes
02-01-2025 20:39     93%    2 hours and   8 minutes
02-01-2025 20:57     94%    1 hours and  50 minutes
02-01-2025 21:16     95%    1 hours and  31 minutes
02-01-2025 21:34     96%    1 hours and  13 minutes
02-01-2025 21:53     97%   55 minutes and  2 seconds
02-01-2025 22:12     98%   36 minutes and 42 seconds
02-01-2025 22:30     99%   18 minutes and 21 seconds
02-01-2025 22:48    100%    0 minutes and  0 seconds
