Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.204469   50.601218

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6503298985E+000
Box 2    0.2531740193E+002

Rotation per molecule type
Box 1    0.1042666510E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4314205472E+003
Box 2   0.1997317348E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 387   
Atomtype         X                  Y                   Z
  1       10.9864060203       10.3232275570       23.2191414192
  2       11.2491728488        9.8669040544       23.3779572082
  1       11.5122159738        9.4155431525       23.5499503754
  1        1.7020581783       16.9932600046        1.6726322102
  2        1.9753786118       16.9814766930        2.1497664619
  1        2.2455194712       16.9634396112        2.6285133457
  1       25.4701281271       20.3254138802       17.1407027655
  2       26.0156099030       20.2596120454       17.1655975594
  1       26.5592040189       20.1776938874       17.1827688006
  1       24.7971703918        7.1488989001        3.5423205582
  2       24.6259839569        7.5735615941        3.8470446972
  1       24.4311189763        7.9766954049        4.1664359446
  1        9.1668961100       25.9220298887       20.4334950970
  2        8.6971069919       26.1377118893       20.6213233673
  1        8.2228613013       26.3463646432       20.8058634772
  1       24.4612895752        2.1317260244       27.1770356935
  2       24.8656911637        2.4312163341       27.3989926929
  1       25.2783744256        2.7216648067       27.6176984521
  1        4.0758469717       15.3619740215       12.3324587765
  2        4.1320076431       15.9042091683       12.2594723085
  1        4.2138619084       16.4370317699       12.1503854002
  1       22.9142419595       18.2597286486       14.3297654890
  2       22.6691658644       18.7175445688       14.1485410677
  1       22.4080248227       19.1670635548       13.9689915300
  1       21.7536047307        9.5205162176       10.5587889603
  2       22.0022255681        9.5419676835       11.0489190592
  1       22.2581677448        9.5668777094       11.5351012182
  1        6.3331829488       21.0560611452       14.1789976655
  2        6.2686365013       21.2184850303       14.7004880659
  1        6.2041461928       21.3826612390       15.2214364046
  1       23.5409160688       13.2951582280       13.5423894045
  2       23.0828042893       13.5105068169       13.7574674895
  1       22.6316695076       13.7443949709       13.9678807476
  1       24.6587344177       11.5898291253        9.1861393653
  2       24.3997058918       11.6029922165        8.7011332253
  1       24.1403088334       11.6096457977        8.2161910690
  1       11.2132948230       25.5655162361       27.6277207998
  2       10.7282253066       25.8244198605       27.6144363135
  1       10.2459297505       26.0874528527       27.5878912472
  1       12.8325716295       15.9181239377        5.0972592862
  2       12.7368041352       15.4912234099        5.4305527401
  1       12.6441799606       15.0780174643        5.7815251148
  1        9.6620429073        6.3028515728       24.3634880314
  2       10.2071123231        6.2987527898       24.4368537725
  1       10.7509074933        6.2957132109       24.5191797876
  1       23.6373894764        5.0562805119       21.8464932037
  2       23.4167196399        5.5541878351       21.9232598684
  1       23.2504926946        6.0683933314       22.0255404100
  1       10.9430233907       27.5570280083       23.8736270289
  2       10.5756096543       27.4794450900       23.4717712872
  1       10.2063840343       27.3947003021       23.0730348310
  1       12.5535491764       15.2168015185       23.3697247802
  2       12.1585571697       15.1647203372       23.7488934302
  1       11.7695264552       15.1017801382       24.1325516552
  1        3.9546992820        2.5375621120       23.6768747359
  2        4.2818324793        2.2653154575       23.3284990330
  1        4.5950116508        1.9735254222       22.9831334574
  1       15.2163100962        4.2964938551        5.7682334295
  2       14.7429523626        4.1069570278        5.9744087121
  1       14.2729370110        3.8872959448        6.1569863035
  1       15.5713191943        8.8923589969        1.0940936616
  2       16.0040690597        9.2155299366        1.1979594293
  1       16.4371266865        9.5230171339        1.3408325003
  1       12.3768106579        8.7803898336       13.2929311675
  2       12.0217700429        8.5086168374       13.6132210366
  1       11.6842177202        8.2376936896       13.9525720001
  1        4.5432565638       24.4851517095        3.8299031977
  2        4.7101396319       24.4072489687        3.3116549903
  1        4.8950762992       24.3300911831        2.7994586371
  1        4.9807245027        9.6096291997       17.3868363016
  2        4.9050670968        9.9992050839       17.7676336064
  1        4.8126430855       10.3874858184       18.1460459111
  1       25.2266990002        8.5394278279       19.2044087247
  2       25.0538089327        8.9519050194       18.8842968831
  1       24.8902553158        9.3513045371       18.5433713214
  1        8.0366961146       21.8308444016        3.7870450505
  2        7.9380802278       21.5582859037        4.2544707367
  1        7.8459613719       21.2794118967        4.7194905251
  1        9.7930857961       19.2357897629       -0.1808720291
  2       10.0595469773       19.1810156875        0.2971428656
  1       10.3244490887       19.1346964616        0.7769151029
  1       22.2182090757        9.4424899778        1.4493518968
  2       22.5593565588        9.2465467900        1.0650022358
  1       22.9075032715        9.0356931341        0.6950906231
  1        7.0367498637       10.1041610875       10.0603259488
  2        7.4434739900        9.8341760695       10.3136707240
  1        7.8539782852        9.5594697522       10.5555852995
  1       19.7568573239       22.6948932015       22.8863415289
  2       19.5451054176       22.1989130576       22.7783376996
  1       19.3023347207       21.7123430543       22.6958027399
  1       16.3060161897       22.0416110313        2.2657394594
  2       16.1060934457       21.5390084171        2.1661326891
  1       15.9034235692       21.0358167213        2.0754517242
  1        2.2664055449        5.6517729989       22.4556097924
  2        1.8956205498        5.5330179163       22.8440885148
  1        1.5077703875        5.4460232095       23.2242255580
  1       21.4246005361        5.0649153807       15.2180888318
  2       21.2278281731        5.2662395924       15.6905813703
  1       21.0220384296        5.4412555012       16.1696638393
  1        5.3749346549       12.8636395655       15.9121097524
  2        5.2116049522       13.3869699201       15.9562543798
  1        5.0505647952       13.9123976620       15.9784299260
  1        5.5173464937       17.3273638769        6.0550836701
  2        5.6302700897       16.9937007681        5.6326890781
  1        5.7388237876       16.6461927531        5.2204339712
  1       12.1070787383       11.0169995509        9.2354228857
  2       11.6748171709       10.9715872747        8.8983951976
  1       11.2257440560       10.9339123173        8.5830954449
  1       16.7492710378       14.0633623015        7.4851995449
  2       16.3273878733       13.8225206592        7.7430946762
  1       15.9048154770       13.5922545866        8.0093841892
  1       17.2438072869       13.5735575264       11.6270574483
  2       17.0648286243       14.0458802183       11.4093927682
  1       16.8922470099       14.5190975223       11.1885286276
  1       21.8295594634       14.1025062115       24.6743918817
  2       22.0503750742       13.8234775161       25.0937764942
  1       22.2553421317       13.5608955304       25.5314284165
  1       12.1072448356       23.4925516074       24.4297184321
  2       12.6226010172       23.5914042899       24.2649878847
  1       13.1362528782       23.6983953613       24.1000191744
  1       18.9128848593       27.5663710598       18.0969403850
  2       19.3177023784       27.1941323169       18.0891240879
  1       19.7194022797       26.8188854826       18.0710408991
  1        6.4883944089       23.0750178069       21.1698811002
  2        6.2072207462       23.4663743529       21.4349875415
  1        5.9020304214       23.8554765501       21.6757329357
  1       12.6206548953       17.0022865984       27.8721022001
  2       12.8626511563       16.5232475100       27.9923492851
  1       13.0863181329       16.0407143365       28.1324735837
  1       20.5527971565        0.9588049001       21.1800602513
  2       20.8127244338        1.2745512521       21.5478129559
  1       21.0489480308        1.6113091347       21.9129054644
  1       14.9324482978       11.3324166525       22.3947326688
  2       15.0234723825       11.2223613556       21.8635994957
  1       15.0802534549       11.0979511131       21.3308725484
  1       25.1137040340        8.2776808532        8.1335000109
  2       24.8210600030        7.8207530698        8.0436308178
  1       24.5518677205        7.3479251383        7.9631990999
  1       23.0419151895       22.3141960200       16.9842183210
  2       23.1531340967       22.5567772833       16.5032976567
  1       23.2722334880       22.7952286756       16.0221986362
  1       15.1908461985        6.8323478809       18.8685763896
  2       14.6850042287        6.8537244405       19.0834413339
  1       14.1783139820        6.9044048772       19.2912789778
  1        7.0991538782       26.2613409234       17.3633471022
  2        6.8073227316       26.7273483470       17.3764491288
  1        6.5271259346       27.1992929684       17.4119178229
  1        6.5985203462        6.7862319150       23.1635223952
  2        6.3823981250        6.6267617767       22.6835635839
  1        6.1615339637        6.4845207795       22.2003591552
  1        1.0732205741        7.4685148780       19.8255122651
  2        1.0178347712        7.9757708569       19.6202714682
  1        0.9768259353        8.4918710548       19.4346404899
  1        5.8257322866       14.4651494394        8.3670065154
  2        5.8868365545       14.0980842294        8.7720119476
  1        5.9549513557       13.7499953937        9.1923624386
  1       19.9754007807       25.8491399142       22.3181299237
  2       19.6250120989       25.7614902418       21.9033464782
  1       19.2907989387       25.6961089471       21.4714589363
  1        5.5478630084       27.8907314150        9.2170133285
  2        5.0253385081       27.9463021249        9.3794326709
  1        4.4991550808       27.9711703034        9.5375863099
  1       24.1545680493        4.9851297276       17.2925480102
  2       24.4619255447        4.7582835988       17.6882400671
  1       24.7748287490        4.5258455175       18.0762659968
  1       15.6943122152        7.2881235382       12.4527747652
  2       15.9865506419        6.8405280391       12.5822157601
  1       16.2664371922        6.3826300629       12.7026024758
  1       26.2062469549       10.4901955375       14.8430328551
  2       26.2609510086       11.0374162333       14.8505811360
  1       26.3220631410       11.5837691212       14.8668239234
  1       23.3637160354       22.9570694067       20.3797034035
  2       22.8308440519       22.8870202971       20.2629105469
  1       22.2935717462       22.8291994523       20.1604643737
  1        9.0710519389       23.5457064287       17.7179651679
  2        8.9108137767       23.1621966057       18.0781650389
  1        8.7755426369       22.7628154074       18.4312887795
  1        7.1160288045        2.8818580511        1.1703395178
  2        6.7712334928        3.2667761861        1.3586324340
  1        6.4086567129        3.6338142637        1.5492134598
  1       16.4318478854       21.3303907973       18.0982116898
  2       16.5724580078       21.1162363091       18.5849011684
  1       16.7036149959       20.9178898405       19.0808412070
  1       10.6697995553       27.0484035141       16.3952796379
  2       10.9093441032       26.5551982643       16.3520709454
  1       11.1387660124       26.0575032630       16.3055384595
  1       27.6242989875        9.1772115709        5.1232553912
  2       27.5140499962        9.6032025481        4.7932904728
  1       27.4047604632       10.0451266610        4.4846501070
  1       24.7776363553       15.6764619048       27.0016022910
  2       25.2565729578       15.9078109680       27.1415927969
  1       25.7273536968       16.1456759381       27.2974316586
  1       26.0450297643       22.4672933122       26.1480709450
  2       26.1647502475       22.6661492994       25.6494495433
  1       26.2687306354       22.8733341497       25.1506885627
  1       13.3004128822       25.4282544025        2.9822760831
  2       12.8588699228       25.7129345349        3.1450551886
  1       12.4131392249       25.9817374508        3.3227322450
  1       23.3912810911       25.3891261757       23.0708184230
  2       23.1652637642       25.6498906953       22.6425451069
  1       22.9549186020       25.8927071507       22.1961203308
  1       27.9825615612       16.9240092602       16.7301401909
  2       28.1287600953       16.4196995275       16.8938401668
