Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.323332   50.865127

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4198852278E+000
Box 2    0.2544450171E+002

Rotation per molecule type
Box 1    0.6538005755E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.2569027810E+003
Box 2   0.1189364727E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  1        3.9236997266       25.6077223365        6.4327045148
  2        3.5628726628       25.3758681166        6.0883973108
  1        3.2107133737       25.1535570828        5.7291458134
  1       20.6862515599        3.5219474179        7.8452531537
  2       20.7237190585        3.4543311022        7.3007127784
  1       20.7314987418        3.4121323526        6.7523892050
  1       11.1461621780        5.6808633725       26.2436573858
  2       10.8512891115        5.7461975246       25.7840039041
  1       10.5526941253        5.7962209873       25.3248321646
  1       21.6908033924       24.7164526492       25.6127652358
  2       21.1633387268       24.5962132290       25.5136516226
  1       20.6357469587       24.4827901769       25.4074342204
  1       20.4538366788       10.9870701514        6.0854845458
  2       20.8222299839       11.0850453223        5.6890160872
  1       21.1845466261       11.1979925344        5.2909337125
  1        7.8397516144       13.7728022092       20.2334989046
  2        8.1017222248       14.1402020924       20.5479646819
  1        8.3520569822       14.4909923994       20.8896936223
  1       17.9577765874       17.0265888243       27.4836213739
  2       18.4341515989       16.9272424499       27.2273068283
  1       18.9182257537       16.8531534496       26.9769410326
  1       21.1739861848        6.8296777104        6.9413619920
  2       20.8262966088        7.2432915273        7.0440049128
  1       20.4854079040        7.6606511387        7.1540314765
  1        6.1577077704        2.1799739207       10.7525043157
  2        5.8483476638        2.1039528381       10.3041549883
  1        5.5395015418        2.0204981900        9.8567743968
  1       16.4170280561       27.2038820929        2.8458558326
  2       16.6918599327       27.1871367934        3.3219724512
  1       16.9827490565       27.1891931682        3.7887478662
  1        5.2216586408       10.0069991502       26.4634987947
  2        4.8408311442       10.3944894319       26.3779318650
  1        4.4407499470       10.7604014793       26.2855013067
  1       26.4399816829       25.1364781483       15.8533284096
  2       26.1294236839       24.7064951319       15.7078349907
  1       25.8311507550       24.2709541571       15.5534416032
  1        7.5227337364        3.8889511060       16.3560395877
  2        6.9854383181        3.9995781200       16.3957296019
  1        6.4472105361        4.0998046042       16.4483176760
  1       23.4696513929       15.3497387462       27.0327009508
  2       23.8357065081       15.1478026789       26.6753139374
  1       24.2055971750       14.9560007703       26.3162973342
  1       23.6992741636       21.1274191478        4.4247990762
  2       24.0806184700       20.7875254826        4.6286343437
  1       24.4442917102       20.4271490201        4.8295586545
  1       22.3043864764       24.8406653288       21.7526227061
  2       22.5613663208       24.3799499325       21.9081948218
  1       22.8159296346       23.9101288402       22.0384471136
  1        2.1102374655       15.5401417822        3.9314685089
  2        1.8807642586       15.3309161978        4.3854142129
  1        1.6497965752       15.1136285093        4.8347915472
  1        8.5753758111       11.9226078576        9.0964550232
  2        8.7340246183       12.4479509973        9.1331311953
  1        8.9162087016       12.9654764609        9.1715545373
  1       19.9873502097        7.0651010295        1.5161532837
  2       19.6792619479        7.2297396002        1.0913288918
  1       19.3893244844        7.3937146249        0.6536663991
  1        4.4973913693       11.8346459485       18.9100416607
  2        4.6208355726       11.7368009709       19.4370026546
  1        4.7250548324       11.6342491417       19.9672115447
  1        8.0596745847        6.8990300992       15.4613299104
  2        8.1844268659        6.9738597597       14.9309174386
