# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.113659
40000 0.113477
60000 0.116241
80000 0.113692
100000 0.112826
120000 0.113031
140000 0.114957
160000 0.119105
180000 0.118871
200000 0.113011
220000 0.110633
240000 0.115856
260000 0.117204
280000 0.117118
300000 0.11665
320000 0.118091
340000 0.115211
360000 0.11223
380000 0.114547
400000 0.112535
420000 0.112568
440000 0.117237
460000 0.114826
480000 0.11401
500000 0.114341
520000 0.115651
540000 0.115673
560000 0.116261
580000 0.113478
600000 0.119001
620000 0.114878
640000 0.116939
660000 0.117098
680000 0.115116
700000 0.116162
720000 0.114563
740000 0.117062
760000 0.116115
780000 0.113691
800000 0.112412
820000 0.117246
840000 0.113255
860000 0.116892
880000 0.116234
900000 0.11924
920000 0.120525
940000 0.120088
960000 0.116015
980000 0.117886
1000000 0.119664
1020000 0.12019
1040000 0.112881
1060000 0.11409
1080000 0.117643
1100000 0.118816
1120000 0.115729
1140000 0.118098
1160000 0.121004
1180000 0.116218
1200000 0.117284
1220000 0.115395
1240000 0.116323
1260000 0.116468
1280000 0.117131
1300000 0.115716
1320000 0.118262
1340000 0.117851
1360000 0.117409
1380000 0.118611
1400000 0.121062
1420000 0.123014
1440000 0.115302
1460000 0.119594
1480000 0.116469
1500000 0.11756
1520000 0.117994
1540000 0.119334
1560000 0.116376
1580000 0.118092
1600000 0.121035
1620000 0.1167
1640000 0.118989
1660000 0.120584
1680000 0.118086
1700000 0.119173
1720000 0.118273
1740000 0.118025
1760000 0.118831
1780000 0.119072
1800000 0.121047
1820000 0.113059
1840000 0.11946
1860000 0.118847
1880000 0.119485
1900000 0.117164
1920000 0.117774
1940000 0.1176
1960000 0.119614
1980000 0.120465
2000000 0.119969
