# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.139203
40000 0.140272
60000 0.140321
80000 0.133041
100000 0.133369
120000 0.1376
140000 0.137495
160000 0.138151
180000 0.13873
200000 0.134769
220000 0.131566
240000 0.133342
260000 0.136705
280000 0.134635
300000 0.1379
320000 0.14368
340000 0.139261
360000 0.139477
380000 0.142081
400000 0.141054
420000 0.137708
440000 0.137622
460000 0.137882
480000 0.141736
500000 0.138146
520000 0.137263
540000 0.136553
560000 0.140955
580000 0.140524
600000 0.140081
620000 0.134642
640000 0.136331
660000 0.135136
680000 0.141547
700000 0.141705
720000 0.136309
740000 0.142876
760000 0.13967
780000 0.137663
800000 0.139393
820000 0.139156
840000 0.141193
860000 0.14595
880000 0.140947
900000 0.137503
920000 0.142397
940000 0.139721
960000 0.139152
980000 0.139258
1000000 0.144337
1020000 0.143962
1040000 0.143007
1060000 0.140927
1080000 0.1453
1100000 0.144677
1120000 0.139658
1140000 0.14032
1160000 0.142277
1180000 0.144002
1200000 0.144132
1220000 0.144781
1240000 0.143304
1260000 0.140004
1280000 0.143964
1300000 0.140146
1320000 0.143525
1340000 0.145835
1360000 0.146042
1380000 0.145395
1400000 0.141447
1420000 0.145034
1440000 0.146124
1460000 0.143116
1480000 0.144855
1500000 0.146684
1520000 0.144131
1540000 0.139711
1560000 0.140468
1580000 0.143334
1600000 0.140724
1620000 0.139311
1640000 0.144608
1660000 0.143105
1680000 0.145603
1700000 0.139708
1720000 0.143775
1740000 0.145024
1760000 0.148817
1780000 0.147004
1800000 0.14154
1820000 0.140775
1840000 0.142735
1860000 0.147781
1880000 0.149339
1900000 0.145196
1920000 0.148502
1940000 0.148215
1960000 0.147038
1980000 0.146764
2000000 0.145251
