# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.157005
40000 0.158555
60000 0.158333
80000 0.16092
100000 0.159985
120000 0.163207
140000 0.161246
160000 0.160207
180000 0.158994
200000 0.158732
220000 0.157232
240000 0.160244
260000 0.162903
280000 0.158316
300000 0.160961
320000 0.160604
340000 0.162846
360000 0.164006
380000 0.155079
400000 0.160041
420000 0.158531
440000 0.154287
460000 0.160059
480000 0.157705
500000 0.163484
520000 0.164422
540000 0.162815
560000 0.163128
580000 0.165311
600000 0.162434
620000 0.159457
640000 0.161412
660000 0.156071
680000 0.164457
700000 0.163057
720000 0.160833
740000 0.166219
760000 0.164162
780000 0.160234
800000 0.162646
820000 0.161078
840000 0.163129
860000 0.160949
880000 0.158745
900000 0.167331
920000 0.158322
940000 0.159962
960000 0.155106
980000 0.159487
1000000 0.161962
1020000 0.164689
1040000 0.161962
1060000 0.161767
1080000 0.163407
1100000 0.162399
1120000 0.16486
1140000 0.163949
1160000 0.164824
1180000 0.162404
1200000 0.158408
1220000 0.165134
1240000 0.162373
1260000 0.159691
1280000 0.157057
1300000 0.163009
1320000 0.165569
1340000 0.159058
1360000 0.164659
1380000 0.163294
1400000 0.164811
1420000 0.167744
1440000 0.1647
1460000 0.16343
1480000 0.168354
1500000 0.166458
1520000 0.167835
1540000 0.163119
1560000 0.163703
1580000 0.160664
1600000 0.162825
1620000 0.166176
1640000 0.161067
1660000 0.165028
1680000 0.166977
1700000 0.165235
1720000 0.161652
1740000 0.165514
1760000 0.169929
1780000 0.167565
1800000 0.16438
1820000 0.165228
1840000 0.168391
1860000 0.167902
1880000 0.160211
1900000 0.164723
1920000 0.164182
1940000 0.164826
1960000 0.167624
1980000 0.165264
2000000 0.166425
