Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.024545   50.656700

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6319633158E+000
Box 2    0.2528038710E+002

Rotation per molecule type
Box 1    0.1070034181E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4297682934E+003
Box 2   0.1989668025E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 379   
Atomtype         X                  Y                   Z
  1        9.7162478141       18.3450201929       16.0401916209
  2        9.2945189909       17.9967818083       15.9820983580
  1        8.8830037134       17.6383633349       15.9136047574
  1       16.6996638367        6.1738887799       23.6721385322
  2       16.1506160560        6.1939922034       23.6974838850
  1       15.6027085599        6.2091264542       23.7429627715
  1       27.7996715585       11.1227320097       13.7806581260
  2       27.9610729935       11.5282355694       13.4459695545
  1       28.1317362138       11.9367510058       13.1196427207
  1        9.1764022641       11.6109339945        9.2344349966
  2        9.3082178766       11.1648889454        8.9408903519
  1        9.4438688804       10.7206177431        8.6464045238
  1        5.3804453689       22.7328724648       13.0766291655
  2        5.6490008681       22.9617432901       12.6547333381
  1        5.9368523367       23.1743012675       12.2370484841
  1       18.6844822032       11.9682359018        8.1584201460
  2       19.1395642963       12.0814768611        7.8710583988
  1       19.5888330782       12.1808950570        7.5697718527
  1       24.4878313781       18.4392382330       23.0873302800
  2       24.6154112482       18.8602424625       23.4174496758
  1       24.7511421155       19.2607838252       23.7690798045
  1       22.9987248985       14.6028630850       24.3437178131
  2       23.2199403924       14.9170970475       23.9502451685
  1       23.4482809604       15.2256750745       23.5563667795
  1        8.9889347310        4.1094707669       21.5610738333
  2        9.0905124960        4.6332714152       21.6945460717
  1        9.1907743227        5.1592065919       21.8204021603
  1       16.9398825843       21.4498821269       10.9908200149
  2       16.9957627709       21.4652489504       11.5377580969
  1       17.0527030447       21.4457850217       12.0844563314
  1       13.9573486889       11.5397195983        0.5904290852
  2       13.8597343693       12.0306703955        0.8183298518
  1       13.7488218856       12.5206109774        1.0422866471
  1       13.2045609261       21.9015007294        8.5251740007
  2       13.0995441320       21.5862434258        8.0868997652
  1       12.9767884874       21.2854933573        7.6430749720
  1       14.6755429748       25.8608995160        3.3094378132
  2       15.1548618733       25.5944383903        3.2675825627
  1       15.6311966790       25.3231844842        3.2225662292
  1       10.2471531914       12.7350066814       23.2645459479
  2       10.7206282774       12.7424309793       23.5443069578
  1       11.2062111673       12.7591589144       23.8020460357
  1       11.9319869390       12.3439260621       19.7634120383
  2       12.0318472820       11.8032073109       19.7757061010
  1       12.1659349385       11.2698366713       19.7817277412
  1        4.3822119598       26.4417246759       14.3719340111
  2        3.9421744149       26.7512965876       14.2577753910
  1        3.4959292888       27.0610227167       14.1715488787
  1       26.0171418471        2.0406697114       15.8613648373
  2       25.4900449665        2.0799479881       15.7092921723
  1       24.9667215173        2.1220653566       15.5454059500
  1       24.4098498978        0.2881184201       12.4053458720
  2       23.9112154497        0.1861282845       12.1968711748
  1       23.4073539537        0.0764732382       12.0055615757
  1       10.3345945460        2.5752804216       12.4472993704
  2       10.7704420949        2.8989722776       12.3592056904
  1       11.2076957231        3.2167004700       12.2574311384
  1        0.5053072810        0.2781714124       20.7761191317
  2        0.4777307648        0.8230966055       20.7068654695
  1        0.4397523304        1.3687324756       20.6490802229
  1       10.9526501499        0.7900585900        4.7464295954
  2       10.9129370743        1.2378490365        4.4295596099
  1       10.8262832919        1.6722652685        4.1035632015
  1       17.7304237845        7.8605807809       27.7913634984
  2       17.8138045096        8.4018691158       27.7408205144
  1       17.8969293605        8.9432771349       27.6911454205
  1       27.2059522519        5.1337032568       26.2145325626
  2       27.3347300815        4.6217121779       26.3687447725
  1       27.4499400626        4.1077523107       26.5270859048
  1       24.9190499317        5.9511957868        9.5097497984
  2       24.6607597064        6.1047173750        9.9704202680
  1       24.4093893734        6.2360872423       10.4416472967
  1       23.7554477198       18.9026026407       10.8395435117
  2       23.7008715330       18.5886532428       11.2878260290
  1       23.6335011294       18.2722332352       11.7326176729
  1        8.7117729438       20.9522248030        2.4457632878
  2        8.2539092308       20.9243485912        2.7492163107
  1        7.7893829760       20.8879101090        3.0414278686
  1       12.3952921869       14.5346470879       26.5704409714
  2       12.8864775475       14.7476670478       26.4445067102
  1       13.3711044407       14.9608190387       26.2954999916
  1       23.3943948186        0.1350304222       18.7596777772
  2       23.7957906017        0.4221850870       18.5169358900
  1       24.2000976191        0.6946948638       18.2624280194
  1        7.0519218827       16.8462944692        3.3364142260
  2        7.2395168998       17.1671820437        2.9310264189
  1        7.4309280457       17.4835687271        2.5238885568
  1       14.4972569104        1.2525069944        1.4138124440
  2       14.2498773820        1.6904003061        1.6364170630
  1       13.9965779576        2.1225928625        1.8634611002
  1       27.3339827380       14.6481890697       25.7492672020
  2       27.6058134355       14.2106756346       25.9421144629
  1       27.8826067012       13.7792059732       26.1414117742
  1       14.7795209781       12.7740172263       12.2831008878
  2       14.4027350737       12.9480956878       12.6439735406
  1       14.0273965653       13.1304745075       13.0022457404
