# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.212639
40000 0.208706
60000 0.213422
80000 0.204871
100000 0.206017
120000 0.2117
140000 0.210321
160000 0.21264
180000 0.213627
200000 0.213567
220000 0.220166
240000 0.214916
260000 0.213998
280000 0.210356
300000 0.20828
320000 0.207648
340000 0.211663
360000 0.219946
380000 0.219387
400000 0.209678
420000 0.213754
440000 0.210538
460000 0.213058
480000 0.213698
500000 0.210189
520000 0.214407
540000 0.211013
560000 0.215839
580000 0.214256
600000 0.221491
620000 0.21814
640000 0.216357
660000 0.213088
680000 0.215772
700000 0.218314
720000 0.217173
740000 0.219001
760000 0.215995
780000 0.218981
800000 0.212959
820000 0.215084
840000 0.219289
860000 0.210916
880000 0.22194
900000 0.215794
920000 0.215192
940000 0.212157
960000 0.214867
980000 0.214643
1000000 0.220008
1020000 0.22081
1040000 0.226041
1060000 0.220095
1080000 0.218157
1100000 0.217548
1120000 0.225704
1140000 0.219942
1160000 0.221096
1180000 0.219283
1200000 0.222642
1220000 0.219035
1240000 0.217653
1260000 0.223292
1280000 0.219789
1300000 0.220356
1320000 0.216131
1340000 0.219293
1360000 0.223676
1380000 0.21519
1400000 0.212713
1420000 0.224298
1440000 0.215654
1460000 0.217188
1480000 0.219092
1500000 0.224405
1520000 0.219253
1540000 0.220945
1560000 0.212566
1580000 0.213249
1600000 0.217357
1620000 0.225331
1640000 0.216222
1660000 0.219442
1680000 0.223972
1700000 0.219748
1720000 0.229793
1740000 0.214952
1760000 0.222506
1780000 0.219932
1800000 0.222548
1820000 0.221273
1840000 0.221684
1860000 0.219025
1880000 0.221592
1900000 0.219185
1920000 0.217824
1940000 0.216654
1960000 0.224834
1980000 0.222083
2000000 0.224915
