Simulation state at cycle:    1020000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.874416   50.702361

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.8709780392E+000
Box 2    0.2529197889E+002

Rotation per molecule type
Box 1    0.1800000000E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.5636054164E+003
Box 2   0.2609284335E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 322   
Atomtype         X                  Y                   Z
  1       14.1411891221       25.3223697024       17.0245838771
  2       13.8653762987       25.5791107255       16.6239452200
  1       13.6047103688       25.8488276332       16.2216939780
  1       17.3125566751        0.3543085614       24.9406695519
  2       17.6421366389        0.4979057680       25.3569109358
  1       17.9859109595        0.6645405464       25.7525775456
  1       26.6446755140        1.8235679339       21.1783134468
  2       27.0560072100        1.5377653960       21.4055207205
  1       27.4797888874        1.2564339514       21.6147137106
  1       12.9670160039       17.9622637730       12.7958204474
  2       12.7296708189       17.4917496655       12.9532489637
  1       12.5125903728       17.0164602441       13.1249348537
  1        0.5110647735       11.3252305201        2.4726739976
  2        0.5050210477       11.5166161795        2.9882658932
  1        0.4894755190       11.7121360618        3.5021046920
  1       16.7452645006        8.8451200388        2.9036885318
  2       17.1573162273        9.1417996066        2.6922775374
  1       17.5702489927        9.4439396414        2.4905402586
  1        1.9792877898        5.3283142745       16.4705786251
  2        1.9099040336        5.7616302286       16.1390319794
  1        1.8431736149        6.1882682354       15.7984045270
  1       15.1392532305       23.2345894728       13.7667674476
  2       14.8993035186       23.0743614218       14.2350100209
  1       14.6611791891       22.9269993004       14.7083821872
  1        8.7892542228       20.4671780158       18.1619785657
  2        8.7458445586       20.0495938798       18.5172799736
  1        8.7082184202       19.6251828301       18.8650723449
  1       23.2423110534        5.4710542558       16.9256544554
  2       23.2567056229        5.1128802137       17.3427925044
  1       23.2774988918        4.7402770376       17.7468154148
  1        8.1934410372        4.2625083721       19.2826070245
  2        8.6735278215        4.0522309830       19.1158734069
  1        9.1600557538        3.8558917833       18.9508234488
  1        1.6249639737       11.4287044597       21.8229464140
  2        1.8561929220       10.9920353650       22.0645106398
  1        2.0944356249       10.5615972550       22.3104038015
  1        7.6057003904        2.9018934891       22.2870356083
  2        7.5807573618        2.4138097270       22.0347419571
