# Molecule: N2                      
# Box 1                   Boltzmann             Biased
   0.1427235238E-001   0.9129456258E+003   0.9129924087E+003
   0.1427502476E-001   0.9129857538E+003   0.9130324506E+003
   0.1427769714E-001   0.9130258690E+003   0.9130724791E+003
   0.1428036952E-001   0.9130659714E+003   0.9131124944E+003
   0.1428304190E-001   0.9131060609E+003   0.9131524963E+003
   0.1428571429E-001   0.9131461377E+003   0.9131924850E+003
   0.1428838667E-001   0.9131862017E+003   0.9132324605E+003
   0.1429105905E-001   0.9132262531E+003   0.9132724228E+003
   0.1429373143E-001   0.9132662918E+003   0.9133123720E+003
   0.1429640381E-001   0.9133063180E+003   0.9133523082E+003
   0.1429907619E-001   0.9133463317E+003   0.9133922314E+003


# Box 2                   Boltzmann             Biased
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
   0.1428571429E-001   0.2100617990E-001   0.2057666747E-001
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN


