Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.623405   50.777435

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4712488885E+000
Box 2    0.2540202588E+002

Rotation per molecule type
Box 1    0.7630304083E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3076415873E+003
Box 2   0.1424266608E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 399   
Atomtype         X                  Y                   Z
  1        4.1164993828        6.5952533846       16.6357078929
  2        3.6288256026        6.3512283302       16.7073043791
  1        3.1354330993        6.1248921899       16.7958243676
  1        1.7040670785       20.5983809847       13.2843065522
  2        1.1635489121       20.6858857020       13.3361045854
  1        0.6269035877       20.8000629916       13.3745147576
  1       20.2946018623       15.7642032832        9.1125589356
  2       19.8799156287       15.4373458628        8.9586123396
  1       19.4539714619       15.1323442057        8.7911442683
  1       25.8410508012       11.4889111851       27.8054996659
  2       25.7098405530       10.9909480713       27.6123245949
  1       25.5792383375       10.5027430134       27.3953018273
  1       18.3821678755       18.2456059297        8.9770151899
  2       18.4770915021       18.7637776223        9.1350898625
  1       18.5668925082       19.2886492606        9.2727326668
  1       21.4100787564        2.7007356207       12.6410659552
  2       21.6410564306        2.4429418806       13.0684904534
  1       21.8795600843        2.1939959480       13.4970250830
  1       10.5314385657       20.9394108854        5.8534983245
  2       10.0335967908       21.1624553463        5.7834645069
  1        9.5355888220       21.3774880638        5.6926405432
  1       12.4999218544        5.8871384014        4.7049146783
  2       12.0435546775        5.5846729186        4.7572943650
  1       11.5810870829        5.2891590848        4.7932845987
  1       13.5270737918       10.3095703951        9.3548979064
  2       13.3768553226        9.9641067397        9.7556338224
  1       13.2355525848        9.6069778403       10.1493246712
  1        3.1158145151        2.6850365046       24.4062845394
  2        2.9146985594        2.6083881886       24.9124242514
  1        2.7286498542        2.5318907364       25.4243168359
  1       18.6229693596       21.4183285839       14.2244076300
