Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.158893   50.615350

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7377075301E+000
Box 2    0.2521633179E+002

Rotation per molecule type
Box 1    0.1425120781E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.5062674969E+003
Box 2   0.2343831004E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 351   
Atomtype         X                  Y                   Z
  1       17.9161272401       13.1810864124       22.1671910591
  2       17.5405679315       13.3696850771       21.8123872409
  1       17.1817997983       13.5415320538       21.4325793392
  1        6.3325486402        2.5812483614       20.9405239341
  2        5.9241934273        2.8732793374       20.7158821543
  1        5.5161710647        3.1640500697       20.4890118570
  1       26.8053360030       10.3930279365       24.0071734481
  2       26.6664852615       10.7491554570       23.6117070643
  1       26.5360494487       11.0857484205       23.1967472172
  1       16.5452081748       27.7131054852       12.8214044784
  2       16.9783271549       28.0115526069       12.9821442200
  1       17.3948806633       28.3403272150       13.1266794433
  1        2.5595552954        7.3685258527       11.7533156945
  2        2.8414654995        6.9950750789       12.0423851608
  1        3.1254871267        6.6280735117       12.3375826607
  1       14.6681307577       10.0303931323       14.2101052638
  2       14.8362152369       10.5425550735       14.3193652922
  1       15.0011026652       11.0571527844       14.4218412939
  1        3.3967052865        1.2124208617       11.5274933599
  2        3.8450821242        1.5158905229       11.6242630669
  1        4.2966213926        1.8240129315       11.6848672697
  1        4.3810595801        5.9545052734       23.2281909730
  2        4.2900839330        5.8840992151       23.7660259092
  1        4.1797097034        5.7991916114       24.2981050643
  1       10.9658338774       22.4153042303       16.3618084506
  2       11.2340675437       22.8157799273       16.0969124024
  1       11.4755315646       23.2384349589       15.8408697305
  1        4.9015256720       23.6292885956       25.0410571023
  2        5.2765902543       23.8125628339       24.6829550043
  1        5.6644337199       23.9757320111       24.3287611805
  1        5.8034539813       16.6156494432        8.5132352175
  2        5.3166061623       16.7953401535        8.3310527546
  1        4.8228841556       16.9458163780        8.1410646366
  1        2.7400498557       26.6161164420        7.0026907021
  2        2.2561443321       26.3867780899        6.8772340783
  1        1.7617947436       26.1694511774        6.7728909117
  1        1.1338991302        1.8011805938        7.4776691753
  2        0.9625441304        2.3234542285        7.4584932900
  1        0.7945039667        2.8454776891        7.4166124002
  1        8.0633592712       26.9698675017       21.8695477498
  2        7.7739183830       27.1198847935       21.4265818545
  1        7.4796501908       27.2860051491       20.9926345564
  1        6.6017698793        2.3348006127        8.0902501225
  2        6.2263239317        2.7230997512        8.1940003974
  1        5.8527926060        3.1157036997        8.2880029897
  1       26.8939962061        3.6997045001       24.5908693376
  2       27.2837843805        3.6102819633       24.2132865136
  1       27.6744355811        3.5274678565       23.8350888639
  1        5.2907772541        5.2398081901       14.8406257340
  2        5.2031664896        5.7665194394       14.9725333296
  1        5.1173305221        6.2972327540       15.0886176243
  1       23.2577923109       16.1735053066        2.7733192737
  2       23.7878429121       16.3202545821        2.7700010919
  1       24.3148297494       16.4762791897        2.7910057117
  1        3.9685068357        1.2809261560        4.0048139500
  2        3.9843411485        1.4542005931        4.5265660405
  1        4.0061396864        1.6214851559        5.0500550068
  1       21.6888131087       27.3157067690       27.8551724812
  2       21.2592981510       27.6504859895       27.9322424148
  1       20.8342588340       27.9901311110       28.0127580614
  1        8.4009556215       16.6099617204        6.1856861319
  2        8.0005661450       16.2765738439        6.0095021630
  1        7.6103725395       15.9332614983        5.8295422157
  1       22.9684874893       24.8538349006       16.4489986845
  2       22.6009932164       24.4548824934       16.3579770599
  1       22.2406892544       24.0481479635       16.2728414260
  1       21.5993338225       25.3118126645        3.6689957112
  2       21.7838363880       25.0136452545        4.0927350166
  1       21.9910774118       24.7014809530        4.4953571793
  1       20.1508384604        6.0365952545        9.2420036496
  2       19.8459419999        5.6111436627        9.4109092189
  1       19.5508076370        5.1818500577        9.5872688161
  1        5.3636745160        0.4611162351       24.0921255130
  2        5.3602800593        0.9976187506       24.2131772726
  1        5.3687702410        1.5324798555       24.3410503122
  1       15.5932107601       24.2003083803       10.7243826992
  2       15.6331027522       23.8664138094       10.2891551214
  1       15.6896539617       23.5464135549        9.8454189421
  1        2.6203402708       15.0696382140       10.1128875605
  2        2.8335590225       15.4512358480       10.4466854179
  1        3.0301641789       15.8321176348       10.7913235990
  1        3.0690951018       24.6807457678       12.5299523064
  2        2.9655870238       25.2059512278       12.6562270173
  1        2.8561714707       25.7287421392       12.7874440081
  1       17.5275466239        9.0466692699        4.7257441692
  2       17.1736871635        9.2956671911        5.0652784348
  1       16.7942946037        9.5183506564        5.3953895658
  1       23.1863404085        9.8814684423       22.1661105436
  2       22.6655415127        9.8374206685       21.9948554598
  1       22.1414228797        9.8137324673       21.8298144752
  1        5.0186295342       24.3328719830        3.2679397789
  2        4.7167723880       24.7497046544        3.4619314985
  1        4.4061656064       25.1673713608        3.6396333517
  1        5.2234999958       17.9000986427       23.4324456165
  2        5.6521097776       17.6944553470       23.7090400667
  1        6.0540061535       17.4857606618       24.0211711776
  1        6.3011650255       26.9948912448       28.3300053772
  2        6.7838305585       27.0159020102       28.0671507958
  1        7.2646410098       27.0299255923       27.8004587486
  1       17.6066604427        2.0168486177        6.6814280978
  2       18.1208672501        1.9942108499        6.4875753426
  1       18.6289112811        1.9845024756        6.2771067962
  1       23.6068291048        1.9442612945       11.4145696317
  2       23.6451747435        1.4266240077       11.2326871110
  1       23.6779466386        0.9110872699       11.0438806654
  1       24.9359456998       27.9925614369        5.8883634846
  2       25.2322014174       27.6352220856        6.1833908355
  1       25.5295465253       27.2867883365        6.4878244215
  1       23.8039222804        3.7326763419       18.4096277369
  2       23.9651974139        3.4155786940       18.8290790606
  1       24.1509589589        3.1244568032       19.2571452846
  1        1.9864710401       22.4516806034       19.6103264801
  2        2.0542510952       22.1093875923       20.0354633506
  1        2.0988536663       21.7668939834       20.4634922486
  1        2.5709539475       18.1026997323       15.5140920656
  2        2.6200987788       17.5683293317       15.3935389216
  1        2.6703556434       17.0405359622       15.2472228061
  1       20.0297587987       14.8351171382       23.7291013498
  2       20.1510185747       14.5092659876       24.1552669214
  1       20.2774494513       14.1661931130       24.5661394504
  1       20.5217683698        7.5290937411       26.2361298701
  2       20.9968050687        7.2521954466       26.2231888807
  1       21.4775380666        6.9860522819       26.1994486282
  1       21.0825789671        3.8039767653       24.3629459708
  2       20.5641891868        3.8956875571       24.5221978668
  1       20.0386303882        3.9504734318       24.6747968712
  1       24.3616628930        0.6857250840       16.8002089025
  2       23.9051518846        0.3959115118       16.9007364733
  1       23.4323312470        0.1365131430       17.0086861373
  1        4.4631687941       11.5656560654       11.6438773242
  2        4.4591103174       11.1332148541       11.9836980527
  1        4.4021846938       10.6951407508       12.3113419941
  1       17.0618618751        2.8088127262       15.3172343356
  2       17.1481165528        2.9796796055       15.8328549715
  1       17.2286295405        3.1778821201       16.3395436540
  1       23.8126004690       28.0179511136        2.0045182311
  2       24.2285073176       27.6646322286        2.0729817889
  1       24.6392653881       27.3047942521        2.1385137442
  1       14.9372890019        0.5318569882        5.1295496987
  2       14.5172162436        0.5472135530        5.4842369605
  1       14.1135017054        0.6038728295        5.8534310788
  1        5.3810792377       17.5107367696       27.0737961495
  2        5.7503883548       17.3575656934       27.4514857011
  1        6.1061335390       17.1855405042       27.8340464116
  1       13.4682280396       19.7877260828       23.4770209739
  2       13.9844556228       19.9616109263       23.4010397690
  1       14.4954353221       20.1363213974       23.2967517200
  1        7.1233348582        5.0245997437       18.3854640474
  2        7.5661533873        4.7076250855       18.3084003313
  1        8.0019752728        4.3830741338       18.2233946676
  1       25.5369211056       12.6961287876       11.0929408217
  2       25.5265113414       13.1976352741       11.3185131622
  1       25.5344333947       13.7020771732       11.5375465168
  1       23.6804901667        9.1343123928        8.5199391845
  2       23.7746120925        8.6234286208        8.7006013957
  1       23.8524495767        8.1066905649        8.8721330450
  1       15.4282632883        2.0629056768       19.1248520937
  2       15.0250143580        2.0345487710       18.7519094894
  1       14.6404955636        2.0097008907       18.3594456330
