# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.202478
40000 0.203701
60000 0.206996
80000 0.209514
100000 0.203644
120000 0.202469
140000 0.200101
160000 0.201765
180000 0.20347
200000 0.20924
220000 0.210236
240000 0.213808
260000 0.21448
280000 0.212291
300000 0.201031
320000 0.203001
340000 0.202699
360000 0.207514
380000 0.207623
400000 0.202156
420000 0.210624
440000 0.206719
460000 0.207376
480000 0.208409
500000 0.206072
520000 0.208236
540000 0.204124
560000 0.20561
580000 0.208023
600000 0.212913
620000 0.208512
640000 0.203968
660000 0.20989
680000 0.207518
700000 0.209335
720000 0.20413
740000 0.213087
760000 0.213206
780000 0.20731
800000 0.212588
820000 0.211451
840000 0.210066
860000 0.215015
880000 0.213771
900000 0.20892
920000 0.210893
940000 0.208739
960000 0.21504
980000 0.213172
1000000 0.214278
1020000 0.21332
1040000 0.212684
1060000 0.211155
1080000 0.206153
1100000 0.212594
1120000 0.210781
1140000 0.218617
1160000 0.210915
1180000 0.212806
1200000 0.213367
1220000 0.210668
1240000 0.216203
1260000 0.212309
1280000 0.209532
1300000 0.215276
1320000 0.209435
1340000 0.214254
1360000 0.215209
1380000 0.213643
1400000 0.217563
1420000 0.21762
1440000 0.209273
1460000 0.216459
1480000 0.219212
1500000 0.214878
1520000 0.223786
1540000 0.216058
1560000 0.2159
1580000 0.214476
1600000 0.218001
1620000 0.215611
1640000 0.219276
1660000 0.213766
1680000 0.216665
1700000 0.215842
1720000 0.211848
1740000 0.214211
1760000 0.216408
1780000 0.216675
1800000 0.216188
1820000 0.220915
1840000 0.214284
1860000 0.214923
1880000 0.219996
1900000 0.223911
1920000 0.213784
1940000 0.22
1960000 0.208696
1980000 0.216068
2000000 0.21291
