# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.151452
40000 0.155409
60000 0.15435
80000 0.157686
100000 0.159216
120000 0.156218
140000 0.154377
160000 0.158229
180000 0.155365
200000 0.151034
220000 0.152397
240000 0.154268
260000 0.154149
280000 0.154075
300000 0.151294
320000 0.156041
340000 0.154346
360000 0.158791
380000 0.156841
400000 0.156762
420000 0.155672
440000 0.158575
460000 0.160366
480000 0.15765
500000 0.156741
520000 0.15268
540000 0.152347
560000 0.153969
580000 0.154983
600000 0.151877
620000 0.154248
640000 0.156601
660000 0.154048
680000 0.157669
700000 0.153758
720000 0.155241
740000 0.155566
760000 0.156557
780000 0.160787
800000 0.158153
820000 0.158941
840000 0.153876
860000 0.156564
880000 0.158445
900000 0.15599
920000 0.157622
940000 0.158247
960000 0.156734
980000 0.154618
1000000 0.156949
1020000 0.161257
1040000 0.158379
1060000 0.162884
1080000 0.158872
1100000 0.162831
1120000 0.160021
1140000 0.159989
1160000 0.15859
1180000 0.159836
1200000 0.160579
1220000 0.157956
1240000 0.161126
1260000 0.162354
1280000 0.1643
1300000 0.159987
1320000 0.159735
1340000 0.160834
1360000 0.153785
1380000 0.157972
1400000 0.160381
1420000 0.163695
1440000 0.16187
1460000 0.157353
1480000 0.153434
1500000 0.158818
1520000 0.158544
1540000 0.161762
1560000 0.164139
1580000 0.158095
1600000 0.164826
1620000 0.164718
1640000 0.164342
1660000 0.157116
1680000 0.156457
1700000 0.165773
1720000 0.162962
1740000 0.162779
1760000 0.161191
1780000 0.156794
1800000 0.161883
1820000 0.160209
1840000 0.160581
1860000 0.162447
1880000 0.159089
1900000 0.165967
1920000 0.166507
1940000 0.165375
1960000 0.163758
1980000 0.165604
2000000 0.161849
