# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.139346
40000 0.13875
60000 0.143426
80000 0.139285
100000 0.142833
120000 0.139451
140000 0.135013
160000 0.137635
180000 0.142283
200000 0.143576
220000 0.141241
240000 0.143053
260000 0.146235
280000 0.144096
300000 0.138681
320000 0.142411
340000 0.140813
360000 0.13731
380000 0.143979
400000 0.143512
420000 0.143324
440000 0.138535
460000 0.141097
480000 0.142857
500000 0.143618
520000 0.142168
540000 0.148131
560000 0.146277
580000 0.143864
600000 0.142374
620000 0.145333
640000 0.1429
660000 0.141628
680000 0.145848
700000 0.143437
720000 0.138795
740000 0.144075
760000 0.139333
780000 0.14242
800000 0.144089
820000 0.145995
840000 0.143401
860000 0.140806
880000 0.141811
900000 0.143041
920000 0.146026
940000 0.146074
960000 0.144218
980000 0.148973
1000000 0.149378
1020000 0.142772
1040000 0.143545
1060000 0.142093
1080000 0.144997
1100000 0.147325
1120000 0.145836
1140000 0.147765
1160000 0.140653
1180000 0.142935
1200000 0.14343
1220000 0.143779
1240000 0.142159
1260000 0.142043
1280000 0.145572
1300000 0.147797
1320000 0.143432
1340000 0.148085
1360000 0.151526
1380000 0.148825
1400000 0.148982
1420000 0.14386
1440000 0.143713
1460000 0.144316
1480000 0.142333
1500000 0.146494
1520000 0.144409
1540000 0.144008
1560000 0.144182
1580000 0.142768
1600000 0.154621
1620000 0.148566
1640000 0.145133
1660000 0.1473
1680000 0.145
1700000 0.147195
1720000 0.14266
1740000 0.140279
1760000 0.138984
1780000 0.145739
1800000 0.144596
1820000 0.151063
1840000 0.147423
1860000 0.144977
1880000 0.144495
1900000 0.144622
1920000 0.143074
1940000 0.142827
1960000 0.144392
1980000 0.14824
2000000 0.149285
