Date and Time     Completed      Estimated Time Left
31-12-2024 15:27      1%    1 days and  13 hours
31-12-2024 15:50      2%    1 days and  14 hours
31-12-2024 16:15      3%    1 days and  14 hours
31-12-2024 16:40      4%    1 days and  15 hours
31-12-2024 17:05      5%    1 days and  15 hours
31-12-2024 17:30      6%    1 days and  14 hours
31-12-2024 17:54      7%    1 days and  14 hours
31-12-2024 18:19      8%    1 days and  14 hours
31-12-2024 18:44      9%    1 days and  14 hours
31-12-2024 19:10     10%    1 days and  13 hours
31-12-2024 19:35     11%    1 days and  13 hours
