# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.121173
40000 0.115048
60000 0.117637
80000 0.11547
100000 0.118909
120000 0.11646
140000 0.118099
160000 0.116179
180000 0.120583
200000 0.114953
220000 0.115614
240000 0.120704
260000 0.123351
280000 0.117228
300000 0.116477
320000 0.120389
340000 0.116573
360000 0.115228
380000 0.121913
400000 0.117829
420000 0.118112
440000 0.118219
460000 0.116874
480000 0.117272
500000 0.118135
520000 0.119246
540000 0.11723
560000 0.115095
580000 0.117716
600000 0.116437
620000 0.118682
640000 0.119652
660000 0.118369
680000 0.119823
700000 0.117758
720000 0.116232
740000 0.116368
760000 0.118746
780000 0.116638
800000 0.120179
820000 0.121203
840000 0.120046
860000 0.116376
880000 0.114345
900000 0.118515
920000 0.121133
940000 0.117277
960000 0.115517
980000 0.116583
1000000 0.118536
1020000 0.118654
1040000 0.116366
1060000 0.117588
1080000 0.118869
1100000 0.116402
1120000 0.116314
1140000 0.11851
1160000 0.116659
1180000 0.117888
1200000 0.117739
1220000 0.117933
1240000 0.120099
1260000 0.11995
1280000 0.12032
1300000 0.120464
1320000 0.122001
1340000 0.116144
1360000 0.122644
1380000 0.120294
1400000 0.119602
1420000 0.118624
1440000 0.119702
1460000 0.119671
1480000 0.120532
1500000 0.118033
1520000 0.119381
1540000 0.116541
1560000 0.117754
1580000 0.118308
1600000 0.120304
1620000 0.119944
1640000 0.116567
1660000 0.11926
1680000 0.123971
1700000 0.12027
1720000 0.115568
1740000 0.117341
1760000 0.11868
1780000 0.122916
1800000 0.121051
1820000 0.124185
1840000 0.117896
1860000 0.120348
1880000 0.116869
1900000 0.124858
1920000 0.120691
1940000 0.1206
1960000 0.11996
1980000 0.123436
2000000 0.117843
