# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.178044
40000 0.175741
60000 0.174168
80000 0.174523
100000 0.17302
120000 0.172909
140000 0.173255
160000 0.17532
180000 0.175046
200000 0.17244
220000 0.174563
240000 0.178836
260000 0.183175
280000 0.172089
300000 0.174802
320000 0.172598
340000 0.179643
360000 0.17451
380000 0.17545
400000 0.17002
420000 0.174581
440000 0.173887
460000 0.172233
480000 0.178283
500000 0.17879
520000 0.17681
540000 0.181267
560000 0.180087
580000 0.178501
600000 0.180155
620000 0.182613
640000 0.187163
660000 0.180835
680000 0.180262
700000 0.186444
720000 0.176976
740000 0.184802
760000 0.184944
780000 0.181782
800000 0.180699
820000 0.186159
840000 0.182476
860000 0.181849
880000 0.181071
900000 0.180427
920000 0.183219
940000 0.180128
960000 0.18348
980000 0.180592
1000000 0.183773
1020000 0.183863
1040000 0.182346
1060000 0.179591
1080000 0.182639
1100000 0.185483
1120000 0.181384
1140000 0.182421
1160000 0.185855
1180000 0.185896
1200000 0.191615
1220000 0.189179
1240000 0.184173
1260000 0.18105
1280000 0.184694
1300000 0.185844
1320000 0.185998
1340000 0.18408
1360000 0.186604
1380000 0.184068
1400000 0.178827
1420000 0.178037
1440000 0.184756
1460000 0.18328
1480000 0.186812
1500000 0.183556
1520000 0.188585
1540000 0.182337
1560000 0.183522
1580000 0.182698
1600000 0.18606
1620000 0.180676
1640000 0.181545
1660000 0.179149
1680000 0.186843
1700000 0.187665
1720000 0.188138
1740000 0.189362
1760000 0.185184
1780000 0.182078
1800000 0.178115
1820000 0.187839
1840000 0.185534
1860000 0.186731
1880000 0.189189
1900000 0.187366
1920000 0.182374
1940000 0.190704
1960000 0.186745
1980000 0.180819
2000000 0.188251
