Date and Time     Completed      Estimated Time Left
01-01-2025 16:36      1%    1 days and  15 hours
01-01-2025 17:01      2%    1 days and  16 hours
01-01-2025 17:27      3%    1 days and  16 hours
01-01-2025 17:53      4%    1 days and  16 hours
01-01-2025 18:18      5%    1 days and  16 hours
01-01-2025 18:44      6%    1 days and  16 hours
01-01-2025 19:10      7%    1 days and  16 hours
01-01-2025 19:36      8%    1 days and  15 hours
01-01-2025 20:02      9%    1 days and  15 hours
01-01-2025 20:27     10%    1 days and  15 hours
01-01-2025 20:53     11%    1 days and  14 hours
01-01-2025 21:19     12%    1 days and  14 hours
01-01-2025 21:45     13%    1 days and  13 hours
01-01-2025 22:10     14%    1 days and  13 hours
01-01-2025 22:35     15%    1 days and  13 hours
01-01-2025 23:00     16%    1 days and  12 hours
01-01-2025 23:25     17%    1 days and  12 hours
01-01-2025 23:51     18%    1 days and  11 hours
02-01-2025 00:16     19%    1 days and  11 hours
02-01-2025 00:42     20%    1 days and  10 hours
02-01-2025 01:08     21%    1 days and  10 hours
02-01-2025 01:34     22%    1 days and  10 hours
02-01-2025 01:59     23%    1 days and   9 hours
02-01-2025 02:25     24%    1 days and   9 hours
02-01-2025 02:51     25%    1 days and   8 hours
02-01-2025 03:17     26%    1 days and   8 hours
02-01-2025 03:42     27%    1 days and   8 hours
02-01-2025 04:08     28%    1 days and   7 hours
02-01-2025 04:34     29%    1 days and   7 hours
02-01-2025 05:00     30%    1 days and   6 hours
02-01-2025 05:25     31%    1 days and   6 hours
02-01-2025 05:51     32%    1 days and   5 hours
02-01-2025 06:17     33%    1 days and   5 hours
02-01-2025 06:42     34%    1 days and   5 hours
02-01-2025 07:08     35%    1 days and   4 hours
02-01-2025 07:34     36%    1 days and   4 hours
02-01-2025 08:00     37%    1 days and   3 hours
02-01-2025 08:26     38%    1 days and   3 hours
02-01-2025 08:51     39%    1 days and   3 hours
02-01-2025 09:16     40%    1 days and   2 hours
02-01-2025 09:41     41%    1 days and   2 hours
02-01-2025 10:07     42%    1 days and   1 hours
02-01-2025 10:33     43%    1 days and   1 hours
02-01-2025 10:59     44%   23 hours and  52 minutes
02-01-2025 11:24     45%   23 hours and  26 minutes
02-01-2025 11:49     46%   23 hours and   0 minutes
02-01-2025 12:14     47%   22 hours and  34 minutes
02-01-2025 12:41     48%   22 hours and   9 minutes
02-01-2025 13:06     49%   21 hours and  43 minutes
02-01-2025 13:31     50%   21 hours and  17 minutes
02-01-2025 13:57     51%   20 hours and  52 minutes
02-01-2025 14:22     52%   20 hours and  26 minutes
02-01-2025 14:47     53%   20 hours and   0 minutes
02-01-2025 15:13     54%   19 hours and  35 minutes
02-01-2025 15:38     55%   19 hours and   9 minutes
02-01-2025 16:05     56%   18 hours and  44 minutes
02-01-2025 16:31     57%   18 hours and  19 minutes
02-01-2025 16:57     58%   17 hours and  54 minutes
02-01-2025 17:23     59%   17 hours and  28 minutes
02-01-2025 17:48     60%   17 hours and   3 minutes
02-01-2025 18:13     61%   16 hours and  37 minutes
02-01-2025 18:39     62%   16 hours and  11 minutes
02-01-2025 19:04     63%   15 hours and  46 minutes
02-01-2025 19:30     64%   15 hours and  20 minutes
02-01-2025 19:56     65%   14 hours and  55 minutes
02-01-2025 20:22     66%   14 hours and  29 minutes
02-01-2025 20:47     67%   14 hours and   4 minutes
02-01-2025 21:13     68%   13 hours and  38 minutes
02-01-2025 21:38     69%   13 hours and  13 minutes
02-01-2025 22:04     70%   12 hours and  47 minutes
02-01-2025 22:30     71%   12 hours and  21 minutes
02-01-2025 22:55     72%   11 hours and  56 minutes
02-01-2025 23:21     73%   11 hours and  30 minutes
02-01-2025 23:47     74%   11 hours and   5 minutes
03-01-2025 00:12     75%   10 hours and  39 minutes
03-01-2025 00:37     76%   10 hours and  13 minutes
03-01-2025 01:02     77%    9 hours and  48 minutes
03-01-2025 01:28     78%    9 hours and  22 minutes
03-01-2025 01:54     79%    8 hours and  57 minutes
03-01-2025 02:21     80%    8 hours and  31 minutes
03-01-2025 02:46     81%    8 hours and   6 minutes
03-01-2025 03:11     82%    7 hours and  40 minutes
03-01-2025 03:36     83%    7 hours and  14 minutes
03-01-2025 04:02     84%    6 hours and  49 minutes
03-01-2025 04:28     85%    6 hours and  23 minutes
03-01-2025 04:53     86%    5 hours and  58 minutes
03-01-2025 05:18     87%    5 hours and  32 minutes
03-01-2025 05:44     88%    5 hours and   6 minutes
03-01-2025 06:10     89%    4 hours and  41 minutes
03-01-2025 06:36     90%    4 hours and  15 minutes
03-01-2025 07:01     91%    3 hours and  50 minutes
03-01-2025 07:27     92%    3 hours and  24 minutes
03-01-2025 07:53     93%    2 hours and  59 minutes
03-01-2025 08:18     94%    2 hours and  33 minutes
03-01-2025 08:44     95%    2 hours and   7 minutes
03-01-2025 09:10     96%    1 hours and  42 minutes
03-01-2025 09:36     97%    1 hours and  16 minutes
03-01-2025 10:02     98%   51 minutes and 11 seconds
03-01-2025 10:28     99%   25 minutes and 35 seconds
03-01-2025 10:53    100%    0 minutes and  0 seconds
