Simulation state at cycle:     750000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.191970   50.605099

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7377679489E+000
Box 2    0.2532757970E+002

Rotation per molecule type
Box 1    0.1426609919E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.5100304474E+003
Box 2   0.2361252071E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 365   
Atomtype         X                  Y                   Z
  1       24.2524678776        2.8881591714       24.6130558718
  2       23.9086517328        3.2618390996       24.8243702578
  1       23.5679802365        3.6317746824       25.0470597169
  1       25.0609082047       24.0456535897       20.0249698446
  2       25.4042089372       23.8716974482       19.6320527186
  1       25.7735950566       23.7093573646       19.2582886339
  1       21.1489310432       26.4007252026       13.8281443894
  2       21.5184448749       26.8080787773       13.8328976291
  1       21.8770166865       27.2251120832       13.8298192086
  1        1.3533861150       20.9097848042       21.6913849290
  2        1.8478744642       21.1323835617       21.5995640938
  1        2.3395676126       21.3465947103       21.4776976484
  1       26.2887179794       19.3712620826       15.8908229319
  2       25.9011555129       18.9810438838       15.8858137533
  1       25.5143022011       18.5901610011       15.8783917467
  1       27.6419366925       14.3607239728        6.5729593477
  2       27.4670492292       13.8870100391        6.3549926434
  1       27.3268988878       13.4051265099        6.1299456592
  1        2.7824150136        5.2599989019       16.5981372868
  2        2.4194892061        4.8662966921       16.7237694016
  1        2.0473952164        4.4833161800       16.8555722437
  1       13.0067635180       18.0628215411       13.3552989153
  2       12.7729197955       18.3730476956       13.7446276279
  1       12.5280806880       18.6643614880       14.1417297367
  1        1.5266429372       17.8583707569        6.9799761260
  2        1.4680695917       17.3116047348        6.9692020712
  1        1.3840962535       16.7680864141        6.9631760816
  1       22.5782804823       13.5494348999       24.9804885816
  2       22.5454633404       13.5131713645       24.4326674509
  1       22.4922257614       13.4797885127       23.8862689293
  1       23.0485270236       24.4334484441        4.3797434515
  2       23.0642662762       24.9814435060        4.3355429078
  1       23.1015529420       25.5273728086        4.2801272051
  1       21.9506181949       27.8349407976       26.3895082348
  2       22.0004557530       27.7799410602       25.8445392020
  1       22.0551807157       27.7151814723       25.3011136108
  1       27.8530881847       24.3549280644       13.6652349851
  2       28.1437083348       24.6631677261       14.0159888010
  1       28.4365876882       24.9442892067       14.3870580620
  1       15.8241969402       18.3667278257       11.9387111531
  2       15.8645522241       18.2498112021       11.4027988895
  1       15.8852019200       18.1307318953       10.8662416161
  1       19.9787595038       11.7571470124       22.5604524571
  2       20.1393737662       11.2920558970       22.3147019474
  1       20.3156860505       10.8363804993       22.0621669808
  1        7.3572723148        6.9943815675       17.1788798035
  2        7.3910097577        6.7914906556       16.6687846527
  1        7.4426873722        6.5950664465       16.1576614257
  1       19.1160946971       25.6061501565       10.4701745341
  2       18.7824460502       25.2221251170       10.2611210732
  1       18.4254174795       24.8543430332       10.0617045807
  1       27.2208205845        2.0354910866       15.1633115046
  2       27.6766664932        1.7364415669       15.0906899355
  1       28.1415646994        1.4550224922       15.0059965989
  1       26.2826282667       21.6859851326       27.6068498903
  2       26.3690364683       22.1800538164       27.3811736655
  1       26.4611765550       22.6805860135       27.1726605411
  1       23.7569410996        0.2694006275        0.9306613412
  2       23.6592531346        0.7796316015        0.7500473476
  1       23.5363825718        1.2859504081        0.5738540166
  1        9.2730498446       11.5828910521       19.1046273302
  2        9.2357717150       11.0581966970       19.2652703340
  1        9.1836891452       10.5441430092       19.4537808403
  1        3.0907483082       12.8801629231       24.9913047120
  2        2.6925327785       13.2290920705       24.8423992322
  1        2.2947085906       13.5735039005       24.6823479718
  1       26.2757309252       19.2236346367        7.3150139474
  2       26.4593559384       19.6679716407        7.5821215688
  1       26.6273489015       20.1251314167        7.8376275423
  1       11.0356949792       18.7691356169        3.0749945413
  2       11.1337695246       18.5857918031        2.5658124231
  1       11.2415931993       18.4062661934        2.0572412780
  1        1.5773135688       23.5471439969        0.0628485716
  2        1.6856434897       23.5797819802        0.6010858709
  1        1.7905858785       23.6137285562        1.1399130454
  1        8.5472071937       26.0782558201       21.5253444194
  2        8.8068360990       26.3042957445       21.9542952138
  1        9.0620293529       26.5336344999       22.3841558162
  1        1.5522947239       27.3890469106        7.6070426153
  2        1.1573595999       27.7487363095        7.7379997994
  1        0.7970525489       28.1317400000        7.8992046413
  1        9.8895625194        9.3616150251       11.6660898967
  2        9.6940505299        8.9874972732       12.0186675048
  1        9.4804816259        8.6263516765       12.3742827185
  1       17.9188778494       10.1905537734       13.3574049692
  2       18.3492495125       10.4728758820       13.5512462924
  1       18.7859716734       10.7349650037       13.7588108497
  1       14.3897828067       22.9287072867        6.2091977142
  2       14.0831173946       22.6969423357        6.6025694627
  1       13.7914944879       22.4692648089        7.0095326343
  1        5.5428308779       12.8067297385        4.8679337716
  2        5.5650672060       13.3398370602        4.7345091512
  1        5.5921123548       13.8749050222        4.6101273404
  1       22.8014588410       12.9049810429       19.9527101217
  2       22.8267052148       13.2837840473       20.3506685423
  1       22.8384435298       13.6714131986       20.7406760448
  1       27.7742364678        3.1817524864        8.9870200726
  2       27.3912242616        3.0467505676        8.6161075063
  1       26.9981289368        2.8814025937        8.2687804096
  1       11.9859266100       28.0948390531       19.2304243727
  2       11.7358708151       27.9583843486       19.7009052045
  1       11.4968430375       27.8156908991       20.1752513861
  1       11.2257057493        3.4117531169        6.1104501333
  2       11.3746828488        3.9137162640        6.2787915208
  1       11.5003715007        4.4228737075        6.4445053087
  1        4.2733751402       21.1807474472        2.1721815410
  2        4.4506831454       20.8858175276        2.6012249116
  1        4.6096346717       20.5842140187        3.0328146875
  1       21.2531885518        8.5002516641        6.2139083985
  2       20.7285575596        8.5597950139        6.3679113579
  1       20.2045780832        8.6023919035        6.5295622541
  1       13.8738281252       20.3315030352       18.2095738576
  2       14.2628561929       19.9454286689       18.2554404705
  1       14.6454898779       19.5543097924       18.3112749279
  1        1.3353111691       27.5212335769       24.2428238811
  2        1.5839223504       27.8756876862       23.9036266451
  1        1.8368409421       28.2068948203       23.5446920839
  1       20.6984845581       11.1401219369        4.5240784260
  2       20.8288073811       11.4892671850        4.1195866986
  1       20.9659785461       11.8507763263        3.7284406757
  1       13.2272677641       13.6038291949        9.1774832672
  2       12.9195760315       13.3491697839        8.7993637331
  1       12.5948622715       13.1036606850        8.4295174739
  1       12.2689837452       15.8460063387        4.9161717529
  2       12.4006301748       16.2839369282        5.2217630098
  1       12.5279980642       16.7101123899        5.5452624621
  1       13.3213950556        5.2160974324        0.8851368814
