Date and Time     Completed      Estimated Time Left
01-01-2025 16:38      1%    1 days and  15 hours
01-01-2025 17:03      2%    1 days and  16 hours
01-01-2025 17:30      3%    1 days and  17 hours
01-01-2025 17:57      4%    1 days and  17 hours
01-01-2025 18:23      5%    1 days and  17 hours
01-01-2025 18:49      6%    1 days and  17 hours
01-01-2025 19:16      7%    1 days and  17 hours
01-01-2025 19:42      8%    1 days and  16 hours
01-01-2025 20:08      9%    1 days and  16 hours
01-01-2025 20:34     10%    1 days and  15 hours
01-01-2025 21:00     11%    1 days and  15 hours
01-01-2025 21:27     12%    1 days and  15 hours
01-01-2025 21:54     13%    1 days and  14 hours
01-01-2025 22:20     14%    1 days and  14 hours
01-01-2025 22:46     15%    1 days and  13 hours
01-01-2025 23:12     16%    1 days and  13 hours
01-01-2025 23:39     17%    1 days and  13 hours
02-01-2025 00:06     18%    1 days and  12 hours
02-01-2025 00:32     19%    1 days and  12 hours
02-01-2025 00:58     20%    1 days and  11 hours
02-01-2025 01:25     21%    1 days and  11 hours
02-01-2025 01:52     22%    1 days and  11 hours
02-01-2025 02:19     23%    1 days and  10 hours
02-01-2025 02:46     24%    1 days and  10 hours
02-01-2025 03:12     25%    1 days and   9 hours
02-01-2025 03:39     26%    1 days and   9 hours
02-01-2025 04:06     27%    1 days and   9 hours
02-01-2025 04:33     28%    1 days and   8 hours
02-01-2025 05:00     29%    1 days and   8 hours
02-01-2025 05:27     30%    1 days and   7 hours
02-01-2025 05:54     31%    1 days and   7 hours
02-01-2025 06:21     32%    1 days and   6 hours
02-01-2025 06:47     33%    1 days and   6 hours
02-01-2025 07:14     34%    1 days and   6 hours
02-01-2025 07:41     35%    1 days and   5 hours
02-01-2025 08:07     36%    1 days and   5 hours
02-01-2025 08:34     37%    1 days and   4 hours
02-01-2025 09:00     38%    1 days and   4 hours
02-01-2025 09:27     39%    1 days and   3 hours
02-01-2025 09:54     40%    1 days and   3 hours
02-01-2025 10:20     41%    1 days and   3 hours
02-01-2025 10:47     42%    1 days and   2 hours
02-01-2025 11:14     43%    1 days and   2 hours
02-01-2025 11:40     44%    1 days and   1 hours
02-01-2025 12:07     45%    1 days and   1 hours
02-01-2025 12:33     46%   23 hours and  50 minutes
02-01-2025 13:00     47%   23 hours and  23 minutes
02-01-2025 13:26     48%   22 hours and  57 minutes
02-01-2025 13:53     49%   22 hours and  31 minutes
02-01-2025 14:20     50%   22 hours and   4 minutes
02-01-2025 14:47     51%   21 hours and  38 minutes
02-01-2025 15:13     52%   21 hours and  11 minutes
02-01-2025 15:39     53%   20 hours and  44 minutes
02-01-2025 16:05     54%   20 hours and  18 minutes
02-01-2025 16:32     55%   19 hours and  51 minutes
02-01-2025 16:58     56%   19 hours and  25 minutes
02-01-2025 17:24     57%   18 hours and  58 minutes
02-01-2025 17:50     58%   18 hours and  31 minutes
02-01-2025 18:17     59%   18 hours and   5 minutes
02-01-2025 18:44     60%   17 hours and  39 minutes
02-01-2025 19:11     61%   17 hours and  13 minutes
02-01-2025 19:38     62%   16 hours and  47 minutes
02-01-2025 20:05     63%   16 hours and  20 minutes
02-01-2025 20:32     64%   15 hours and  54 minutes
02-01-2025 20:58     65%   15 hours and  27 minutes
02-01-2025 21:25     66%   15 hours and   1 minutes
02-01-2025 21:52     67%   14 hours and  35 minutes
02-01-2025 22:19     68%   14 hours and   9 minutes
02-01-2025 22:46     69%   13 hours and  42 minutes
02-01-2025 23:12     70%   13 hours and  15 minutes
02-01-2025 23:39     71%   12 hours and  49 minutes
03-01-2025 00:06     72%   12 hours and  23 minutes
03-01-2025 00:33     73%   11 hours and  56 minutes
03-01-2025 01:00     74%   11 hours and  30 minutes
03-01-2025 01:27     75%   11 hours and   3 minutes
03-01-2025 01:53     76%   10 hours and  37 minutes
03-01-2025 02:20     77%   10 hours and  10 minutes
03-01-2025 02:47     78%    9 hours and  44 minutes
03-01-2025 03:13     79%    9 hours and  17 minutes
03-01-2025 03:40     80%    8 hours and  51 minutes
03-01-2025 04:07     81%    8 hours and  24 minutes
03-01-2025 04:34     82%    7 hours and  58 minutes
03-01-2025 05:01     83%    7 hours and  31 minutes
03-01-2025 05:28     84%    7 hours and   5 minutes
03-01-2025 05:55     85%    6 hours and  38 minutes
03-01-2025 06:21     86%    6 hours and  12 minutes
03-01-2025 06:48     87%    5 hours and  45 minutes
03-01-2025 07:15     88%    5 hours and  19 minutes
03-01-2025 07:42     89%    4 hours and  52 minutes
03-01-2025 08:09     90%    4 hours and  25 minutes
03-01-2025 08:36     91%    3 hours and  59 minutes
03-01-2025 09:03     92%    3 hours and  32 minutes
03-01-2025 09:30     93%    3 hours and   6 minutes
03-01-2025 09:56     94%    2 hours and  39 minutes
03-01-2025 10:23     95%    2 hours and  13 minutes
03-01-2025 10:49     96%    1 hours and  46 minutes
03-01-2025 11:15     97%    1 hours and  19 minutes
03-01-2025 11:42     98%   53 minutes and 12 seconds
03-01-2025 12:09     99%   26 minutes and 36 seconds
03-01-2025 12:36    100%    0 minutes and  0 seconds
