Date and Time     Completed      Estimated Time Left
01-01-2025 16:39      1%    1 days and  16 hours
01-01-2025 17:03      2%    1 days and  16 hours
01-01-2025 17:29      3%    1 days and  17 hours
01-01-2025 17:56      4%    1 days and  17 hours
01-01-2025 18:23      5%    1 days and  17 hours
01-01-2025 18:49      6%    1 days and  17 hours
01-01-2025 19:16      7%    1 days and  17 hours
01-01-2025 19:42      8%    1 days and  16 hours
01-01-2025 20:09      9%    1 days and  16 hours
01-01-2025 20:36     10%    1 days and  16 hours
01-01-2025 21:03     11%    1 days and  15 hours
01-01-2025 21:29     12%    1 days and  15 hours
01-01-2025 21:58     13%    1 days and  15 hours
01-01-2025 22:25     14%    1 days and  14 hours
01-01-2025 22:51     15%    1 days and  14 hours
01-01-2025 23:18     16%    1 days and  14 hours
01-01-2025 23:45     17%    1 days and  13 hours
02-01-2025 00:12     18%    1 days and  13 hours
02-01-2025 00:39     19%    1 days and  12 hours
02-01-2025 01:06     20%    1 days and  12 hours
02-01-2025 01:33     21%    1 days and  12 hours
02-01-2025 02:00     22%    1 days and  11 hours
02-01-2025 02:27     23%    1 days and  11 hours
02-01-2025 02:54     24%    1 days and  10 hours
02-01-2025 03:21     25%    1 days and  10 hours
02-01-2025 03:47     26%    1 days and   9 hours
02-01-2025 04:15     27%    1 days and   9 hours
02-01-2025 04:42     28%    1 days and   9 hours
02-01-2025 05:09     29%    1 days and   8 hours
02-01-2025 05:36     30%    1 days and   8 hours
02-01-2025 06:03     31%    1 days and   7 hours
02-01-2025 06:30     32%    1 days and   7 hours
02-01-2025 06:57     33%    1 days and   6 hours
02-01-2025 07:25     34%    1 days and   6 hours
02-01-2025 07:53     35%    1 days and   6 hours
02-01-2025 08:22     36%    1 days and   5 hours
02-01-2025 08:51     37%    1 days and   5 hours
02-01-2025 09:19     38%    1 days and   4 hours
02-01-2025 09:47     39%    1 days and   4 hours
02-01-2025 10:14     40%    1 days and   3 hours
02-01-2025 10:41     41%    1 days and   3 hours
02-01-2025 11:08     42%    1 days and   3 hours
02-01-2025 11:35     43%    1 days and   2 hours
02-01-2025 12:02     44%    1 days and   2 hours
02-01-2025 12:29     45%    1 days and   1 hours
02-01-2025 12:58     46%    1 days and   1 hours
02-01-2025 13:25     47%   23 hours and  51 minutes
02-01-2025 13:52     48%   23 hours and  24 minutes
02-01-2025 14:20     49%   22 hours and  59 minutes
02-01-2025 14:48     50%   22 hours and  33 minutes
02-01-2025 15:17     51%   22 hours and   7 minutes
02-01-2025 15:46     52%   21 hours and  42 minutes
02-01-2025 16:14     53%   21 hours and  16 minutes
02-01-2025 16:41     54%   20 hours and  48 minutes
02-01-2025 17:08     55%   20 hours and  21 minutes
02-01-2025 17:34     56%   19 hours and  53 minutes
02-01-2025 18:01     57%   19 hours and  26 minutes
02-01-2025 18:28     58%   18 hours and  59 minutes
02-01-2025 18:55     59%   18 hours and  32 minutes
02-01-2025 19:22     60%   18 hours and   4 minutes
02-01-2025 19:49     61%   17 hours and  37 minutes
02-01-2025 20:17     62%   17 hours and  11 minutes
02-01-2025 20:45     63%   16 hours and  44 minutes
02-01-2025 21:12     64%   16 hours and  17 minutes
02-01-2025 21:39     65%   15 hours and  50 minutes
02-01-2025 22:08     66%   15 hours and  23 minutes
02-01-2025 22:37     67%   14 hours and  57 minutes
02-01-2025 23:04     68%   14 hours and  30 minutes
02-01-2025 23:32     69%   14 hours and   3 minutes
03-01-2025 00:01     70%   13 hours and  36 minutes
03-01-2025 00:29     71%   13 hours and  10 minutes
03-01-2025 00:56     72%   12 hours and  42 minutes
03-01-2025 01:25     73%   12 hours and  16 minutes
03-01-2025 01:52     74%   11 hours and  48 minutes
03-01-2025 02:18     75%   11 hours and  21 minutes
03-01-2025 02:45     76%   10 hours and  53 minutes
03-01-2025 03:12     77%   10 hours and  26 minutes
03-01-2025 03:39     78%    9 hours and  59 minutes
03-01-2025 04:06     79%    9 hours and  31 minutes
03-01-2025 04:32     80%    9 hours and   4 minutes
03-01-2025 04:59     81%    8 hours and  37 minutes
03-01-2025 05:26     82%    8 hours and   9 minutes
03-01-2025 05:54     83%    7 hours and  42 minutes
03-01-2025 06:21     84%    7 hours and  15 minutes
03-01-2025 06:48     85%    6 hours and  48 minutes
03-01-2025 07:17     86%    6 hours and  21 minutes
03-01-2025 07:44     87%    5 hours and  53 minutes
03-01-2025 08:10     88%    5 hours and  26 minutes
03-01-2025 08:38     89%    4 hours and  59 minutes
03-01-2025 09:05     90%    4 hours and  32 minutes
03-01-2025 09:32     91%    4 hours and   4 minutes
03-01-2025 09:59     92%    3 hours and  37 minutes
03-01-2025 10:26     93%    3 hours and  10 minutes
03-01-2025 10:53     94%    2 hours and  43 minutes
03-01-2025 11:20     95%    2 hours and  16 minutes
03-01-2025 11:49     96%    1 hours and  48 minutes
03-01-2025 12:16     97%    1 hours and  21 minutes
03-01-2025 12:43     98%   54 minutes and 27 seconds
03-01-2025 13:12     99%   27 minutes and 14 seconds
03-01-2025 13:40    100%    0 minutes and  0 seconds
