# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.135872
40000 0.135268
60000 0.136851
80000 0.13682
100000 0.141438
120000 0.138595
140000 0.136992
160000 0.13278
180000 0.137179
200000 0.138151
220000 0.137504
240000 0.136188
260000 0.139089
280000 0.136276
300000 0.133508
320000 0.138392
340000 0.13939
360000 0.142283
380000 0.143456
400000 0.139099
420000 0.14219
440000 0.142745
460000 0.136765
480000 0.138412
500000 0.142773
520000 0.137102
540000 0.141794
560000 0.142721
580000 0.137346
600000 0.146853
620000 0.143985
640000 0.13886
660000 0.134664
680000 0.140589
700000 0.143943
720000 0.146493
740000 0.143019
760000 0.142592
780000 0.143156
800000 0.145658
820000 0.13712
840000 0.13769
860000 0.142918
880000 0.140048
900000 0.141234
920000 0.137185
940000 0.136831
960000 0.14007
980000 0.139515
1000000 0.147616
1020000 0.148166
1040000 0.143283
1060000 0.144407
1080000 0.140132
1100000 0.140499
1120000 0.140387
1140000 0.143749
1160000 0.146635
1180000 0.148776
1200000 0.142534
1220000 0.140607
1240000 0.137803
1260000 0.144225
1280000 0.14294
1300000 0.1457
1320000 0.140602
1340000 0.144246
1360000 0.148224
1380000 0.144062
1400000 0.145093
1420000 0.142662
1440000 0.140722
1460000 0.139202
1480000 0.146421
1500000 0.14557
1520000 0.143659
1540000 0.149029
1560000 0.146808
1580000 0.148463
1600000 0.14946
1620000 0.148087
1640000 0.145945
1660000 0.150384
1680000 0.14308
1700000 0.143468
1720000 0.15029
1740000 0.146149
1760000 0.143372
1780000 0.140021
1800000 0.143862
1820000 0.145811
1840000 0.143259
1860000 0.141663
1880000 0.145426
1900000 0.149048
1920000 0.149178
1940000 0.140736
1960000 0.143269
1980000 0.143471
2000000 0.144178
