Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.754427   50.738445

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.8637430626E+000
Box 2    0.2542653513E+002

Rotation per molecule type
Box 1    0.1800000000E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.5545509148E+003
Box 2   0.2567365346E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 313   
Atomtype         X                  Y                   Z
  1       19.8037068314       26.6748651355       23.7984753128
  2       19.7696672310       27.1672788039       23.5558437302
  1       19.7413223237       27.6545772322       23.3023939187
  1        3.6050690076       22.4162994417       14.8672361321
  2        3.7579131745       22.9085572484       14.6753483723
  1        3.9085876956       23.4086158512       14.5028995929
  1        6.3123552510       23.4554154946       11.1549486843
  2        6.0386481703       23.3710812197       10.6854040495
  1        5.7515426825       23.2720132579       10.2268672714
  1        6.0342650527       10.5303238578        1.0851399875
  2        6.4891254086       10.2305805778        1.0092715302
  1        6.9398921685        9.9209186013        0.9508011326
  1       11.9039311396       21.8030295484        2.8535134991
  2       11.5959250171       21.5516936224        3.2335957018
  1       11.2515106945       21.3285577957        3.5997775913
  1       19.4812498408       19.5152183797       16.0945590678
  2       19.4248192756       19.7237094101       16.6003723550
  1       19.3936875519       19.9346629935       17.1073530257
  1       13.4239016133       20.8656423492        7.9378160399
  2       13.7149651761       20.4119778193        8.0472258054
  1       13.9982230305       19.9628609039        8.1906098462
  1       27.5733695347       18.1127466874        3.9477561685
  2       27.1894796679       18.1413157213        3.5549300231
  1       26.8230262019       18.2143447649        3.1513477948
  1        9.1286302384       25.4801344754       10.4043102819
  2        9.6382102783       25.3106682703       10.2855273358
  1       10.1512379292       25.1543467900       10.1636002133
  1        1.9191364172        5.2617022528       19.3732590359
  2        2.2445896563        5.6740482778       19.5362036425
  1        2.5500077671        6.1018383776       19.6981153688
  1        3.7283383210       20.7356644745       23.4129081533
  2        3.7564821338       20.2717657003       23.7070269271
  1        3.7794201789       19.8067247396       23.9997909106
  1        4.8367369675        9.5832842654       17.1786020608
  2        4.8198390232        9.7115508976       17.7131692975
  1        4.8030417644        9.8443125849       18.2466411200
  1        4.9300080517        3.2713374321        2.7686567680
  2        5.0484507405        3.6111334493        3.1846014713
  1        5.1722227346        3.9758336189        3.5772517976
  1       14.2523208498       18.5081016668       25.2571207454
  2       13.7185291876       18.6182216144       25.1833639929
  1       13.1927722168       18.7500755267       25.0901215543
  1       10.9396635229        8.8412153942       18.5276452399
  2       11.2152748683        8.3848384094       18.6627690128
  1       11.4874454157        7.9273394529       18.8010364961
  1        5.3594431602       -0.0617707322       23.1955865198
  2        5.1898150981        0.4585930347       23.1412922226
  1        5.0099185070        0.9759601162       23.0916080354
  1       19.0719732726        3.0151841827       22.2050945865
  2       18.7672600840        3.3640531210       22.5016419462
  1       18.4788838667        3.7189250859       22.8072643354
  1        6.5989201032       17.5221983041        3.4657956766
  2        6.6628027775       17.6939563154        2.9472224518
  1        6.7363099695       17.8658791870        2.4299805182
  1       21.2800249957       23.2509441425        5.8055325565
  2       20.8608578624       22.9531834119        6.0008207070
  1       20.4469093704       22.6514805699        6.2011255746
  1       17.6000226062       17.2636677496       24.2674369754
  2       17.2306469140       17.0166610116       23.9433239251
  1       16.8506097484       16.7903785460       23.6164172144
  1       26.3333947753       16.5344360448       19.6826312265
  2       25.9393399212       16.8423783283       19.9115249179
  1       25.5370366753       17.1607302394       20.1097776809
  1       18.5799250573       19.1671969273        5.1408019075
  2       18.6636410171       18.9528003819        5.6403274417
  1       18.7490366853       18.7170307031        6.1298376433
  1       15.4529546090       10.4833378178       22.0600521680
  2       15.8440625167       10.8029937390       21.8424408249
  1       16.2569653161       11.1086498471       21.6460085954
  1       17.9590804774       24.3180408162       15.9660485919
  2       18.4223657432       24.0420147421       15.8579913440
  1       18.8914071972       23.7804640309       15.7392843986
  1       11.9866340902       13.5750021779       19.1762262545
  2       12.0035026140       13.0674036197       18.9651358553
  1       11.9975538040       12.5649841824       18.7414411535
  1       11.8517738614        1.7640686574        1.0819550649
  2       12.3871179844        1.8889922662        1.0992975531
  1       12.9244104630        2.0063290306        1.1062886275
  1        5.6244562580        6.1169137979       23.7996733178
  2        5.1769397386        6.0419579532       23.4888508826
  1        4.7055553355        5.9499748808       23.2208287606
  1       17.5589730853       25.3217415237        7.3007828613
  2       17.3433182256       25.8244723082        7.2437325348
  1       17.1169238732       26.3213160808        7.1774614110
  1       23.5239254282       17.8499085796       23.0589645082
  2       23.5805565736       18.3034198246       23.3649391215
  1       23.6367358301       18.7609844309       23.6649033215
  1       19.3303606119       25.4548751987       27.9538633319
  2       19.7265175906       25.7504345208       27.7126075850
  1       20.1166618086       26.0545996215       27.4722514333
  1       22.9354036656       19.9991917388       20.4914070007
  2       23.0395965824       20.3528313886       20.0832613966
  1       23.1416082354       20.7030772427       19.6716530107
  1        0.5207804667       22.9826638822       16.8771334655
  2        0.9232571590       23.3557259071       16.8405652045
  1        1.3079975911       23.7483046236       16.8216773717
  1        9.4240707595       19.9601537902       24.8694968796
  2        9.5501912805       20.2652026145       24.4295663976
  1        9.6486388179       20.5745427115       23.9855880358
  1       16.6557902643       22.2769711598       19.7555795362
  2       16.9684297453       22.5741772434       19.4143683131
  1       17.2836202414       22.8794845490       19.0827926817
  1       24.4660287286       25.1175306745       27.4250742662
  2       24.3921307835       25.4151499329       26.9684980176
  1       24.3267668676       25.6801869719       26.4910224419
  1       22.8076743566        0.5276467644       26.1191367870
  2       22.4866882610        0.7453687142       25.7291815600
  1       22.1744708431        0.9531205995       25.3268639776
  1       19.1287603262        7.2391891918       14.1117360728
  2       19.4199487961        6.7837444928       14.0103486912
  1       19.7386253132        6.3448965490       13.9189279133
  1       13.3525119045       23.3667955876       12.7696345521
  2       13.8996793704       23.4170097940       12.7938481373
  1       14.4477833510       23.4620070103       12.7862800450
  1        9.0088361147       10.7499256917       13.3351088985
  2        9.4223576657       10.6262964289       13.6760131845
  1        9.8442287072       10.5144815767       14.0107104540
  1        8.3736317888       18.9025751593        8.3600779173
  2        8.4467348189       18.6475731723        7.8782792730
  1        8.5218735622       18.3854524601        7.4006320178
  1        9.7592158891       24.5240522759       21.8646660196
  2        9.8548026930       24.0790890815       21.5558441963
  1        9.9462630127       23.6293818093       21.2526967434
  1        2.2208405916       10.3394528418       14.0462811996
  2        2.2848760542       10.7846650833       13.7297602372
  1        2.3428452549       11.2397458536       13.4263775363
  1        8.0893024333        1.4294243715       11.2403884573
  2        7.8094063277        1.9009494477       11.2830765425
  1        7.5210722021        2.3663856330       11.3353507085
  1        5.6891656840       13.7778743913       25.9818074438
  2        5.6941128276       13.4666325516       26.4352432639
  1        5.7087491228       13.1480095538       26.8833115211
  1       18.4194582349        2.1288225258       14.1649843030
  2       18.6514132545        1.6304338315       14.1475035081
  1       18.8961937713        1.1386051953       14.1212911017
  1       11.8836333199       13.3307686753       10.9166082963
  2       11.7347146395       13.8585436735       10.9587601390
  1       11.6005136383       14.3913638659       10.9831062456
  1        9.1919278651       12.0791007543       27.0777139805
  2        9.3790530428       11.7373005261       27.4658592778
  1        9.5458302479       11.3867438482       27.8554685416
  1        4.3206643721       16.1997929444        0.3222696893
  2        4.8360228902       16.3039314026        0.1608361757
  1        5.3516735295       16.4011558910       -0.0039419057
  1       15.0097956274       25.6405460177       22.1240971647
  2       14.9015416446       25.2451401461       21.7574430063
  1       14.8030671778       24.8442816251       21.3939664258
  1       24.4941675996       11.0900546226       23.2461615271
  2       24.6933021023       11.1351800580       22.7354667603
  1       24.8902481025       11.1753982028       22.2235148359
  1       20.9810155956       26.3875547543       15.9769247382
  2       21.3641267532       26.6823067290       16.2393120747
  1       21.7359951915       26.9726761611       16.5219769937
  1       27.1403273057        8.1196135182       11.2330558196
  2       26.8863946766        7.7664281379       11.5696242481
  1       26.6515305414        7.4305639734       11.9364131519
  1       18.2232610447       18.1646308201        0.8448882998
  2       18.4962385167       18.5888931532        1.0639425682
  1       18.7621418957       19.0072073312        1.3022882007
  1       14.7520947577       15.1451057126       26.1176320291
  2       14.2424635562       15.3073338148       26.2459210830
  1       13.7357971466       15.4711701029       26.3835685277
  1       14.6613927557        5.7674560676        3.7769602558
  2       14.6897016722        5.6543567236        4.3144610870
  1       14.7261349942        5.5658783339        4.8560736668
  1       17.3607800389        2.1655093456       18.1294395620
  2       17.6374082469        2.5891248237       17.9137389333
  1       17.9221278051        3.0050922728       17.6937256304
