# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.120153
40000 0.120031
60000 0.121079
80000 0.123116
100000 0.120328
120000 0.123105
140000 0.120087
160000 0.122769
180000 0.121793
200000 0.122988
220000 0.119475
240000 0.121206
260000 0.123505
280000 0.121186
300000 0.121342
320000 0.118496
340000 0.121138
360000 0.120253
380000 0.124901
400000 0.122262
420000 0.121533
440000 0.117281
460000 0.118994
480000 0.120363
500000 0.119496
520000 0.120144
540000 0.123827
560000 0.124012
580000 0.119455
600000 0.124003
620000 0.124491
640000 0.12504
660000 0.126022
680000 0.12267
700000 0.124803
720000 0.125143
740000 0.121942
760000 0.122179
780000 0.123494
800000 0.119486
820000 0.126031
840000 0.121738
860000 0.122876
880000 0.123366
900000 0.126337
920000 0.123035
940000 0.120302
960000 0.124037
980000 0.122433
1000000 0.124642
1020000 0.12041
1040000 0.119403
1060000 0.124664
1080000 0.122203
1100000 0.122126
1120000 0.121542
1140000 0.116057
1160000 0.118954
1180000 0.122462
1200000 0.120817
1220000 0.120381
1240000 0.120188
1260000 0.121727
1280000 0.128237
1300000 0.122358
1320000 0.121562
1340000 0.12584
1360000 0.122566
1380000 0.123734
1400000 0.119739
1420000 0.122949
1440000 0.121257
1460000 0.121081
1480000 0.121682
1500000 0.11623
1520000 0.117813
1540000 0.122923
1560000 0.124168
1580000 0.124666
1600000 0.123924
1620000 0.124385
1640000 0.119983
1660000 0.119314
1680000 0.121547
1700000 0.123985
1720000 0.121266
1740000 0.126248
1760000 0.12346
1780000 0.122961
1800000 0.12838
1820000 0.12394
1840000 0.125403
1860000 0.129419
1880000 0.125332
1900000 0.124455
1920000 0.127967
1940000 0.124922
1960000 0.124692
1980000 0.126779
2000000 0.124616
