# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.151327
40000 0.151881
60000 0.156838
80000 0.150215
100000 0.152655
120000 0.15481
140000 0.153075
160000 0.156997
180000 0.154276
200000 0.157454
220000 0.153694
240000 0.152036
260000 0.152668
280000 0.150184
300000 0.15493
320000 0.154786
340000 0.152407
360000 0.155234
380000 0.155201
400000 0.15661
420000 0.156751
440000 0.158108
460000 0.161996
480000 0.158725
500000 0.15479
520000 0.154284
540000 0.160749
560000 0.152716
580000 0.152583
600000 0.149101
620000 0.148337
640000 0.156453
660000 0.158572
680000 0.156308
700000 0.152736
720000 0.156165
740000 0.153315
760000 0.161108
780000 0.160495
800000 0.155339
820000 0.153766
840000 0.157808
860000 0.15731
880000 0.154784
900000 0.159575
920000 0.156781
940000 0.165243
960000 0.160532
980000 0.159415
1000000 0.160339
1020000 0.158026
1040000 0.15896
1060000 0.153409
1080000 0.157509
1100000 0.155168
1120000 0.158167
1140000 0.156771
1160000 0.155156
1180000 0.1596
1200000 0.153657
1220000 0.158406
1240000 0.161859
1260000 0.158013
1280000 0.156043
1300000 0.157674
1320000 0.158843
1340000 0.157827
1360000 0.156828
1380000 0.162235
1400000 0.160185
1420000 0.158764
1440000 0.156281
1460000 0.163496
1480000 0.159375
1500000 0.160916
1520000 0.160505
1540000 0.157238
1560000 0.159206
1580000 0.158912
1600000 0.166867
1620000 0.162214
1640000 0.159047
1660000 0.156586
1680000 0.153164
1700000 0.159657
1720000 0.158122
1740000 0.165056
1760000 0.159777
1780000 0.15567
1800000 0.163231
1820000 0.158935
1840000 0.157249
1860000 0.163227
1880000 0.167978
1900000 0.165659
1920000 0.158798
1940000 0.161498
1960000 0.157163
1980000 0.158374
2000000 0.158579
