Date and Time     Completed      Estimated Time Left
31-12-2024 15:24      1%    1 days and   9 hours
31-12-2024 15:45      2%    1 days and  10 hours
31-12-2024 16:07      3%    1 days and  10 hours
31-12-2024 16:29      4%    1 days and  10 hours
31-12-2024 16:51      5%    1 days and  10 hours
31-12-2024 17:12      6%    1 days and  10 hours
31-12-2024 17:34      7%    1 days and  10 hours
31-12-2024 17:56      8%    1 days and   9 hours
31-12-2024 18:18      9%    1 days and   9 hours
31-12-2024 18:40     10%    1 days and   9 hours
31-12-2024 19:01     11%    1 days and   8 hours
