# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.143068
40000 0.145199
60000 0.148388
80000 0.144878
100000 0.146044
120000 0.145867
140000 0.145848
160000 0.150034
180000 0.139381
200000 0.14643
220000 0.145889
240000 0.143888
260000 0.144035
280000 0.146638
300000 0.147283
320000 0.149546
340000 0.151268
360000 0.142517
380000 0.145243
400000 0.14611
420000 0.149895
440000 0.149583
460000 0.149047
480000 0.149254
500000 0.144715
520000 0.14456
540000 0.148685
560000 0.145209
580000 0.142623
600000 0.145908
620000 0.147239
640000 0.148005
660000 0.151123
680000 0.149412
700000 0.149061
720000 0.145412
740000 0.147711
760000 0.151071
780000 0.151338
800000 0.143803
820000 0.144076
840000 0.141147
860000 0.15044
880000 0.1461
900000 0.14691
920000 0.149342
940000 0.145204
960000 0.148146
980000 0.149836
1000000 0.145959
1020000 0.148641
1040000 0.148838
1060000 0.150101
1080000 0.14745
1100000 0.149556
1120000 0.15181
1140000 0.150214
1160000 0.153749
1180000 0.144838
1200000 0.148719
1220000 0.148014
1240000 0.144627
1260000 0.146465
1280000 0.143454
1300000 0.149375
1320000 0.151516
1340000 0.1526
1360000 0.150006
1380000 0.145368
1400000 0.146069
1420000 0.147207
1440000 0.148962
1460000 0.148736
1480000 0.150432
1500000 0.149082
1520000 0.150818
1540000 0.152031
1560000 0.151905
1580000 0.149236
1600000 0.148461
1620000 0.153981
1640000 0.151681
1660000 0.155029
1680000 0.15006
1700000 0.150797
1720000 0.146396
1740000 0.150532
1760000 0.151117
1780000 0.14973
1800000 0.149824
1820000 0.147829
1840000 0.154737
1860000 0.153455
1880000 0.1551
1900000 0.155995
1920000 0.159446
1940000 0.156422
1960000 0.154522
1980000 0.15311
2000000 0.154607
