# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.171013
40000 0.17697
60000 0.177647
80000 0.176876
100000 0.175739
120000 0.173195
140000 0.174255
160000 0.177371
180000 0.180459
200000 0.178562
220000 0.176004
240000 0.177077
260000 0.173132
280000 0.171682
300000 0.175004
320000 0.175574
340000 0.175491
360000 0.175456
380000 0.180474
400000 0.17768
420000 0.18003
440000 0.180014
460000 0.18067
480000 0.173102
500000 0.174862
520000 0.173943
540000 0.178415
560000 0.178343
580000 0.182239
600000 0.179673
620000 0.177264
640000 0.181014
660000 0.179772
680000 0.177011
700000 0.173979
720000 0.178422
740000 0.18054
760000 0.179042
780000 0.178908
800000 0.176187
820000 0.178255
840000 0.179579
860000 0.178225
880000 0.182594
900000 0.181385
920000 0.180686
940000 0.181159
960000 0.175132
980000 0.176394
1000000 0.175651
1020000 0.177823
1040000 0.181323
1060000 0.173372
1080000 0.181555
1100000 0.179576
1120000 0.178434
1140000 0.184885
1160000 0.186724
1180000 0.184401
1200000 0.180165
1220000 0.180601
1240000 0.183393
1260000 0.182219
1280000 0.182833
1300000 0.186897
1320000 0.178722
1340000 0.180379
1360000 0.183299
1380000 0.184301
1400000 0.178064
1420000 0.181562
1440000 0.190134
1460000 0.183083
1480000 0.18084
1500000 0.181311
1520000 0.179183
1540000 0.185156
1560000 0.181453
1580000 0.189612
1600000 0.182087
1620000 0.181424
1640000 0.185325
1660000 0.180492
1680000 0.183485
1700000 0.188088
1720000 0.182976
1740000 0.183999
1760000 0.183665
1780000 0.184385
1800000 0.187344
1820000 0.186817
1840000 0.187856
1860000 0.185625
1880000 0.185379
1900000 0.195063
1920000 0.188308
1940000 0.182601
1960000 0.181354
1980000 0.183535
2000000 0.186412
