Simulation state at cycle:     630000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.795634   50.726094

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.8477902370E+000
Box 2    0.2532415590E+002

Rotation per molecule type
Box 1    0.1800000000E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.5649289730E+003
Box 2   0.2615411912E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 319   
Atomtype         X                  Y                   Z
  1       10.8688521591       26.3042798537        4.9144558436
  2       10.8836270787       26.3394406227        4.3657797807
  1       10.8841260581       26.3823355868        3.8174552672
  1       24.1815339229       24.3540060505       21.5718361659
  2       24.3801942916       23.8616310575       21.7153663861
  1       24.5738035560       23.3671319336       21.8584959366
  1       11.7582700264       10.1989962954       13.0612474905
  2       11.9866799293        9.7666425898       12.8094555336
  1       12.2135028520        9.3404729917       12.5459582198
  1       25.1364241630        5.0836876611       24.4094934296
  2       25.6668810737        4.9422381249       24.4427724705
  1       26.2027604680        4.8213383518       24.4695403364
  1       24.3763521203        4.3534386477        4.4969780468
  2       24.0209513337        4.7598254451        4.3919063962
  1       23.6531764945        5.1508729571        4.2722255291
  1       10.3551594076       17.7901539742        9.5330413315
  2       10.2923954540       17.2437801464        9.5270141970
  1       10.2514802520       16.6953360535        9.5329321596
  1       20.1470566350        3.0263657340       13.6914832097
  2       19.9144440258        3.5142484089       13.5896899409
  1       19.7060236109        4.0130480449       13.4883990098
  1        7.8200566887       26.7530195494        6.3611793438
  2        7.3351099123       26.5966615607        6.5682513202
  1        6.8588964636       26.4321821694        6.7888579387
  1       24.0388389535       15.7450905508       10.8694907345
  2       24.2069910812       16.2474361996       10.7215930975
  1       24.3760033459       16.7550278853       10.5939783101
  1        4.8596794839       16.5464296261        5.9038424602
  2        4.7825296673       16.4261179241        5.3727370091
  1        4.7169167014       16.2785862853        4.8469715165
  1        1.1877721362        6.8560121022       19.8967829525
  2        0.6825246256        7.0608149307       19.8241141522
  1        0.1853582564        7.2872670102       19.7605133975
  1       27.2218082009       -0.1708704328       23.4742105614
  2       26.9150206204        0.0838025253       23.8530549422
  1       26.5800244591        0.3116442186       24.2250303899
  1       23.6927852847       15.1049962792       27.3211379757
  2       23.9363759300       15.5814085144       27.4483974730
  1       24.2027547493       16.0384540093       27.5989024204
  1       11.5252217740       12.3996716826       20.1790809267
  2       11.6393168574       12.9217183305       20.0488902610
  1       11.7604817255       13.4473398878       19.9414609719
  1       26.7798116682       13.1837963726       27.4738747939
  2       26.8752488788       13.6746191660       27.7029702420
  1       26.9549955552       14.1623902966       27.9442580176
  1        6.9834028598       14.8842258554       17.1034278188
  2        6.6950726723       15.1790875162       17.4673265739
  1        6.4172363402       15.4910866487       17.8250464543
  1        2.7604140774       19.3471458474       12.5250308120
  2        3.2813900508       19.2484187507       12.6711026966
  1        3.7984277165       19.1579184385       12.8353639056
  1       17.4812064589       28.2922306406        0.5938005926
  2       17.3462016605       27.7637113746        0.5235077065
  1       17.2027765821       27.2428020173        0.4206355169
  1       13.7636196070       24.5935240770       20.8530251677
  2       14.2760037780       24.5514234638       21.0484477858
  1       14.7867247012       24.4782046932       21.2389816390
  1        3.4532294152       12.0937785513       18.2534566794
  2        3.6458877566       12.5833269541       18.4138472179
  1        3.8337175397       13.0704166654       18.5869471448
  1       22.7600858137       21.5154415046        3.9710620966
  2       22.4962337178       21.4003186560        4.4397078063
  1       22.2389566426       21.2858946798        4.9121648511
  1       14.6321650633        8.2124768287        0.9879686041
  2       14.3815406538        7.7947251955        1.2432546758
  1       14.1590574892        7.3660648021        1.5064114874
  1       20.5131154164        6.8428723263        4.3267089801
  2       20.4317655042        7.3848235801        4.3733032968
  1       20.3376044410        7.9228632548        4.4377005143
  1       11.3359450184       23.2124962083       16.2419849723
  2       11.7766547910       23.2798259392       15.9198955380
  1       12.2020648337       23.3272661338       15.5745323632
  1        3.6023698998       27.0262133253       21.1605744401
  2        4.1328308970       27.1616055621       21.2133008344
  1        4.6579987780       27.3192866494       21.2561420583
  1       15.0286640229       19.5478641732       11.9009351895
  2       14.6342312689       19.5358168861       11.5178194557
  1       14.2234084173       19.5247565162       11.1523030378
  1       16.2385821818       27.1656062859       23.4862602144
  2       16.4124380125       27.6815895442       23.5639482269
  1       16.5795357050       28.2015239661       23.6291138396
  1        7.0033221109       20.0057597288       24.2261514690
  2        7.2659107838       19.7419279601       23.8212564373
