Date and Time     Completed      Estimated Time Left
01-01-2025 16:31      1%    1 days and   9 hours
01-01-2025 16:52      2%    1 days and  10 hours
01-01-2025 17:14      3%    1 days and  10 hours
01-01-2025 17:35      4%    1 days and  10 hours
01-01-2025 17:56      5%    1 days and  10 hours
01-01-2025 18:18      6%    1 days and  10 hours
01-01-2025 18:40      7%    1 days and  10 hours
01-01-2025 19:02      8%    1 days and   9 hours
01-01-2025 19:23      9%    1 days and   9 hours
01-01-2025 19:45     10%    1 days and   9 hours
01-01-2025 20:07     11%    1 days and   8 hours
01-01-2025 20:29     12%    1 days and   8 hours
01-01-2025 20:50     13%    1 days and   8 hours
01-01-2025 21:12     14%    1 days and   7 hours
01-01-2025 21:34     15%    1 days and   7 hours
01-01-2025 21:55     16%    1 days and   7 hours
01-01-2025 22:17     17%    1 days and   6 hours
01-01-2025 22:39     18%    1 days and   6 hours
01-01-2025 23:00     19%    1 days and   6 hours
01-01-2025 23:22     20%    1 days and   5 hours
01-01-2025 23:44     21%    1 days and   5 hours
02-01-2025 00:05     22%    1 days and   5 hours
02-01-2025 00:27     23%    1 days and   4 hours
02-01-2025 00:48     24%    1 days and   4 hours
02-01-2025 01:09     25%    1 days and   3 hours
02-01-2025 01:31     26%    1 days and   3 hours
02-01-2025 01:53     27%    1 days and   3 hours
02-01-2025 02:14     28%    1 days and   2 hours
02-01-2025 02:36     29%    1 days and   2 hours
02-01-2025 02:58     30%    1 days and   2 hours
02-01-2025 03:20     31%    1 days and   1 hours
02-01-2025 03:41     32%    1 days and   1 hours
02-01-2025 04:03     33%    1 days and   1 hours
02-01-2025 04:24     34%   23 hours and  41 minutes
02-01-2025 04:45     35%   23 hours and  19 minutes
02-01-2025 05:06     36%   22 hours and  57 minutes
02-01-2025 05:27     37%   22 hours and  34 minutes
02-01-2025 05:48     38%   22 hours and  12 minutes
02-01-2025 06:09     39%   21 hours and  50 minutes
02-01-2025 06:30     40%   21 hours and  27 minutes
02-01-2025 06:51     41%   21 hours and   5 minutes
02-01-2025 07:12     42%   20 hours and  43 minutes
02-01-2025 07:33     43%   20 hours and  21 minutes
02-01-2025 07:54     44%   19 hours and  59 minutes
02-01-2025 08:14     45%   19 hours and  37 minutes
02-01-2025 08:35     46%   19 hours and  15 minutes
